setup_id,pair,alert_ts,fill_ts,exit_ts,session,direction,event,entry_zone,entry,sl_initial,tp1,tp2,tp1_rr,tp2_rr,exit_reason,exit_price,r_realised,r_if_exit_tp1,r_if_exit_tp2,pnl_usd,eligible_for_headline,headline_exclusion,mfe_r,mae_r,bars_to_exit,bars_to_tp1,bars_to_tp2,ob_age_h1_bars,pd_zone,score,structure_pts,sweep_pts,fvg_pts,freshness_pts,killzone_pts,confluences_present,sl_collision,model,ob_timestamp,bos_tag,bos_tier,fvg_present,sweep_present,news_blocked,news_event_title,news_event_currency,news_event_source,news_event_ts,ist_blocked,alert_utc_hour,h1_trend,trend_alignment,alert_bar_ts,alert_seq,bos_timestamp,bias,pd_alignment,pd_pct,break_tier,break_close_atr,break_excess,break_body_atr,fvg_state,ob_session,fill_session,ob_in_killzone,fill_in_killzone,killzone_alignment,killzone_blocked,killzone_windows
T0071,NZDUSD,2024-07-10T13:00:00+00:00,2024-07-10T14:00:00+00:00,2024-07-11T12:00:00+00:00,NY,bearish,BOS BOS,proximal,0.60872,0.6102599999999999,0.6068,,1.68,,sl,0.6102599999999999,-1.0,-1.0,-1.0,-250.0,True,,0.651,-3.126,22,-1,-1,7,discount,4.0,1.0,0.0,1.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2024-07-10T06:00:00+00:00,BOS,BOS,True,False,False,,,,,False,13,bearish,with_trend,2024-07-10T12:00:00+00:00,1,2024-07-10T07:00:00+00:00,SHORT,counter,29.2,marginal,0.55,1.36,1.71,fresh,Asia,NY,False,True,Fill only,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0072,NZDUSD,2024-07-10T13:00:00+00:00,2024-07-11T00:00:00+00:00,2024-07-11T12:00:00+00:00,NY,bearish,BOS BOS,50pct,0.60909,0.6102599999999999,0.6068,,2.974,,sl,0.6102599999999999,-1.0,-1.0,-1.0,-250.0,True,,0.572,-3.799,12,-1,-1,7,discount,4.0,1.0,0.0,1.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2024-07-10T06:00:00+00:00,BOS,BOS,True,False,False,,,,,False,13,bearish,with_trend,2024-07-10T12:00:00+00:00,1,2024-07-10T07:00:00+00:00,SHORT,counter,34.8,marginal,0.55,1.36,1.71,fresh,Asia,Asia,False,True,Fill only,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0073,NZDUSD,2024-07-24T12:00:00+00:00,2024-07-24T18:00:00+00:00,2024-07-25T00:00:00+00:00,London,bullish,BOS BOS,proximal,0.59323,0.5918300000000001,0.59616,,2.94,,sl,0.5918300000000001,-1.0,-1.0,-1.0,-250.0,True,,0.45,-1.081,6,-1,-1,4,discount,5.0,3.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2024-07-24T08:00:00+00:00,BOS,BOS,False,False,False,,,,,False,12,bullish,with_trend,2024-07-24T11:00:00+00:00,1,2024-07-24T11:00:00+00:00,LONG,aligned,14.0,solid,0.7,1.75,1.07,no_fvg,London,NY,False,False,Neither,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0074,NZDUSD,2024-07-24T12:00:00+00:00,2024-07-24T18:00:00+00:00,2024-07-25T00:00:00+00:00,London,bullish,BOS BOS,50pct,0.59293,0.5918300000000001,0.59616,,4.614,,sl,0.5918300000000001,-1.0,-1.0,-1.0,-250.0,True,,0.845,-1.104,6,-1,-1,4,discount,5.0,3.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2024-07-24T08:00:00+00:00,BOS,BOS,False,False,False,,,,,False,12,bullish,with_trend,2024-07-24T11:00:00+00:00,1,2024-07-24T11:00:00+00:00,LONG,aligned,11.4,solid,0.7,1.75,1.07,no_fvg,London,NY,False,False,Neither,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0075,NZDUSD,2024-07-26T08:00:00+00:00,,,London,bearish,BOS BOS,proximal,0.59154,0.5926899999999999,0.58886,0.58851,3.58,4.04,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,27,discount,6.0,3.0,0.0,1.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2024-07-25T05:00:00+00:00,BOS,BOS,True,False,False,,,,,False,8,bullish,against_trend,2024-07-26T07:00:00+00:00,1,2024-07-25T08:00:00+00:00,SHORT,counter,46.0,solid,0.6,1.51,0.9,fresh,Asia,London,False,False,never_filled,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0076,NZDUSD,2024-07-26T08:00:00+00:00,,,London,bearish,BOS BOS,50pct,0.59172,0.5926899999999999,0.58886,0.58851,5.018,5.632,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,27,discount,6.0,3.0,0.0,1.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2024-07-25T05:00:00+00:00,BOS,BOS,True,False,False,,,,,False,8,bullish,against_trend,2024-07-26T07:00:00+00:00,1,2024-07-25T08:00:00+00:00,SHORT,counter,48.7,solid,0.6,1.51,0.9,fresh,Asia,London,False,False,never_filled,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0077,NZDUSD,2024-07-26T08:00:00+00:00,2024-07-26T12:00:00+00:00,2024-07-28T23:00:00+00:00,London,bullish,CHoCH CHoCH,proximal,0.58886,0.5877100000000001,0.59098,,2.84,,sl,0.58886,0.0,-1.0,-1.0,0.0,True,,1.572,-0.122,10,-1,-1,5,discount,9.0,4.0,0.0,2.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2024-07-26T03:00:00+00:00,CHoCH,CHoCH,True,False,False,,,,,False,8,bullish,with_trend,2024-07-26T07:00:00+00:00,1,2024-07-26T07:00:00+00:00,LONG,aligned,5.3,marginal,1.16,1.16,1.29,fresh,Asia,London,True,True,Both,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0078,NZDUSD,2024-07-26T08:00:00+00:00,2024-07-29T04:00:00+00:00,2024-07-29T08:00:00+00:00,London,bullish,CHoCH CHoCH,50pct,0.58869,0.5877100000000001,0.59098,,3.948,,sl,0.5877100000000001,-1.0,-1.0,-1.0,-250.0,True,,1.307,-1.028,4,-1,-1,5,discount,9.0,4.0,0.0,2.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2024-07-26T03:00:00+00:00,CHoCH,CHoCH,True,False,False,,,,,False,8,bullish,with_trend,2024-07-26T07:00:00+00:00,1,2024-07-26T07:00:00+00:00,LONG,aligned,2.7,marginal,1.16,1.16,1.29,fresh,Asia,Asia,True,False,OB only,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0079,NZDUSD,2024-07-31T07:00:00+00:00,2024-07-31T12:00:00+00:00,2024-07-31T13:00:00+00:00,London,bearish,CHoCH CHoCH,proximal,0.59277,0.5939899999999999,0.58886,,4.76,,sl,0.5939899999999999,-1.0,-1.0,-1.0,-250.0,True,,0.606,-1.82,1,-1,-1,106,premium,6.0,4.0,0.0,1.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2024-07-24T20:00:00+00:00,CHoCH,CHoCH,True,False,False,,,,,False,7,bullish,against_trend,2024-07-31T06:00:00+00:00,1,2024-07-25T00:00:00+00:00,SHORT,aligned,139.5,marginal,1.02,1.02,1.14,fresh,NY,London,False,True,Fill only,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0080,NZDUSD,2024-07-31T07:00:00+00:00,2024-07-31T12:00:00+00:00,2024-07-31T13:00:00+00:00,London,bearish,CHoCH CHoCH,50pct,0.59298,0.5939899999999999,0.58886,,6.754,,sl,0.5939899999999999,-1.0,-1.0,-1.0,-250.0,True,,0.939,-1.99,1,-1,-1,106,premium,6.0,4.0,0.0,1.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2024-07-24T20:00:00+00:00,CHoCH,CHoCH,True,False,False,,,,,False,7,bullish,against_trend,2024-07-31T06:00:00+00:00,1,2024-07-25T00:00:00+00:00,SHORT,aligned,143.8,marginal,1.02,1.02,1.14,fresh,NY,London,False,True,Fill only,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0081,NZDUSD,2024-07-31T07:00:00+00:00,2024-07-31T08:00:00+00:00,2024-07-31T13:00:00+00:00,London,bullish,BOS BOS,proximal,0.59144,0.58994,0.59372,,2.08,,tp1,0.59372,1.52,2.08,2.485,380.0,True,,2.367,-0.329,5,5,-1,5,premium,4.0,1.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2024-07-31T02:00:00+00:00,BOS,BOS,False,False,False,,,,,False,7,bullish,with_trend,2024-07-31T06:00:00+00:00,1,2024-07-31T06:00:00+00:00,LONG,counter,79.7,solid,0.7,1.75,2.21,no_fvg,Asia,London,True,False,OB only,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0082,NZDUSD,2024-07-31T07:00:00+00:00,2024-07-31T08:00:00+00:00,2024-07-31T13:00:00+00:00,London,bullish,BOS BOS,50pct,0.59109,0.58994,0.59372,,3.507,,tp1,0.59372,2.287,3.507,3.545,571.75,True,,3.391,-0.125,5,5,-1,5,premium,4.0,1.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2024-07-31T02:00:00+00:00,BOS,BOS,False,False,False,,,,,False,7,bullish,with_trend,2024-07-31T06:00:00+00:00,1,2024-07-31T06:00:00+00:00,LONG,counter,74.6,solid,0.7,1.75,2.21,no_fvg,Asia,London,True,False,OB only,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0083,NZDUSD,2024-08-01T14:00:00+00:00,2024-08-01T18:00:00+00:00,2024-08-02T00:00:00+00:00,NY,bullish,BOS BOS,proximal,0.59495,0.59331,0.5983,,2.68,,sl,0.59331,-1.0,-1.0,-1.0,-250.0,True,,0.37,-1.03,6,-1,-1,6,premium,5.0,1.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2024-08-01T08:00:00+00:00,BOS,BOS,True,False,False,,,,,False,14,bullish,with_trend,2024-08-01T13:00:00+00:00,1,2024-08-01T13:00:00+00:00,LONG,counter,78.8,strong,1.03,2.58,1.62,fresh,London,NY,False,False,Neither,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0084,NZDUSD,2024-08-01T14:00:00+00:00,2024-08-01T19:00:00+00:00,2024-08-02T00:00:00+00:00,NY,bullish,BOS BOS,50pct,0.59453,0.59331,0.5983,,4.598,,sl,0.59331,-1.0,-1.0,-1.0,-250.0,True,,0.58,-1.041,5,-1,-1,6,premium,5.0,1.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2024-08-01T08:00:00+00:00,BOS,BOS,True,False,False,,,,,False,14,bullish,with_trend,2024-08-01T13:00:00+00:00,1,2024-08-01T13:00:00+00:00,LONG,counter,75.1,strong,1.03,2.58,1.62,fresh,London,NY,False,False,Neither,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0085,NZDUSD,2024-08-05T15:00:00+00:00,2024-08-05T16:00:00+00:00,2024-08-06T00:00:00+00:00,NY,bearish,CHoCH CHoCH,proximal,0.59354,0.59781,0.58734,,1.6,,sl,0.59781,-1.0,-1.0,-1.0,-250.0,True,,0.214,-1.073,8,-1,-1,2,premium,7.0,3.0,1.0,0.0,2.0,1.0,"structure,sweep,freshness",False,h1_only,2024-08-05T13:00:00+00:00,CHoCH,CHoCH,False,True,False,,,,,False,15,bearish,with_trend,2024-08-05T14:00:00+00:00,1,2024-08-05T14:00:00+00:00,SHORT,aligned,56.8,marginal,1.25,1.25,1.43,no_fvg,NY,NY,True,False,OB only,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0086,NZDUSD,2024-08-05T15:00:00+00:00,2024-08-05T23:00:00+00:00,2024-08-06T00:00:00+00:00,NY,bearish,CHoCH CHoCH,50pct,0.59528,0.59781,0.58734,,3.728,,sl,0.59781,-1.0,-1.0,-1.0,-250.0,True,,0.157,-1.123,1,-1,-1,2,premium,7.0,3.0,1.0,0.0,2.0,1.0,"structure,sweep,freshness",False,h1_only,2024-08-05T13:00:00+00:00,CHoCH,CHoCH,False,True,False,,,,,False,15,bearish,with_trend,2024-08-05T14:00:00+00:00,1,2024-08-05T14:00:00+00:00,SHORT,aligned,72.3,marginal,1.25,1.25,1.43,no_fvg,NY,Other,True,False,OB only,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0087,NZDUSD,2024-08-13T05:00:00+00:00,2024-08-14T03:00:00+00:00,2024-08-14T04:00:00+00:00,Asia,bullish,BOS BOS,proximal,0.60226,0.6011000000000001,0.60365,,1.81,,sl,0.6011000000000001,-1.0,-1.0,-1.0,-250.0,True,,0.818,-1.399,1,-1,-1,8,premium,4.0,1.0,0.0,1.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2024-08-12T21:00:00+00:00,BOS,BOS,True,False,False,,,,,False,5,bullish,with_trend,2024-08-13T04:00:00+00:00,1,2024-08-13T04:00:00+00:00,LONG,counter,65.4,marginal,0.42,1.06,0.79,fresh,Other,Asia,False,True,Fill only,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0088,NZDUSD,2024-08-13T05:00:00+00:00,2024-08-14T03:00:00+00:00,2024-08-14T04:00:00+00:00,Asia,bullish,BOS BOS,50pct,0.60208,0.6011000000000001,0.60365,,2.707,,sl,0.6011000000000001,-1.0,-1.0,-1.0,-250.0,True,,1.152,-1.473,1,-1,-1,8,premium,4.0,1.0,0.0,1.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2024-08-12T21:00:00+00:00,BOS,BOS,True,False,False,,,,,False,5,bullish,with_trend,2024-08-13T04:00:00+00:00,1,2024-08-13T04:00:00+00:00,LONG,counter,61.6,marginal,0.42,1.06,0.79,fresh,Other,Asia,False,True,Fill only,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0089,NZDUSD,2024-08-16T06:00:00+00:00,,,Asia,bullish,BOS BOS,proximal,0.6006,0.5994400000000001,0.60179,,1.57,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,4,discount,6.0,1.0,0.0,2.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2024-08-16T02:00:00+00:00,BOS,BOS,True,False,False,,,,,False,6,bullish,with_trend,2024-08-16T05:00:00+00:00,1,2024-08-16T05:00:00+00:00,LONG,aligned,26.6,solid,0.61,1.51,0.65,fresh,Asia,Asia,True,False,never_filled,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0090,NZDUSD,2024-08-16T06:00:00+00:00,,,Asia,bullish,BOS BOS,50pct,0.60042,0.5994400000000001,0.60179,,2.362,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,4,discount,6.0,1.0,0.0,2.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2024-08-16T02:00:00+00:00,BOS,BOS,True,False,False,,,,,False,6,bullish,with_trend,2024-08-16T05:00:00+00:00,1,2024-08-16T05:00:00+00:00,LONG,aligned,24.9,solid,0.61,1.51,0.65,fresh,Asia,Asia,True,False,never_filled,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0091,NZDUSD,2024-08-19T15:00:00+00:00,,,NY,bullish,BOS BOS,proximal,0.60809,0.60655,0.60987,,1.56,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,3,premium,6.0,1.0,0.0,2.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2024-08-19T12:00:00+00:00,BOS,BOS,True,False,False,,,,,False,15,bullish,with_trend,2024-08-19T14:00:00+00:00,1,2024-08-19T14:00:00+00:00,LONG,counter,84.8,solid,0.71,1.78,1.23,fresh,London,NY,True,False,never_filled,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0092,NZDUSD,2024-08-19T15:00:00+00:00,,,NY,bullish,BOS BOS,50pct,0.60772,0.60655,0.60987,,2.792,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,3,premium,6.0,1.0,0.0,2.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2024-08-19T12:00:00+00:00,BOS,BOS,True,False,False,,,,,False,15,bullish,with_trend,2024-08-19T14:00:00+00:00,1,2024-08-19T14:00:00+00:00,LONG,counter,81.8,solid,0.71,1.78,1.23,fresh,London,NY,True,False,never_filled,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0093,NZDUSD,2024-08-29T13:00:00+00:00,,,NY,bearish,CHoCH CHoCH,proximal,0.62763,0.62918,0.62383,,3.3,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,4,premium,8.0,4.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2024-08-29T09:00:00+00:00,CHoCH,CHoCH,True,False,False,,,,,False,13,bearish,with_trend,2024-08-29T12:00:00+00:00,1,2024-08-29T12:00:00+00:00,SHORT,aligned,67.5,marginal,1.2,1.2,1.34,fresh,London,NY,False,False,never_filled,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0094,NZDUSD,2024-08-29T13:00:00+00:00,,,NY,bearish,CHoCH CHoCH,50pct,0.628,0.62918,0.62383,,5.346,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,4,premium,8.0,4.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2024-08-29T09:00:00+00:00,CHoCH,CHoCH,True,False,False,,,,,False,13,bearish,with_trend,2024-08-29T12:00:00+00:00,1,2024-08-29T12:00:00+00:00,SHORT,aligned,72.6,marginal,1.2,1.2,1.34,fresh,London,NY,False,False,never_filled,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0095,NZDUSD,2024-08-30T16:00:00+00:00,2024-08-30T20:00:00+00:00,2024-09-02T07:00:00+00:00,NY,bearish,BOS BOS,proximal,0.62539,0.6270899999999999,0.62317,,1.71,,tp1,0.62317,1.306,1.71,3.757,326.5,True,,1.58,-0.139,10,10,-1,2,discount,6.0,3.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2024-08-30T14:00:00+00:00,BOS,BOS,False,False,False,,,,,False,16,bearish,with_trend,2024-08-30T15:00:00+00:00,1,2024-08-30T15:00:00+00:00,SHORT,counter,40.3,strong,1.12,2.79,1.74,no_fvg,NY,NY,True,False,OB only,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0096,NZDUSD,2024-08-30T16:00:00+00:00,,,NY,bearish,BOS BOS,50pct,0.62584,0.6270899999999999,0.62317,,3.141,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,2,premium,6.0,3.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2024-08-30T14:00:00+00:00,BOS,BOS,False,False,False,,,,,False,16,bearish,with_trend,2024-08-30T15:00:00+00:00,1,2024-08-30T15:00:00+00:00,SHORT,aligned,52.5,strong,1.12,2.79,1.74,no_fvg,NY,NY,True,False,never_filled,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0097,NZDUSD,2024-09-05T13:00:00+00:00,2024-09-05T14:00:00+00:00,2024-09-06T12:00:00+00:00,NY,bullish,CHoCH CHoCH,proximal,0.62131,0.61982,0.62383,0.6252,2.3,3.55,tp1,0.62383,1.691,2.3,0.0,422.75,True,,2.581,-0.517,22,22,-1,2,premium,7.0,4.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2024-09-05T11:00:00+00:00,CHoCH,CHoCH,False,False,False,,,,,False,13,bullish,with_trend,2024-09-05T12:00:00+00:00,1,2024-09-05T12:00:00+00:00,LONG,counter,80.8,marginal,1.22,1.22,1.27,no_fvg,London,NY,True,True,Both,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0098,NZDUSD,2024-09-05T13:00:00+00:00,2024-09-05T14:00:00+00:00,2024-09-06T12:00:00+00:00,NY,bullish,CHoCH CHoCH,50pct,0.62096,0.61982,0.62383,0.6252,3.878,5.73,tp1,0.62383,2.518,3.878,0.0,629.5,True,,3.681,-0.369,22,22,-1,2,premium,7.0,4.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2024-09-05T11:00:00+00:00,CHoCH,CHoCH,False,False,False,,,,,False,13,bullish,with_trend,2024-09-05T12:00:00+00:00,1,2024-09-05T12:00:00+00:00,LONG,counter,73.8,marginal,1.22,1.22,1.27,no_fvg,London,NY,True,True,Both,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0099,NZDUSD,2024-09-06T10:00:00+00:00,2024-09-06T12:00:00+00:00,2024-09-06T13:00:00+00:00,London,bullish,BOS BOS,proximal,0.62216,0.62043,0.6252,0.62539,2.29,2.43,sl,0.62043,-1.0,-1.0,-1.0,-250.0,True,,1.732,-1.448,1,-1,-1,5,premium,6.0,3.0,0.0,1.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2024-09-06T05:00:00+00:00,BOS,BOS,True,False,False,,,,,False,10,bullish,with_trend,2024-09-06T09:00:00+00:00,1,2024-09-06T09:00:00+00:00,LONG,counter,83.0,solid,0.63,1.59,0.83,fresh,Asia,London,False,True,Fill only,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0100,NZDUSD,2024-09-06T10:00:00+00:00,2024-09-06T12:00:00+00:00,2024-09-06T13:00:00+00:00,London,bullish,BOS BOS,50pct,0.6217,0.62043,0.6252,0.62539,4.023,4.241,sl,0.62043,-1.0,-1.0,-1.0,-250.0,True,,2.721,-1.61,1,-1,-1,5,premium,6.0,3.0,0.0,1.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2024-09-06T05:00:00+00:00,BOS,BOS,True,False,False,,,,,False,10,bullish,with_trend,2024-09-06T09:00:00+00:00,1,2024-09-06T09:00:00+00:00,LONG,counter,75.2,solid,0.63,1.59,0.83,fresh,Asia,London,False,True,Fill only,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0101,NZDUSD,2024-09-06T14:00:00+00:00,2024-09-06T15:00:00+00:00,2024-09-06T16:00:00+00:00,NY,bullish,CHoCH CHoCH,proximal,0.61893,0.6174000000000001,0.62069,,1.57,,sl,0.6174000000000001,-1.0,-1.0,-1.0,-250.0,True,,1.884,-1.97,1,-1,-1,54,discount,5.0,4.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2024-09-04T08:00:00+00:00,CHoCH,CHoCH,False,False,False,,,,,False,14,bearish,against_trend,2024-09-06T13:00:00+00:00,1,2024-09-04T14:00:00+00:00,LONG,aligned,30.4,marginal,1.03,1.03,1.72,stale,London,NY,False,True,Fill only,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0102,NZDUSD,2024-09-06T14:00:00+00:00,2024-09-06T15:00:00+00:00,2024-09-06T16:00:00+00:00,NY,bullish,CHoCH CHoCH,50pct,0.61856,0.6174000000000001,0.62069,,2.803,,sl,0.6174000000000001,-1.0,-1.0,-1.0,-250.0,True,,2.805,-2.28,1,-1,-1,54,discount,5.0,4.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2024-09-04T08:00:00+00:00,CHoCH,CHoCH,False,False,False,,,,,False,14,bearish,against_trend,2024-09-06T13:00:00+00:00,1,2024-09-04T14:00:00+00:00,LONG,aligned,23.7,marginal,1.03,1.03,1.72,stale,London,NY,False,True,Fill only,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0103,NZDUSD,2024-09-10T10:00:00+00:00,2024-09-10T11:00:00+00:00,2024-09-11T01:00:00+00:00,London,bullish,CHoCH CHoCH,proximal,0.6158,0.6144000000000001,0.61793,0.61881,2.12,2.99,sl,0.6144000000000001,-1.0,-1.0,-1.0,-250.0,True,,0.598,-1.349,14,-1,-1,3,discount,6.0,4.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2024-09-10T07:00:00+00:00,CHoCH,CHoCH,False,False,False,,,,,False,10,bullish,with_trend,2024-09-10T09:00:00+00:00,1,2024-09-10T09:00:00+00:00,LONG,aligned,19.8,marginal,1.09,1.09,1.26,no_fvg,London,London,False,True,Fill only,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
T0104,NZDUSD,2024-09-10T10:00:00+00:00,2024-09-10T12:00:00+00:00,2024-09-11T01:00:00+00:00,London,bullish,CHoCH CHoCH,50pct,0.6155,0.6144000000000001,0.61793,0.61881,3.471,4.729,sl,0.6144000000000001,-1.0,-1.0,-1.0,-250.0,True,,0.654,-1.444,13,-1,-1,3,discount,6.0,4.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2024-09-10T07:00:00+00:00,CHoCH,CHoCH,False,False,False,,,,,False,10,bullish,with_trend,2024-09-10T09:00:00+00:00,1,2024-09-10T09:00:00+00:00,LONG,aligned,17.2,marginal,1.09,1.09,1.26,no_fvg,London,London,False,True,Fill only,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
