setup_id,pair,alert_ts,fill_ts,exit_ts,session,direction,event,entry_zone,entry,sl_raw,sl_initial,tp1,tp2,tp1_rr,tp2_rr,exit_reason,exit_price,r_realised,r_if_exit_tp1,r_if_exit_tp2,pnl_usd,eligible_for_headline,headline_exclusion,mfe_r,mae_r,r_capture_ratio,sl_bar_was_sweep,sl_swept_then_tp1,sl_wick_depth_atr,sl_max_adverse_after_sweep_atr,bars_sl_to_tp1_touch,sl_recovered_to_entry,sl_distance_atr,bars_to_exit,bars_to_tp1,bars_to_tp2,ob_to_fill_hours,bars_break_to_pullback,ob_age_h1_bars,pd_zone,reversal_pct,reversed_from_extreme,score,structure_pts,sweep_pts,fvg_pts,freshness_pts,killzone_pts,confluences_present,sl_collision,model,ob_timestamp,bos_tag,bos_tier,event_candle_delta,bos_verdict,fvg_present,fvg_mitigation,sweep_present,ob_touches,break_close_atr,break_body_atr,break_excess,break_tier,ob_range_atr,fvg_size_atr,impulse_leg_atr,atr_at_ob,ob_body_ratio,ob_walkback_depth,news_blocked,news_event_title,news_event_currency,news_event_source,news_event_ts,ist_blocked,alert_utc_hour,h1_trend,trend_alignment,trend_pd_agree,structure_ranging_at_alert,flip_pending_at_alert,flip_pending_dir_at_alert,leg_extreme_at_alert,leg_retrace_pct_at_alert,leg_extreme_clipped,dr_ceiling_broken_at_ob,dr_floor_broken_at_ob,alert_bar_ts,alert_seq,bos_timestamp,bias,be_arm_bar_touched_entry,pd_alignment,pd_pct,weekend_blocked,bos_sequence_count,fvg_state,ob_session,fill_session,ob_in_killzone,fill_in_killzone,killzone_alignment,setup_badge,setup_badge_kind,killzone_blocked,killzone_windows
A7024,GOLD,2016-01-14T13:00:00+00:00,2016-01-15T13:00:00+00:00,2016-01-15T13:00:00+00:00,NY,bearish,BOS BOS,proximal,1090.55,1093.54,1093.545,1083.41,,2.39,,sl,1093.545,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,,False,False,1.407,,40.0,,1.11,0,-1,-1,26.0,24.0,2,premium,0.0,,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2016-01-14T11:00:00+00:00,BOS,BOS,0,holding,False,none,False,0,0.89,2.18,2.18,solid,0.923,,2.625,2.697143,0.39,0,False,,,,,False,13,bearish,with_trend,True,False,False,,1084.88,55.8,False,False,False,2016-01-14T12:00:00+00:00,1,2016-01-14T12:00:00+00:00,SHORT,,aligned,69.1,False,1,no_fvg,London,NY,False,True,Fill only,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A7025,GOLD,2016-01-15T14:00:00+00:00,2016-01-19T11:00:00+00:00,2016-01-19T15:00:00+00:00,NY,bullish,CHoCH CHoCH,proximal,1083.59,1079.66,1079.655,1092.86,,2.36,,sl,1083.59,0.0,2.36,3.235,0.0,True,,1.245,-0.0,0.0,True,True,0.042,0.0,11.0,True,1.285,4,15,-1,97.0,40.0,4,discount,1.0,True,7.0,4.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2016-01-15T10:00:00+00:00,CHoCH,CHoCH,0,holding,True,pristine,False,0,2.54,2.84,1.89,solid,1.12,0.545,0.686,3.062143,0.752,0,False,,,,,False,14,bearish,ambiguous,False,False,True,bullish,1097.34,96.4,False,True,False,2016-01-15T13:00:00+00:00,1,2016-01-15T13:00:00+00:00,LONG,False,aligned,47.1,False,0,fresh,London,London,False,False,Neither,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A7026,GOLD,2016-01-19T09:00:00+00:00,2016-01-19T09:00:00+00:00,2016-01-19T10:00:00+00:00,London,bullish,CHoCH CHoCH,proximal,1089.72,1087.57,1087.5649999999998,1093.04,,1.54,,sl,1087.5649999999998,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,,False,False,0.6,,16.0,,1.047,1,-1,-1,5.0,1.0,5,discount,0.0,False,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2016-01-19T04:00:00+00:00,CHoCH,CHoCH,0,holding,False,none,False,0,0.88,1.69,1.13,marginal,0.802,,0.646,2.057857,0.891,0,False,,,,,False,9,bearish,ambiguous,False,False,True,bullish,1094.45,92.0,False,False,False,2016-01-19T08:00:00+00:00,1,2016-01-19T08:00:00+00:00,LONG,,aligned,36.5,False,0,no_fvg,Asia,London,False,True,Fill only,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A7027,GOLD,2016-01-19T12:00:00+00:00,2016-01-19T17:00:00+00:00,2016-01-20T08:00:00+00:00,London,bearish,BOS BOS,proximal,1089.62,1094.95,1094.9550000000002,1080.39,,1.73,,sl,1094.9550000000002,-1.0,-1.0,-1.0,-250.0,True,,0.755,-0.978,-1.325,False,False,0.645,,,,1.984,14,-1,-1,9.0,6.0,4,discount,0.0,,7.0,3.0,0.0,2.0,1.0,1.0,"structure,fvg,freshness",False,h1_only,2016-01-19T08:00:00+00:00,BOS,BOS,0,holding,True,pristine,False,0,0.5,1.14,1.14,marginal,1.796,0.186,1.971,2.689286,0.513,0,False,,,,,False,12,bearish,with_trend,False,False,False,,1082.45,87.5,False,False,True,2016-01-19T11:00:00+00:00,1,2016-01-19T11:00:00+00:00,SHORT,,counter,48.2,False,1,fresh,London,NY,True,False,OB only,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A7028,GOLD,2016-01-19T18:00:00+00:00,2016-01-20T12:00:00+00:00,2016-01-20T12:00:00+00:00,NY,bearish,BOS BOS,proximal,1097.98,1100.34,1100.345,1094.2,,1.6,,sl,1100.345,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,,False,False,0.783,,24.0,,0.796,0,-1,-1,211.0,151.0,135,premium,0.0,,4.5,3.0,0.0,1.0,0.5,0.0,"structure,fvg,freshness",False,h1_only,2016-01-11T17:00:00+00:00,BOS,BOS,0,holding,True,partial,False,1,0.76,0.8,0.8,marginal,0.626,0.397,1.828,2.970714,0.43,0,False,,,,,False,18,bearish,with_trend,True,False,False,,1071.33,80.7,False,False,False,2016-01-19T17:00:00+00:00,1,2016-01-11T18:00:00+00:00,SHORT,,aligned,104.3,False,1,fresh,NY,London,False,True,Fill only,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A7029,GOLD,2016-01-20T04:00:00+00:00,2016-01-20T05:00:00+00:00,2016-01-20T08:00:00+00:00,Asia,bullish,CHoCH CHoCH,proximal,1091.68,1089.55,1089.5449999999998,1095.05,,1.58,,tp1,1095.05,1.578,1.58,1.677,394.5,True,,1.578,-0.29,1.0,,,,,,,0.837,3,3,-1,3.0,2.0,2,premium,0.0,False,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2016-01-20T02:00:00+00:00,CHoCH,CHoCH,0,holding,False,none,False,0,0.36,0.7,0.47,marginal,0.639,,1.657,2.552143,0.38,0,False,,,,,False,4,bearish,ambiguous,False,False,True,bullish,1093.37,28.5,False,False,False,2016-01-20T03:00:00+00:00,1,2016-01-20T03:00:00+00:00,LONG,False,counter,76.9,False,0,no_fvg,Asia,Asia,False,False,Neither,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A7030,GOLD,2016-01-21T15:00:00+00:00,2016-01-21T18:00:00+00:00,2016-01-21T18:00:00+00:00,NY,bearish,BOS BOS,proximal,1097.12,1100.5,1100.505,1087.97,,2.71,,sl,1100.505,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,,False,False,0.278,,,,1.155,0,-1,-1,7.0,4.0,4,premium,0.0,,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2016-01-21T11:00:00+00:00,BOS,BOS,0,holding,False,none,False,0,0.28,0.55,0.55,marginal,0.983,,2.485,2.93,0.663,1,False,,,,,False,15,bearish,with_trend,True,False,False,,1093.42,33.6,False,False,False,2016-01-21T14:00:00+00:00,1,2016-01-21T14:00:00+00:00,SHORT,,aligned,66.7,False,1,no_fvg,London,NY,False,False,Neither,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A7031,GOLD,2016-01-22T08:00:00+00:00,2016-01-22T11:00:00+00:00,2016-01-22T14:00:00+00:00,London,bearish,BOS BOS,proximal,1099.03,1101.9,1101.9050000000002,1094.2,,1.68,,tp1,1094.2,1.68,1.68,0.0,420.0,True,,1.68,-0.0,1.0,,,,,,,1.188,3,3,-1,8.0,4.0,5,premium,0.0,,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2016-01-22T03:00:00+00:00,BOS,BOS,0,holding,False,none,False,0,0.5,0.77,0.77,marginal,0.98,,1.438,2.419286,0.747,0,False,,,,,False,8,bearish,with_trend,True,False,False,,1095.92,56.8,False,False,False,2016-01-22T07:00:00+00:00,1,2016-01-22T07:00:00+00:00,SHORT,False,aligned,65.1,False,1,no_fvg,Asia,London,False,False,Neither,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A7032,GOLD,2016-01-22T16:00:00+00:00,2016-01-22T16:00:00+00:00,2016-01-22T18:00:00+00:00,NY,bullish,CHoCH CHoCH,proximal,1098.18,1093.81,1093.8049999999998,1109.56,,2.6,,friday_flat,1097.63,-0.126,2.6,5.438,-31.5,True,,0.203,-0.295,-0.621,,,,,,,1.669,2,31,-1,3.0,1.0,3,premium,1.0,True,6.0,4.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2016-01-22T13:00:00+00:00,CHoCH,CHoCH,0,holding,False,none,False,0,0.12,1.32,0.88,marginal,1.476,,0.847,2.621429,0.7,0,False,,,,,False,16,bearish,ambiguous,False,False,True,bullish,1102.78,83.3,False,False,False,2016-01-22T15:00:00+00:00,1,2016-01-22T15:00:00+00:00,LONG,,counter,56.8,False,0,no_fvg,NY,NY,True,True,Both,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A7033,GOLD,2016-01-27T08:00:00+00:00,2016-01-27T13:00:00+00:00,2016-01-27T19:00:00+00:00,London,bearish,CHoCH CHoCH,proximal,1119.63,1121.18,1121.1850000000002,1109.68,,6.42,,sl,1119.63,0.0,-1.0,-1.0,0.0,True,,3.1,-0.0,0.0,False,False,3.927,,30.0,,0.766,6,-1,-1,8.0,6.0,3,premium,1.0,True,5.0,4.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2016-01-27T05:00:00+00:00,CHoCH,CHoCH,0,holding,False,none,False,0,0.05,0.68,0.45,marginal,0.517,,1.281,2.029286,0.562,0,False,,,,,False,8,bullish,ambiguous,False,False,True,bearish,1117.22,71.3,False,False,False,2016-01-27T07:00:00+00:00,1,2016-01-27T07:00:00+00:00,SHORT,False,aligned,89.5,False,0,no_fvg,Asia,NY,False,True,Fill only,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A7034,GOLD,2016-01-28T07:00:00+00:00,2016-01-28T09:00:00+00:00,2016-01-28T11:00:00+00:00,London,bearish,CHoCH CHoCH,proximal,1119.96,1122.09,1122.095,1116.16,1114.81,1.78,2.42,sl,1119.96,0.0,-1.0,-1.0,0.0,True,,1.059,-0.0,0.0,False,False,0.621,,3.0,,0.725,2,-1,-1,6.0,3.0,4,premium,1.0,True,5.0,4.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2016-01-28T03:00:00+00:00,CHoCH,CHoCH,0,holding,False,none,False,0,0.48,0.81,0.54,marginal,0.553,,1.147,2.945714,0.779,0,False,,,,,False,7,bullish,ambiguous,False,False,True,bearish,1117.19,55.5,False,False,False,2016-01-28T06:00:00+00:00,1,2016-01-28T06:00:00+00:00,SHORT,False,aligned,64.1,False,0,no_fvg,Asia,London,False,True,Fill only,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A7035,GOLD,2016-02-01T15:00:00+00:00,2016-02-02T10:00:00+00:00,2016-02-02T14:00:00+00:00,NY,bullish,BOS BOS,proximal,1123.68,1119.02,1119.0149999999999,1127.94,,0.91,,tp1,1127.94,0.913,0.91,0.0,228.25,True,,0.913,-0.084,1.0,,,,,,,1.946,4,4,-1,21.0,19.0,2,premium,0.0,,6.0,3.0,1.0,0.0,1.0,1.0,"structure,sweep,freshness",False,h1_only,2016-02-01T13:00:00+00:00,BOS,BOS,0,holding,False,none,True,0,0.85,1.44,1.44,marginal,1.735,,5.294,2.397143,0.238,0,False,,,,,False,15,bullish,with_trend,False,False,False,,1127.03,21.4,False,True,False,2016-02-01T14:00:00+00:00,1,2016-02-01T14:00:00+00:00,LONG,,counter,82.1,False,2,no_fvg,NY,London,True,False,OB only,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A7036,GOLD,2016-02-02T06:00:00+00:00,2016-02-02T10:00:00+00:00,2016-02-02T14:00:00+00:00,Asia,bullish,BOS BOS,proximal,1123.59,1121.03,1121.0249999999999,1127.94,1128.8,1.7,2.04,tp1,1127.94,1.696,1.7,2.04,424.0,True,,1.696,-0.117,1.0,,,,,,,1.354,4,4,4,23.0,19.0,18,premium,0.0,,4.0,1.0,1.0,1.0,1.0,0.0,"structure,sweep,fvg,freshness",False,h1_only,2016-02-01T11:00:00+00:00,BOS,BOS,0,fading,True,partial,True,0,1.15,1.94,1.94,solid,1.087,0.892,6.699,1.894286,0.539,1,False,,,,,False,6,bullish,with_trend,False,False,False,,1130.35,35.6,False,False,False,2016-02-02T05:00:00+00:00,1,2016-02-01T14:00:00+00:00,LONG,False,counter,69.3,False,2,fresh,London,London,False,False,Neither,Caution: Late-Trend Chase,caution,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A7037,GOLD,2016-02-03T08:00:00+00:00,2016-02-03T08:00:00+00:00,2016-02-03T10:00:00+00:00,London,bearish,CHoCH CHoCH,proximal,1126.56,1129.08,1129.085,1122.25,,1.71,,sl,1129.085,-1.0,-1.0,-1.0,-250.0,True,,0.15,-0.432,-6.667,False,False,0.701,,,,1.168,2,-1,-1,3.0,1.0,3,discount,1.0,True,5.0,4.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2016-02-03T05:00:00+00:00,CHoCH,CHoCH,0,holding,False,none,False,0,0.73,1.68,1.12,marginal,0.935,,0.782,2.161429,0.752,0,False,,,,,False,8,bullish,ambiguous,False,False,True,bearish,1124.33,68.4,False,False,False,2016-02-03T07:00:00+00:00,1,2016-02-03T07:00:00+00:00,SHORT,,counter,49.3,False,0,no_fvg,Asia,London,False,True,Fill only,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A7038,GOLD,2016-02-08T10:00:00+00:00,,,London,bullish,BOS BOS,proximal,1166.05,1163.74,1163.735,1174.4,,3.61,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,0.571,0,-1,-1,,,3,premium,0.0,,7.0,3.0,0.0,2.0,1.0,1.0,"structure,fvg,freshness",False,h1_only,2016-02-08T07:00:00+00:00,BOS,BOS,0,holding,True,pristine,False,0,1.2,1.27,1.27,marginal,0.447,0.499,1.061,4.052143,0.348,0,False,,,,,False,10,bullish,with_trend,False,False,False,,1173.76,80.9,False,True,False,2016-02-08T09:00:00+00:00,1,2016-02-08T09:00:00+00:00,LONG,,counter,71.5,False,2,fresh,London,London,True,False,never_filled,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A7039,GOLD,2016-02-11T09:00:00+00:00,2016-02-15T08:00:00+00:00,2016-02-15T15:00:00+00:00,London,bullish,BOS BOS,proximal,1208.92,1204.74,1204.735,1219.21,,2.46,,sl,1208.92,0.0,-1.0,-1.0,0.0,True,,1.214,-0.354,0.0,False,False,1.452,,,,0.895,7,-1,-1,99.0,46.0,4,premium,0.0,,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2016-02-11T05:00:00+00:00,BOS,BOS,0,holding,False,none,False,0,0.51,2.13,2.13,solid,0.787,,7.075,4.677143,0.747,1,False,,,,,False,9,bullish,with_trend,False,False,False,,1219.21,27.3,False,True,False,2016-02-11T08:00:00+00:00,1,2016-02-11T08:00:00+00:00,LONG,True,counter,72.8,False,2,no_fvg,Asia,London,False,True,Fill only,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A7040,GOLD,2016-02-15T16:00:00+00:00,2016-02-15T17:00:00+00:00,2016-02-16T09:00:00+00:00,NY,bearish,Confirmation BOS,proximal,1208.6,1214.5,1214.505,1188.25,,3.45,,sl,1208.6,0.0,-1.0,-1.0,0.0,True,,3.014,-0.078,0.0,False,False,0.408,,,,1.311,11,-1,-1,4.0,2.0,3,discount,0.0,,6.0,4.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2016-02-15T13:00:00+00:00,BOS,Confirm,0,holding,False,none,False,0,0.49,0.89,0.89,marginal,1.199,,7.003,4.505,0.413,0,False,,,,,False,16,bearish,with_trend,False,False,False,,1202.13,17.6,False,False,True,2016-02-15T15:00:00+00:00,1,2016-02-15T15:00:00+00:00,SHORT,False,counter,10.6,False,1,no_fvg,NY,NY,True,False,OB only,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A7041,GOLD,2016-02-16T12:00:00+00:00,2016-02-16T20:00:00+00:00,2016-02-17T09:00:00+00:00,London,bullish,CHoCH CHoCH,proximal,1201.97,1195.03,1195.0249999999999,1214.0,,1.73,,sl,1201.97,0.0,1.73,4.328,0.0,True,,1.441,-0.917,0.0,True,True,0.28,0.266,29.0,True,1.214,12,41,-1,13.0,9.0,5,discount,1.0,True,8.0,4.0,0.0,2.0,1.0,1.0,"structure,fvg,freshness",False,h1_only,2016-02-16T07:00:00+00:00,CHoCH,CHoCH,0,holding,True,pristine,False,0,0.14,0.61,0.4,marginal,1.126,1.602,0.944,5.718571,0.792,0,False,,,,,False,12,bearish,ambiguous,False,False,True,bullish,1216.9,179.9,False,False,False,2016-02-16T11:00:00+00:00,1,2016-02-16T11:00:00+00:00,LONG,False,aligned,15.4,False,0,fresh,London,NY,True,False,OB only,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A7042,GOLD,2016-02-17T17:00:00+00:00,2016-02-17T19:00:00+00:00,2016-02-18T10:00:00+00:00,NY,bullish,CHoCH CHoCH,proximal,1204.63,1200.7,1200.695,1211.98,,1.87,,sl,1204.63,0.0,-1.0,-1.0,0.0,True,,1.672,-0.0,0.0,False,False,0.531,,5.0,,0.826,14,-1,-1,8.0,3.0,6,discount,1.0,True,5.0,4.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2016-02-17T11:00:00+00:00,CHoCH,CHoCH,0,holding,False,none,False,0,0.04,0.53,0.35,marginal,0.72,,1.352,4.762857,0.216,1,False,,,,,False,17,bearish,ambiguous,False,False,True,bullish,1212.79,112.6,False,False,False,2016-02-17T16:00:00+00:00,1,2016-02-17T16:00:00+00:00,LONG,False,aligned,42.4,False,0,no_fvg,London,NY,False,False,Neither,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A7043,GOLD,2016-02-19T08:00:00+00:00,2016-02-19T08:00:00+00:00,2016-02-19T11:00:00+00:00,London,bearish,CHoCH CHoCH,proximal,1226.36,1228.58,1228.585,1207.44,1204.97,8.52,9.64,sl,1226.36,0.0,-1.0,-1.0,0.0,True,,2.917,-0.0,0.0,False,False,1.023,,20.0,,0.477,3,-1,-1,5.0,1.0,5,premium,1.0,True,5.0,4.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2016-02-19T03:00:00+00:00,CHoCH,CHoCH,0,holding,False,none,False,0,0.3,0.49,0.32,marginal,0.369,,1.555,4.663571,0.634,0,False,,,,,False,8,bullish,ambiguous,False,False,True,bearish,1220.79,49.4,False,False,False,2016-02-19T07:00:00+00:00,1,2016-02-19T07:00:00+00:00,SHORT,False,aligned,65.6,False,0,no_fvg,Asia,London,False,True,Fill only,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A7044,GOLD,2016-02-23T16:00:00+00:00,,,NY,bullish,BOS BOS,proximal,1218.58,1215.95,1215.945,1222.84,,1.62,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,0.546,0,-1,-1,,,5,premium,0.0,,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2016-02-23T11:00:00+00:00,BOS,BOS,0,holding,False,none,False,0,0.42,0.79,0.79,marginal,0.441,,3.262,4.825,0.662,1,False,,,,,False,16,bullish,with_trend,False,False,False,,1227.15,42.7,False,True,False,2016-02-23T15:00:00+00:00,1,2016-02-23T15:00:00+00:00,LONG,,counter,66.2,False,1,no_fvg,London,NY,False,False,never_filled,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A7045,GOLD,2016-02-24T11:00:00+00:00,2016-02-24T23:00:00+00:00,2016-02-24T23:00:00+00:00,London,bullish,BOS BOS,proximal,1226.28,1221.26,1221.2549999999999,1234.44,,1.63,,sl,1221.2549999999999,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,,True,True,0.051,2.322,2.0,True,1.183,0,-1,-1,16.0,12.0,4,discount,0.0,,7.0,3.0,0.0,2.0,1.0,1.0,"structure,fvg,freshness",False,h1_only,2016-02-24T07:00:00+00:00,BOS,BOS,0,holding,True,pristine,False,0,1.43,1.49,1.49,marginal,1.064,0.315,3.552,4.247857,0.378,0,False,,,,,False,11,bullish,with_trend,True,False,False,,1238.11,50.9,False,True,False,2016-02-24T10:00:00+00:00,1,2016-02-24T10:00:00+00:00,LONG,,aligned,27.6,False,3,fresh,London,Other,True,False,OB only,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A7046,GOLD,2016-02-25T08:00:00+00:00,2016-02-25T11:00:00+00:00,2016-02-25T13:00:00+00:00,London,bullish,BOS BOS,proximal,1233.92,1231.14,1231.135,1239.84,,2.13,,sl,1233.92,0.0,-1.0,-1.0,0.0,True,,1.206,-0.937,0.0,False,False,0.228,,3.0,,0.495,2,-1,-1,7.0,4.0,4,discount,0.0,,7.2,3.0,1.22,2.0,1.0,0.0,"structure,sweep,fvg,freshness",False,h1_only,2016-02-25T04:00:00+00:00,BOS,BOS,0,holding,True,pristine,True,0,0.67,0.72,0.72,marginal,0.405,0.169,2.661,5.622857,0.408,0,False,,,,,False,8,bullish,with_trend,True,False,False,,1242.31,40.8,False,False,False,2016-02-25T07:00:00+00:00,1,2016-02-25T07:00:00+00:00,LONG,True,aligned,40.0,False,4,fresh,Asia,London,False,False,Neither,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A7047,GOLD,2016-02-26T09:00:00+00:00,2016-02-26T11:00:00+00:00,2016-02-26T14:00:00+00:00,London,bearish,CHoCH CHoCH,proximal,1236.63,1240.75,1240.755,1225.5,,2.7,,tp1,1225.5,2.698,2.7,0.0,674.5,True,,2.698,-0.339,1.0,,,,,,,0.988,3,3,-1,6.0,3.0,4,premium,1.0,True,6.0,4.0,1.0,0.0,1.0,0.0,"structure,sweep,freshness",False,h1_only,2016-02-26T05:00:00+00:00,CHoCH,CHoCH,0,holding,False,none,True,0,1.26,1.47,0.98,marginal,0.867,,0.498,4.176429,0.503,0,False,,,,,False,9,bullish,ambiguous,False,False,True,bearish,1229.92,89.7,False,False,False,2016-02-26T08:00:00+00:00,1,2016-02-26T08:00:00+00:00,SHORT,True,aligned,64.7,False,0,no_fvg,Asia,London,False,False,Neither,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A7048,GOLD,2016-02-26T15:00:00+00:00,2016-02-29T08:00:00+00:00,2016-02-29T14:00:00+00:00,NY,bearish,Confirmation BOS,proximal,1232.66,1237.51,1237.515,1224.82,1221.76,1.62,2.25,sl,1232.66,0.0,-1.0,-1.0,0.0,True,,1.341,-0.538,0.0,False,False,0.477,,34.0,,1.152,6,-1,-1,69.0,17.0,4,discount,0.0,,8.0,4.0,1.0,2.0,1.0,0.0,"structure,sweep,fvg,freshness",False,h1_only,2016-02-26T11:00:00+00:00,BOS,Confirm,0,holding,True,pristine,True,0,0.32,2.08,2.08,solid,1.033,1.125,2.148,4.212857,0.69,1,False,,,,,False,15,bearish,with_trend,False,False,False,,1224.29,63.8,False,False,False,2016-02-26T14:00:00+00:00,1,2016-02-26T14:00:00+00:00,SHORT,False,counter,48.5,False,1,fresh,London,London,False,True,Fill only,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A7049,GOLD,2016-02-29T06:00:00+00:00,2016-02-29T06:00:00+00:00,2016-02-29T08:00:00+00:00,Asia,bullish,CHoCH CHoCH,proximal,1225.58,1222.53,1222.5249999999999,1232.49,,2.27,,tp1,1232.49,2.262,2.27,0.0,565.5,True,,2.262,-0.0,1.0,,,,,,,0.679,2,2,-1,3.0,1.0,3,discount,1.0,True,5.0,4.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2016-02-29T03:00:00+00:00,CHoCH,CHoCH,0,holding,False,none,False,0,0.46,0.52,0.34,marginal,0.567,,1.116,4.497857,0.482,0,False,,,,,False,6,bearish,ambiguous,False,False,True,bullish,1228.2,38.4,False,False,False,2016-02-29T05:00:00+00:00,1,2016-02-29T05:00:00+00:00,LONG,False,aligned,49.2,False,0,no_fvg,Asia,Asia,False,False,Neither,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
