pair,alert_ts,fill_ts,exit_ts,session,direction,event,entry_zone,entry,sl_initial,tp1,tp2,tp1_rr,tp2_rr,exit_reason,exit_price,r_realised,r_if_exit_tp1,r_if_exit_tp2,pnl_usd,mfe_r,mae_r,bars_to_exit,bars_to_tp1,bars_to_tp2,ob_age_h1_bars,pd_zone,score,structure_pts,sweep_pts,fvg_pts,freshness_pts,killzone_pts,confluences_present,sl_collision,model,ob_timestamp,bos_tag,bos_tier,fvg_present,sweep_present,news_blocked,news_event_title,news_event_currency,news_event_source,news_event_ts,ist_blocked,alert_utc_hour,bias,killzone_blocked,killzone_windows
NZDUSD,2026-04-02T08:00:00+00:00,2026-04-02T08:00:00+00:00,2026-04-02T13:00:00+00:00,London,bearish,Minor BOS,proximal,0.57097,0.57216,0.5686,,2.0,,sl,0.57216,-1.0,-1.0,-1.0,-250.0,0.6,-1.017,5,-1,-1,1,discount,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2026-04-02T07:00:00+00:00,BOS,Minor,False,False,False,,,,,False,8,SHORT,True,"00:00-05:00 UTC, 12:30-16:30 UTC"
NZDUSD,2026-04-02T08:00:00+00:00,2026-04-02T08:00:00+00:00,2026-04-02T13:00:00+00:00,London,bearish,Minor BOS,50pct,0.57136,0.57216,0.5686,,3.45,,sl,0.57216,-1.0,-1.0,-1.0,-250.0,1.381,-1.026,5,-1,-1,1,discount,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2026-04-02T07:00:00+00:00,BOS,Minor,False,False,False,,,,,False,8,SHORT,True,"00:00-05:00 UTC, 12:30-16:30 UTC"
NZDUSD,2026-04-03T08:00:00+00:00,2026-04-03T08:00:00+00:00,2026-04-06T02:00:00+00:00,London,bearish,Minor BOS,proximal,0.57071,0.5715,0.56928,0.5686,1.81,2.67,sl,0.57071,0.0,1.81,0.0,0.0,2.669,-0.91,17,9,-1,3,discount,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2026-04-03T05:00:00+00:00,BOS,Minor,False,False,False,,,,,False,8,SHORT,True,"00:00-05:00 UTC, 12:30-16:30 UTC"
NZDUSD,2026-04-03T08:00:00+00:00,2026-04-03T08:00:00+00:00,2026-04-06T06:00:00+00:00,London,bearish,Minor BOS,50pct,0.57091,0.5715,0.56928,0.5686,2.763,3.915,sl,0.57091,0.0,2.763,0.0,0.0,3.912,-0.879,21,9,-1,3,discount,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2026-04-03T05:00:00+00:00,BOS,Minor,False,False,False,,,,,False,8,SHORT,True,"00:00-05:00 UTC, 12:30-16:30 UTC"
NZDUSD,2026-04-03T14:00:00+00:00,2026-04-03T14:00:00+00:00,2026-04-06T07:00:00+00:00,NY,bearish,Major BOS,proximal,0.57039,0.57137,0.5686,,1.81,,sl,0.57137,-1.0,-1.0,-1.0,-250.0,1.825,-2.262,16,-1,-1,1,discount,4.5,2.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2026-04-03T13:00:00+00:00,BOS,Major,False,False,False,,,,,False,14,SHORT,False,"00:00-05:00 UTC, 12:30-16:30 UTC"
NZDUSD,2026-04-03T14:00:00+00:00,2026-04-03T14:00:00+00:00,2026-04-06T07:00:00+00:00,NY,bearish,Major BOS,50pct,0.57068,0.57137,0.5686,,3.014,,sl,0.57137,-1.0,-1.0,-1.0,-250.0,3.012,-2.792,16,-1,-1,1,discount,4.5,2.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2026-04-03T13:00:00+00:00,BOS,Major,False,False,False,,,,,False,14,SHORT,False,"00:00-05:00 UTC, 12:30-16:30 UTC"
NZDUSD,2026-04-07T01:00:00+00:00,2026-04-07T08:00:00+00:00,2026-04-07T08:00:00+00:00,Asia,bearish,Minor BOS,proximal,0.57127,0.57196,0.57019,0.57016,1.55,1.6,sl_collision,0.57196,-1.0,1.55,1.6,-250.0,1.753,-1.557,0,0,0,2,discount,4.2,1.5,0.0,1.2,1.5,0.0,"structure,fvg,freshness",True,h1_only,2026-04-06T23:00:00+00:00,BOS,Minor,True,False,False,,,,,True,1,SHORT,False,"00:00-05:00 UTC, 12:30-16:30 UTC"
NZDUSD,2026-04-07T01:00:00+00:00,2026-04-07T08:00:00+00:00,2026-04-07T08:00:00+00:00,Asia,bearish,Minor BOS,50pct,0.57141,0.57196,0.57019,0.57016,2.218,2.273,sl_collision,0.57196,-1.0,2.218,2.273,-250.0,2.454,-1.699,0,0,0,2,discount,4.2,1.5,0.0,1.2,1.5,0.0,"structure,fvg,freshness",True,h1_only,2026-04-06T23:00:00+00:00,BOS,Minor,True,False,False,,,,,True,1,SHORT,False,"00:00-05:00 UTC, 12:30-16:30 UTC"
NZDUSD,2026-04-12T23:00:00+00:00,2026-04-13T07:00:00+00:00,2026-04-13T16:00:00+00:00,Other,bearish,Minor BOS,proximal,0.58377,0.58537,0.58129,0.58102,1.55,1.72,sl,0.58537,-1.0,-1.0,-1.0,-250.0,1.23,-1.412,9,-1,-1,4,discount,4.2,1.5,0.0,1.2,1.5,0.0,"structure,fvg,freshness",False,h1_only,2026-04-10T18:00:00+00:00,BOS,Minor,True,False,False,,,,,True,23,SHORT,True,"00:00-05:00 UTC, 12:30-16:30 UTC"
NZDUSD,2026-04-12T23:00:00+00:00,2026-04-13T14:00:00+00:00,2026-04-13T16:00:00+00:00,Other,bearish,Minor BOS,50pct,0.58437,0.58537,0.58129,0.58102,3.08,3.35,sl,0.58537,-1.0,-1.0,-1.0,-250.0,0.701,-1.659,2,-1,-1,4,discount,4.2,1.5,0.0,1.2,1.5,0.0,"structure,fvg,freshness",False,h1_only,2026-04-10T18:00:00+00:00,BOS,Minor,True,False,False,,,,,True,23,SHORT,True,"00:00-05:00 UTC, 12:30-16:30 UTC"
NZDUSD,2026-04-13T01:00:00+00:00,2026-04-13T01:00:00+00:00,2026-04-13T01:00:00+00:00,Asia,bearish,Minor BOS,proximal,0.58025,0.58224,0.57644,0.57597,1.92,2.15,sl,0.58224,-1.0,-1.0,-1.0,-250.0,0.0,-1.12,0,-1,-1,1,discount,3.0,1.5,0.0,0.0,1.5,0.0,"structure,freshness",False,h1_only,2026-04-13T00:00:00+00:00,BOS,Minor,False,False,False,,,,,True,1,SHORT,False,"00:00-05:00 UTC, 12:30-16:30 UTC"
NZDUSD,2026-04-13T01:00:00+00:00,2026-04-13T01:00:00+00:00,2026-04-13T01:00:00+00:00,Asia,bearish,Minor BOS,50pct,0.58104,0.58224,0.57644,0.57597,3.833,4.225,sl,0.58224,-1.0,-1.0,-1.0,-250.0,0.0,-1.199,0,-1,-1,1,discount,3.0,1.5,0.0,0.0,1.5,0.0,"structure,freshness",False,h1_only,2026-04-13T00:00:00+00:00,BOS,Minor,False,False,False,,,,,True,1,SHORT,False,"00:00-05:00 UTC, 12:30-16:30 UTC"
NZDUSD,2026-04-14T01:00:00+00:00,2026-04-14T04:00:00+00:00,2026-04-14T06:00:00+00:00,Asia,bearish,Minor BOS,proximal,0.58713,0.58784,0.58589,,1.74,,sl,0.58784,-1.0,-1.0,-1.0,-250.0,0.485,-1.8,2,-1,-1,2,premium,4.2,1.5,0.0,1.2,1.5,0.0,"structure,fvg,freshness",False,h1_only,2026-04-13T23:00:00+00:00,BOS,Minor,True,False,False,,,,,True,1,SHORT,False,"00:00-05:00 UTC, 12:30-16:30 UTC"
NZDUSD,2026-04-14T01:00:00+00:00,2026-04-14T04:00:00+00:00,2026-04-14T06:00:00+00:00,Asia,bearish,Minor BOS,50pct,0.58729,0.58784,0.58589,,2.545,,sl,0.58784,-1.0,-1.0,-1.0,-250.0,0.917,-2.033,2,-1,-1,2,premium,4.2,1.5,0.0,1.2,1.5,0.0,"structure,fvg,freshness",False,h1_only,2026-04-13T23:00:00+00:00,BOS,Minor,True,False,False,,,,,True,1,SHORT,False,"00:00-05:00 UTC, 12:30-16:30 UTC"
NZDUSD,2026-04-16T12:00:00+00:00,2026-04-16T12:00:00+00:00,2026-04-17T12:00:00+00:00,London,bearish,Minor BOS,proximal,0.5891,0.5902,0.5871,0.58689,1.83,2.02,sl,0.5902,-1.0,-1.0,-1.0,-250.0,0.818,-2.633,24,-1,-1,1,premium,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2026-04-16T11:00:00+00:00,BOS,Minor,False,False,False,,,,,False,12,SHORT,True,"00:00-05:00 UTC, 12:30-16:30 UTC"
NZDUSD,2026-04-16T12:00:00+00:00,2026-04-16T12:00:00+00:00,2026-04-17T12:00:00+00:00,London,bearish,Minor BOS,50pct,0.58945,0.5902,0.5871,0.58689,3.133,3.413,sl,0.5902,-1.0,-1.0,-1.0,-250.0,1.666,-3.395,24,-1,-1,1,premium,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2026-04-16T11:00:00+00:00,BOS,Minor,False,False,False,,,,,False,12,SHORT,True,"00:00-05:00 UTC, 12:30-16:30 UTC"
NZDUSD,2026-04-19T23:00:00+00:00,2026-04-20T10:00:00+00:00,2026-04-20T13:00:00+00:00,Other,bearish,Minor BOS,proximal,0.58841,0.58891,0.58751,,1.78,,sl,0.58891,-1.0,-1.0,-1.0,-250.0,1.248,-1.73,3,-1,-1,1,premium,3.0,1.5,0.0,0.0,1.5,0.0,"structure,freshness",False,h1_only,2026-04-17T21:00:00+00:00,BOS,Minor,False,False,False,,,,,True,23,SHORT,True,"00:00-05:00 UTC, 12:30-16:30 UTC"
NZDUSD,2026-04-19T23:00:00+00:00,2026-04-20T10:00:00+00:00,2026-04-20T13:00:00+00:00,Other,bearish,Minor BOS,50pct,0.58846,0.58891,0.58751,,2.111,,sl,0.58891,-1.0,-1.0,-1.0,-250.0,1.498,-1.812,3,-1,-1,1,premium,3.0,1.5,0.0,0.0,1.5,0.0,"structure,freshness",False,h1_only,2026-04-17T21:00:00+00:00,BOS,Minor,False,False,False,,,,,True,23,SHORT,True,"00:00-05:00 UTC, 12:30-16:30 UTC"
NZDUSD,2026-04-23T02:00:00+00:00,,,Asia,bearish,Minor BOS,proximal,0.59063,0.59166,0.58862,0.58858,1.96,1.99,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,5,premium,3.0,1.5,0.0,0.0,1.5,0.0,"structure,freshness",False,h1_only,2026-04-22T21:00:00+00:00,BOS,Minor,False,False,False,,,,,True,2,SHORT,False,"00:00-05:00 UTC, 12:30-16:30 UTC"
NZDUSD,2026-04-23T02:00:00+00:00,,,Asia,bearish,Minor BOS,50pct,0.59095,0.59166,0.58862,0.58858,3.282,3.338,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,5,premium,3.0,1.5,0.0,0.0,1.5,0.0,"structure,freshness",False,h1_only,2026-04-22T21:00:00+00:00,BOS,Minor,False,False,False,,,,,True,2,SHORT,False,"00:00-05:00 UTC, 12:30-16:30 UTC"
NZDUSD,2026-04-23T05:00:00+00:00,2026-04-23T05:00:00+00:00,2026-04-23T07:00:00+00:00,Asia,bearish,Minor BOS,proximal,0.58792,0.58919,0.58589,,1.61,,sl,0.58919,-1.0,-1.0,-1.0,-250.0,0.0,-1.176,2,-1,-1,1,premium,3.0,1.5,0.0,0.0,1.5,0.0,"structure,freshness",False,h1_only,2026-04-23T04:00:00+00:00,BOS,Minor,False,False,False,,,,,False,5,SHORT,True,"00:00-05:00 UTC, 12:30-16:30 UTC"
NZDUSD,2026-04-23T05:00:00+00:00,2026-04-23T05:00:00+00:00,2026-04-23T07:00:00+00:00,Asia,bearish,Minor BOS,50pct,0.58836,0.58919,0.58589,,2.976,,sl,0.58919,-1.0,-1.0,-1.0,-250.0,0.0,-1.27,2,-1,-1,1,premium,3.0,1.5,0.0,0.0,1.5,0.0,"structure,freshness",False,h1_only,2026-04-23T04:00:00+00:00,BOS,Minor,False,False,False,,,,,False,5,SHORT,True,"00:00-05:00 UTC, 12:30-16:30 UTC"
NZDUSD,2026-04-23T06:00:00+00:00,2026-04-23T06:00:00+00:00,2026-04-23T17:00:00+00:00,Asia,bearish,Minor BOS,proximal,0.58869,0.58954,0.5871,0.58689,1.87,2.11,tp2,0.58689,2.118,1.87,2.11,529.5,5.024,-0.852,11,11,11,1,premium,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2026-04-23T05:00:00+00:00,BOS,Minor,False,False,False,,,,,False,6,SHORT,True,"00:00-05:00 UTC, 12:30-16:30 UTC"
NZDUSD,2026-04-23T06:00:00+00:00,2026-04-23T06:00:00+00:00,2026-04-23T17:00:00+00:00,Asia,bearish,Minor BOS,50pct,0.58891,0.58954,0.5871,0.58689,2.873,3.206,tp2,0.58689,3.206,2.873,3.206,801.5,7.128,-0.8,11,11,11,1,premium,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2026-04-23T05:00:00+00:00,BOS,Minor,False,False,False,,,,,False,6,SHORT,True,"00:00-05:00 UTC, 12:30-16:30 UTC"
NZDUSD,2026-04-23T13:00:00+00:00,2026-04-23T13:00:00+00:00,2026-04-24T03:00:00+00:00,NY,bearish,Minor BOS,proximal,0.58748,0.58936,0.58442,0.58425,1.62,1.71,tp2,0.58425,1.718,1.62,1.71,429.5,1.719,-0.697,14,4,14,2,premium,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2026-04-23T11:00:00+00:00,BOS,Minor,False,False,False,,,,,False,13,SHORT,False,"00:00-05:00 UTC, 12:30-16:30 UTC"
NZDUSD,2026-04-23T13:00:00+00:00,2026-04-23T14:00:00+00:00,2026-04-24T03:00:00+00:00,NY,bearish,Minor BOS,50pct,0.58822,0.58936,0.58442,0.58425,3.333,3.482,tp2,0.58425,3.482,3.333,3.482,870.5,3.484,-0.5,13,3,13,2,premium,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2026-04-23T11:00:00+00:00,BOS,Minor,False,False,False,,,,,False,13,SHORT,False,"00:00-05:00 UTC, 12:30-16:30 UTC"
NZDUSD,2026-04-23T17:00:00+00:00,2026-04-23T17:00:00+00:00,2026-04-27T01:00:00+00:00,NY,bearish,Minor BOS,proximal,0.58713,0.58919,0.58394,0.5835,1.55,1.76,sl,0.58919,-1.0,-1.0,-1.0,-250.0,1.399,-1.024,31,-1,-1,3,premium,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2026-04-23T14:00:00+00:00,BOS,Minor,False,False,False,,,,,False,17,SHORT,True,"00:00-05:00 UTC, 12:30-16:30 UTC"
NZDUSD,2026-04-23T17:00:00+00:00,2026-04-24T15:00:00+00:00,2026-04-27T01:00:00+00:00,NY,bearish,Minor BOS,50pct,0.58796,0.58919,0.58394,0.5835,3.268,3.626,sl,0.58919,-1.0,-1.0,-1.0,-250.0,0.815,-1.041,9,-1,-1,3,premium,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2026-04-23T14:00:00+00:00,BOS,Minor,False,False,False,,,,,False,17,SHORT,True,"00:00-05:00 UTC, 12:30-16:30 UTC"
NZDUSD,2026-04-24T10:00:00+00:00,2026-04-27T01:00:00+00:00,2026-04-27T07:00:00+00:00,London,bearish,Minor BOS,proximal,0.58872,0.58981,0.58689,0.58682,1.67,1.74,sl,0.58981,-1.0,-1.0,-1.0,-250.0,0.54,-1.243,6,-1,-1,27,premium,4.7,1.5,0.0,1.2,1.5,0.5,"structure,fvg,freshness,killzone",False,h1_only,2026-04-23T07:00:00+00:00,BOS,Minor,True,False,False,,,,,False,10,SHORT,True,"00:00-05:00 UTC, 12:30-16:30 UTC"
NZDUSD,2026-04-24T10:00:00+00:00,2026-04-27T01:00:00+00:00,2026-04-27T07:00:00+00:00,London,bearish,Minor BOS,50pct,0.58907,0.58981,0.58689,0.58682,2.946,3.041,sl,0.58981,-1.0,-1.0,-1.0,-250.0,1.268,-1.358,6,-1,-1,27,premium,4.7,1.5,0.0,1.2,1.5,0.5,"structure,fvg,freshness,killzone",False,h1_only,2026-04-23T07:00:00+00:00,BOS,Minor,True,False,False,,,,,False,10,SHORT,True,"00:00-05:00 UTC, 12:30-16:30 UTC"
NZDUSD,2026-04-28T02:00:00+00:00,,,Asia,bearish,Minor BOS,proximal,0.59112,0.59184,0.59004,0.5899,1.51,1.71,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,3,premium,4.2,1.5,0.0,1.2,1.5,0.0,"structure,fvg,freshness",False,h1_only,2026-04-27T23:00:00+00:00,BOS,Minor,True,False,False,,,,,True,2,SHORT,False,"00:00-05:00 UTC, 12:30-16:30 UTC"
NZDUSD,2026-04-28T02:00:00+00:00,,,Asia,bearish,Minor BOS,50pct,0.59128,0.59184,0.59004,0.5899,2.214,2.464,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,3,premium,4.2,1.5,0.0,1.2,1.5,0.0,"structure,fvg,freshness",False,h1_only,2026-04-27T23:00:00+00:00,BOS,Minor,True,False,False,,,,,True,2,SHORT,False,"00:00-05:00 UTC, 12:30-16:30 UTC"
NZDUSD,2026-04-28T04:00:00+00:00,2026-04-28T04:00:00+00:00,2026-04-28T10:00:00+00:00,Asia,bearish,Minor BOS,proximal,0.58987,0.59072,0.58858,0.58851,1.51,1.59,tp2,0.58851,1.6,1.51,1.59,400.0,2.127,-0.651,6,2,6,1,premium,3.0,1.5,0.0,0.0,1.5,0.0,"structure,freshness",False,h1_only,2026-04-28T03:00:00+00:00,BOS,Minor,False,False,False,,,,,False,4,SHORT,False,"00:00-05:00 UTC, 12:30-16:30 UTC"
NZDUSD,2026-04-28T04:00:00+00:00,2026-04-28T04:00:00+00:00,2026-04-28T10:00:00+00:00,Asia,bearish,Minor BOS,50pct,0.59009,0.59072,0.58858,0.58851,2.397,2.508,tp2,0.58851,2.508,2.397,2.508,627.0,3.218,-0.529,6,2,6,1,premium,3.0,1.5,0.0,0.0,1.5,0.0,"structure,freshness",False,h1_only,2026-04-28T03:00:00+00:00,BOS,Minor,False,False,False,,,,,False,4,SHORT,False,"00:00-05:00 UTC, 12:30-16:30 UTC"
NZDUSD,2026-04-28T08:00:00+00:00,2026-04-28T08:00:00+00:00,2026-04-29T02:00:00+00:00,London,bearish,Minor BOS,proximal,0.58862,0.58985,0.58651,0.58641,1.71,1.79,tp2,0.58641,1.797,1.71,1.79,449.25,1.939,-0.759,18,18,18,1,premium,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2026-04-28T07:00:00+00:00,BOS,Minor,False,False,False,,,,,False,8,SHORT,True,"00:00-05:00 UTC, 12:30-16:30 UTC"
NZDUSD,2026-04-28T08:00:00+00:00,2026-04-28T08:00:00+00:00,2026-04-29T02:00:00+00:00,London,bearish,Minor BOS,50pct,0.58903,0.58985,0.58651,0.58641,3.073,3.195,tp2,0.58641,3.195,3.073,3.195,798.75,3.408,-0.638,18,18,18,1,premium,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2026-04-28T07:00:00+00:00,BOS,Minor,False,False,False,,,,,False,8,SHORT,True,"00:00-05:00 UTC, 12:30-16:30 UTC"
NZDUSD,2026-04-28T14:00:00+00:00,2026-04-28T14:00:00+00:00,2026-04-28T14:00:00+00:00,NY,bearish,Minor BOS,proximal,0.58689,0.58829,0.58442,0.58425,1.76,1.89,sl,0.58829,-1.0,-1.0,-1.0,-250.0,0.0,-1.01,0,-1,-1,2,premium,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2026-04-28T12:00:00+00:00,BOS,Minor,False,False,False,,,,,False,14,SHORT,False,"00:00-05:00 UTC, 12:30-16:30 UTC"
NZDUSD,2026-04-28T14:00:00+00:00,2026-04-28T14:00:00+00:00,2026-04-28T14:00:00+00:00,NY,bearish,Minor BOS,50pct,0.58739,0.58829,0.58442,0.58425,3.3,3.489,sl,0.58829,-1.0,-1.0,-1.0,-250.0,0.059,-1.016,0,-1,-1,2,premium,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2026-04-28T12:00:00+00:00,BOS,Minor,False,False,False,,,,,False,14,SHORT,False,"00:00-05:00 UTC, 12:30-16:30 UTC"
NZDUSD,2026-04-29T01:00:00+00:00,2026-04-29T01:00:00+00:00,2026-04-30T00:00:00+00:00,Asia,bearish,Minor BOS,proximal,0.58872,0.58947,0.58751,,1.62,,window_end,0.5839757323265076,6.326,1.62,6.326,1581.5,9.18,-0.601,23,1,-1,2,premium,4.0,1.5,1.0,0.0,1.5,0.0,"structure,sweep,freshness",False,h1_only,2026-04-28T23:00:00+00:00,BOS,Minor,False,True,False,,,,,True,1,SHORT,False,"00:00-05:00 UTC, 12:30-16:30 UTC"
NZDUSD,2026-04-29T01:00:00+00:00,2026-04-29T01:00:00+00:00,2026-04-30T00:00:00+00:00,Asia,bearish,Minor BOS,50pct,0.58889,0.58947,0.58751,,2.379,,window_end,0.5839757323265076,8.473,2.379,8.473,2118.25,12.164,-0.485,23,1,-1,2,premium,4.0,1.5,1.0,0.0,1.5,0.0,"structure,sweep,freshness",False,h1_only,2026-04-28T23:00:00+00:00,BOS,Minor,False,True,False,,,,,True,1,SHORT,False,"00:00-05:00 UTC, 12:30-16:30 UTC"
NZDUSD,2026-04-29T05:00:00+00:00,2026-04-29T05:00:00+00:00,2026-04-29T13:00:00+00:00,Asia,bearish,Minor BOS,proximal,0.5862,0.58701,0.58442,0.58425,2.19,2.4,tp2,0.58425,2.407,2.19,2.4,601.75,3.041,-0.893,8,8,8,1,equilibrium,4.0,1.5,1.0,0.0,1.5,0.0,"structure,sweep,freshness",False,h1_only,2026-04-29T04:00:00+00:00,BOS,Minor,False,True,False,,,,,False,5,SHORT,True,"00:00-05:00 UTC, 12:30-16:30 UTC"
NZDUSD,2026-04-29T05:00:00+00:00,2026-04-29T05:00:00+00:00,2026-04-29T13:00:00+00:00,Asia,bearish,Minor BOS,50pct,0.58641,0.58701,0.58442,0.58425,3.317,3.6,tp2,0.58425,3.6,3.317,3.6,900.0,4.455,-0.856,8,8,8,1,equilibrium,4.0,1.5,1.0,0.0,1.5,0.0,"structure,sweep,freshness",False,h1_only,2026-04-29T04:00:00+00:00,BOS,Minor,False,True,False,,,,,False,5,SHORT,True,"00:00-05:00 UTC, 12:30-16:30 UTC"
NZDUSD,2026-04-29T09:00:00+00:00,,,London,bearish,Minor BOS,proximal,0.58637,0.58732,0.58442,0.58425,2.05,2.23,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,2,equilibrium,5.7,1.5,1.0,1.2,1.5,0.5,"structure,sweep,fvg,freshness,killzone",False,h1_only,2026-04-29T07:00:00+00:00,BOS,Minor,True,True,False,,,,,False,9,SHORT,True,"00:00-05:00 UTC, 12:30-16:30 UTC"
NZDUSD,2026-04-29T09:00:00+00:00,,,London,bearish,Minor BOS,50pct,0.58665,0.58732,0.58442,0.58425,3.328,3.582,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,2,equilibrium,5.7,1.5,1.0,1.2,1.5,0.5,"structure,sweep,fvg,freshness,killzone",False,h1_only,2026-04-29T07:00:00+00:00,BOS,Minor,True,True,False,,,,,False,9,SHORT,True,"00:00-05:00 UTC, 12:30-16:30 UTC"
NZDUSD,2026-04-29T12:00:00+00:00,2026-04-29T12:00:00+00:00,2026-04-29T14:00:00+00:00,London,bearish,Minor BOS,proximal,0.58551,0.58657,0.5835,0.58346,1.92,1.95,tp2,0.58346,1.934,1.92,1.95,483.5,2.154,-0.619,2,2,2,2,discount,4.5,1.5,1.0,0.0,1.5,0.5,"structure,sweep,freshness,killzone",False,h1_only,2026-04-29T10:00:00+00:00,BOS,Minor,False,True,False,,,,,False,12,SHORT,True,"00:00-05:00 UTC, 12:30-16:30 UTC"
NZDUSD,2026-04-29T12:00:00+00:00,2026-04-29T12:00:00+00:00,2026-04-29T14:00:00+00:00,London,bearish,Minor BOS,50pct,0.58584,0.58657,0.5835,0.58346,3.205,3.26,tp2,0.58346,3.26,3.205,3.26,815.0,3.58,-0.447,2,2,2,2,equilibrium,4.5,1.5,1.0,0.0,1.5,0.5,"structure,sweep,freshness,killzone",False,h1_only,2026-04-29T10:00:00+00:00,BOS,Minor,False,True,False,,,,,False,12,SHORT,True,"00:00-05:00 UTC, 12:30-16:30 UTC"
NZDUSD,2026-04-29T15:00:00+00:00,2026-04-29T15:00:00+00:00,2026-04-30T00:00:00+00:00,NY,bearish,Minor BOS,proximal,0.58323,0.58543,0.57991,0.57971,1.5,1.59,window_end,0.5839757323265076,-0.339,-0.339,-0.339,-84.75,0.634,-0.727,9,-1,-1,1,discount,4.5,1.5,1.0,0.0,1.5,0.5,"structure,sweep,freshness,killzone",False,h1_only,2026-04-29T14:00:00+00:00,BOS,Minor,False,True,False,,,,,False,15,SHORT,False,"00:00-05:00 UTC, 12:30-16:30 UTC"
NZDUSD,2026-04-29T15:00:00+00:00,2026-04-29T15:00:00+00:00,2026-04-30T00:00:00+00:00,NY,bearish,Minor BOS,50pct,0.58413,0.58543,0.57991,0.57971,3.246,3.4,window_end,0.5839757323265076,0.119,0.119,0.119,29.75,1.765,-0.538,9,-1,-1,1,discount,4.5,1.5,1.0,0.0,1.5,0.5,"structure,sweep,freshness,killzone",False,h1_only,2026-04-29T14:00:00+00:00,BOS,Minor,False,True,False,,,,,False,15,SHORT,False,"00:00-05:00 UTC, 12:30-16:30 UTC"
NZDUSD,2026-04-29T18:00:00+00:00,2026-04-29T18:00:00+00:00,2026-04-30T00:00:00+00:00,NY,bearish,Minor BOS,proximal,0.58333,0.58451,0.58129,0.58102,1.72,1.95,sl,0.58451,-1.0,-1.0,-1.0,-250.0,1.267,-1.155,6,-1,-1,1,discount,4.5,1.5,1.0,0.0,1.5,0.5,"structure,sweep,freshness,killzone",False,h1_only,2026-04-29T17:00:00+00:00,BOS,Minor,False,True,False,,,,,False,18,SHORT,True,"00:00-05:00 UTC, 12:30-16:30 UTC"
NZDUSD,2026-04-29T18:00:00+00:00,2026-04-29T21:00:00+00:00,2026-04-30T00:00:00+00:00,NY,bearish,Minor BOS,50pct,0.58372,0.58451,0.58129,0.58102,3.076,3.418,sl,0.58451,-1.0,-1.0,-1.0,-250.0,1.828,-1.231,3,-1,-1,1,discount,4.5,1.5,1.0,0.0,1.5,0.5,"structure,sweep,freshness,killzone",False,h1_only,2026-04-29T17:00:00+00:00,BOS,Minor,False,True,False,,,,,False,18,SHORT,True,"00:00-05:00 UTC, 12:30-16:30 UTC"
USDCHF,2026-04-01T01:00:00+00:00,2026-04-01T06:00:00+00:00,2026-04-01T06:00:00+00:00,Asia,bullish,Major BOS,proximal,0.7957,0.79492,0.798,0.79866,2.95,3.79,sl,0.79492,-1.0,-1.0,-1.0,-250.0,1.705,-1.718,0,-1,-1,68,premium,2.5,2.5,0.0,0.0,0.0,0.0,structure,False,h1_only,2026-03-27T04:00:00+00:00,BOS,Major,False,False,False,,,,,True,1,LONG,True,07:00-16:30 UTC
USDCHF,2026-04-01T01:00:00+00:00,2026-04-01T06:00:00+00:00,2026-04-01T06:00:00+00:00,Asia,bullish,Major BOS,50pct,0.79541,0.79492,0.798,0.79866,5.286,6.633,sl,0.79492,-1.0,-1.0,-1.0,-250.0,3.306,-2.143,0,-1,-1,68,premium,2.5,2.5,0.0,0.0,0.0,0.0,structure,False,h1_only,2026-03-27T04:00:00+00:00,BOS,Major,False,False,False,,,,,True,1,LONG,True,07:00-16:30 UTC
