setup_id,pair,alert_ts,fill_ts,exit_ts,session,direction,event,entry_zone,entry,sl_raw,sl_initial,tp1,tp2,tp1_rr,tp2_rr,tp1_wick,tp1_wick_rr,tp1_zone_source,tp2_wick,tp2_zone_source,tp_wick,tp_wick_rr,tp_nextpool,tp_nextpool_rr,tp_nextpool_zone_source,tp2_collapsed_to_tp1,tp_targets,exit_reason,exit_price,r_realised,r_if_exit_tp1,r_if_exit_tp2,pnl_usd,eligible_for_headline,headline_exclusion,mfe_r,mae_r,r_capture_ratio,sl_bar_was_sweep,sl_swept_then_tp1,sl_wick_depth_atr,sl_max_adverse_after_sweep_atr,bars_sl_to_tp1_touch,sl_recovered_to_entry,sl_distance_atr,bars_to_exit,bars_to_tp1,bars_to_tp2,ob_to_fill_hours,bars_break_to_pullback,ob_age_h1_bars,pd_zone,reversal_pct,reversed_from_extreme,score,structure_pts,sweep_pts,fvg_pts,freshness_pts,killzone_pts,confluences_present,sl_collision,model,ob_timestamp,bos_tag,bos_tier,event_candle_delta,bos_verdict,fvg_present,fvg_mitigation,sweep_present,ob_touches,break_close_atr,break_body_atr,break_excess,break_tier,ob_range_atr,fvg_size_atr,impulse_leg_atr,atr_at_ob,ob_body_ratio,ob_walkback_depth,chop_at_alert,news_blocked,news_event_title,news_event_currency,news_event_source,news_event_ts,ist_blocked,alert_utc_hour,h1_trend,trend_alignment,trend_pd_agree,structure_ranging_at_alert,flip_pending_at_alert,flip_pending_dir_at_alert,leg_extreme_at_alert,leg_retrace_pct_at_alert,leg_extreme_clipped,dr_ceiling_broken_at_ob,dr_floor_broken_at_ob,day_state_at_fill,pdh_status_at_fill,pdl_status_at_fill,pwh_status_at_fill,pwl_status_at_fill,dist_next_pool_above_atr,dist_next_pool_below_atr,next_pool_above_tier,next_pool_below_tier,trade_toward_pool,last_sweep_age_h1,last_sweep_tier,eqh_above_dist_atr,eqh_above_size,eql_below_dist_atr,eql_below_size,eq_trade_toward,eq_sl_gap_atr,eq_sl_at_risk,eq_last_sweep_age_h1,eq_last_sweep_side,eq_intact_above_count,eq_intact_below_count,sweep2_present,sweep2_tier,sweep2_level,sweep2_pierce_atr,sweep2_rejection_ratio,sweep2_follow_atr,sweep2_pools_swept,sweep2_rn_aligned,sweep2_rn_dist_atr,sweep2_eq_size,sweep2_age_at_alert_h1,sweep2_tiers_checked,alert_bar_ts,alert_seq,bos_timestamp,bias,be_arm_bar_touched_entry,pd_alignment,pd_pct,weekend_blocked,bos_sequence_count,fvg_state,ob_session,fill_session,ob_in_killzone,fill_in_killzone,killzone_alignment,setup_badge,setup_badge_kind,weekly_pd_position_at_alert,weekly_range_high_at_alert,weekly_range_low_at_alert,weekly_pd_zone_at_alert,pd_zone_agreement_at_alert,approach_speed_atr_at_fill,approach_body_ratio_at_fill,approach_er_at_fill,killzone_blocked,killzone_windows,news_fill,news_fill_event,news_fill_ccy,news_open,news_open_event
B3111,USDCHF,2016-03-22T09:00:00+00:00,2016-03-22T12:00:00+00:00,2016-03-22T13:00:00+00:00,London,bullish,CHoCH CHoCH,proximal,0.96958,0.96864,0.96844,0.97059,,1.07,,0.97297,3.61,zone,,,0.97265,3.27,,,,False,triple,tp1,0.97059,0.886,1.07,5.219,221.5,True,,0.886,-0.0,1.0,,,,,,,1.053,1,1,-1,9.0,4.0,6,discount,1.0,True,6.0,4.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2016-03-22T03:00:00+00:00,CHoCH,CHoCH,0,holding,False,none,False,0,1.35,1.45,0.97,marginal,0.683,,1.071,0.001083,0.716,1,49.012,False,,,,,False,9,bearish,ambiguous,False,False,True,bullish,0.97271,84.4,False,False,False,INSIDE,intact,intact,intact,intact,3.131,1.949,PD,PD,False,,,8.311,2.0,0.73,2.0,False,-0.323,False,89.0,high,1.0,1.0,False,,,,,,0,,,,,"pd,eq",2016-03-22T08:00:00+00:00,1,2016-03-22T08:00:00+00:00,LONG,,aligned,38.4,False,0,no_fvg,Asia,NY,False,True,Fill only,,,0.1735,0.9913,0.96502,discount,both_discount,1.339,0.406,0.255,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
B3112,USDCHF,2016-03-23T08:00:00+00:00,2016-03-25T01:00:00+00:00,2016-03-25T05:00:00+00:00,London,bearish,Confirmation BOS,proximal,0.97741,0.97838,0.97858,0.97644,,1.0,,0.97644,1.0,wick,,,,,,,,False,triple,tp1,0.97644,0.829,1.0,0.0,207.25,True,,0.829,-0.726,1.0,,,,,,,0.759,4,4,-1,189.0,136.0,99,discount,0.0,,7.0,4.0,0.0,1.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2016-03-17T04:00:00+00:00,BOS,Confirm,0,holding,True,partial,False,0,1.61,1.92,1.92,solid,0.5,0.993,9.731,0.001541,0.338,0,34.874,False,,,,,False,8,bullish,counter_trend,False,False,False,,0.96502,49.6,False,False,True,INSIDE,intact,intact,intact,intact,9.011,0.084,PW,PD,True,,,0.759,2.0,3.153,2.0,False,0.0,False,8.0,high,1.0,2.0,False,,,,,,0,,,,,"pd,eq",2016-03-23T07:00:00+00:00,3,2016-03-17T08:00:00+00:00,SHORT,,counter,26.0,False,1,fresh,Asia,Asia,False,False,Neither,,,0.4715,0.9913,0.96502,discount,both_discount,0.83,0.366,0.973,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
B3113,USDCHF,2016-03-23T15:00:00+00:00,,,NY,bullish,CHoCH CHoCH,proximal,0.96958,0.96864,0.96844,0.97052,,1.0,,0.97052,1.0,wick,,,,,,,,False,triple,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,1.053,0,-1,-1,,,36,discount,1.0,True,5.0,4.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2016-03-22T03:00:00+00:00,CHoCH,CHoCH,0,holding,False,full,False,1,1.35,1.45,0.97,marginal,0.683,,1.071,0.001083,0.716,1,58.238,False,,,,,False,15,bullish,with_trend,True,False,False,,0.97644,92.2,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,0,,,,,"pd,eq",2016-03-23T14:00:00+00:00,2,2016-03-22T08:00:00+00:00,LONG,,aligned,38.4,False,0,stale,Asia,NY,False,False,never_filled,,,0.1735,0.9913,0.96502,discount,both_discount,,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",,,,,
B3114,USDCHF,2016-03-24T08:00:00+00:00,2016-03-24T08:00:00+00:00,2016-03-24T10:00:00+00:00,London,bullish,BOS BOS,proximal,0.97587,0.97491,0.97471,0.97741,,1.6,,0.97841,2.65,zone,,,0.97819,2.42,,,,False,triple,sl,0.97471,-1.0,-1.0,-1.0,-250.0,True,,0.612,-0.578,-1.634,False,False,1.471,,15.0,,1.61,2,-1,-1,5.0,1.0,5,premium,0.0,,5.0,3.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2016-03-24T03:00:00+00:00,BOS,BOS,0,holding,False,none,False,0,0.29,0.83,0.83,marginal,1.055,,5.231,0.000721,0.724,1,47.096,False,,,,,False,8,bullish,with_trend,False,False,False,,0.97728,30.6,False,True,False,INSIDE,intact,intact,intact,intact,0.971,4.856,PD,PD,True,,,0.971,3.0,4.607,2.0,True,2.997,False,133.0,high,1.0,2.0,False,,,,,,0,,,,,"pd,eq",2016-03-24T07:00:00+00:00,1,2016-03-24T07:00:00+00:00,LONG,,counter,83.4,False,2,no_fvg,Asia,London,False,True,Fill only,,,0.4129,0.9913,0.96502,discount,mixed,-1.263,0.435,0.399,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
B3115,USDCHF,2016-03-24T11:00:00+00:00,,,London,bullish,Confirmation BOS,proximal,0.9728,0.97214,0.97194,0.97346,,1.0,,0.97346,1.0,wick,,,,,,,,False,triple,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,0.727,0,-1,-1,,,39,premium,0.0,,4.0,4.0,0.0,0.0,0.0,0.0,structure,False,h1_only,2016-03-22T20:00:00+00:00,BOS,Confirm,0,holding,False,none,False,2,0.11,0.62,0.62,marginal,0.389,,3.883,0.001182,0.543,1,47.186,False,,,,,False,11,bullish,with_trend,False,False,False,,0.97728,54.1,False,True,False,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,0,,,,,"pd,eq",2016-03-24T10:00:00+00:00,2,2016-03-23T01:00:00+00:00,LONG,,counter,79.2,False,1,no_fvg,Other,London,False,False,never_filled,,,0.296,0.9913,0.96502,discount,mixed,,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",,,,,
B3116,USDCHF,2016-03-25T16:00:00+00:00,2016-03-27T22:00:00+00:00,2016-03-27T23:00:00+00:00,NY,bullish,Range BOS,proximal,0.97641,0.97556,0.97536,0.97726,,1.0,,0.97726,1.0,wick,,,,,,,,False,triple,tp1,0.97726,0.81,1.0,0.0,202.5,True,,0.81,-0.0,1.0,,,,,,,0.974,1,1,-1,60.0,6.0,6,premium,0.0,,6.0,4.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2016-03-25T10:00:00+00:00,BOS,Range,0,holding,False,none,False,0,0.21,1.2,1.2,marginal,0.603,,2.023,0.001078,0.862,2,58.801,False,,,,,False,16,bullish,with_trend,False,False,False,,0.97867,77.7,False,False,False,INSIDE,intact,intact,intact,intact,2.097,1.28,PW,PD,False,,,,,0.668,2.0,False,-0.306,False,0.0,high,0.0,3.0,False,,,,,,0,,,,,"pd,eq",2016-03-25T15:00:00+00:00,1,2016-03-25T15:00:00+00:00,LONG,,counter,79.5,False,1,no_fvg,London,Other,False,False,Neither,,,0.4334,0.9913,0.96502,discount,mixed,0.482,0.19,0.053,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
B3117,USDCHF,2016-03-28T14:00:00+00:00,,,NY,bearish,CHoCH CHoCH,proximal,0.97681,0.97765,0.97785,0.97604,,0.92,,0.97479,2.4,zone,,,0.975,2.15,,,,False,triple,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,1.483,0,-1,-1,,,2,premium,1.0,True,7.0,4.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2016-03-28T12:00:00+00:00,CHoCH,CHoCH,0,holding,False,none,False,0,0.25,2.57,1.71,solid,0.912,,0.912,0.000701,0.438,0,49.441,False,,,,,False,14,bullish,ambiguous,False,False,True,bearish,0.97547,122.9,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,0,,,,,"pd,pw,eq",2016-03-28T13:00:00+00:00,1,2016-03-28T13:00:00+00:00,SHORT,,aligned,81.2,False,0,no_fvg,NY,NY,True,False,never_filled,,,0.8339,0.97867,0.96747,premium,both_premium,,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",,,,,
B3118,USDCHF,2016-03-28T15:00:00+00:00,2016-03-28T15:00:00+00:00,2016-03-28T17:00:00+00:00,NY,bullish,Confirmation BOS,proximal,0.9728,0.97214,0.97194,0.97346,,1.0,,0.97346,1.0,wick,,,,,,,,False,triple,tp1,0.97346,0.767,1.0,0.0,191.75,True,,0.767,-0.674,1.0,,,,,,,0.727,2,2,-1,139.0,85.0,90,premium,0.0,,4.0,4.0,0.0,0.0,0.0,0.0,structure,False,h1_only,2016-03-22T20:00:00+00:00,BOS,Confirm,0,holding,False,none,False,2,0.11,0.62,0.62,marginal,0.389,,3.883,0.001182,0.543,1,36.026,False,,,,,False,15,bullish,counter_trend,False,False,True,bearish,0.97867,60.7,False,True,False,INSIDE,intact,intact,intact,intact,1.886,4.509,PD,PW,True,,,4.966,2.0,0.211,2.0,False,-0.516,False,1.0,high,1.0,2.0,False,,,,,,0,,,,,"pd,eq",2016-03-28T14:00:00+00:00,3,2016-03-23T01:00:00+00:00,LONG,,counter,79.2,False,1,no_fvg,Other,NY,False,True,Fill only,,,0.4759,0.97867,0.96747,discount,mixed,2.851,0.657,0.63,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
B3119,USDCHF,2016-03-29T09:00:00+00:00,2016-03-29T09:00:00+00:00,2016-03-29T10:00:00+00:00,London,bullish,BOS BOS,proximal,0.97494,0.97322,0.97302,0.97681,,1.09,,0.97745,1.46,zone,,,0.97719,1.31,,,,False,triple,sl,0.97302,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,,False,False,0.859,,,,2.229,1,-1,-1,2.0,1.0,2,discount,0.0,,6.0,3.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2016-03-29T07:00:00+00:00,BOS,BOS,0,holding,False,none,False,0,1.06,2.22,2.22,solid,1.765,,2.983,0.000861,0.5,0,56.596,False,,,,,False,9,bullish,with_trend,True,False,False,,0.97579,23.8,False,False,False,INSIDE,intact,intact,intact,intact,4.202,3.158,PD,PD,False,,,4.33,2.0,7.139,2.0,True,4.91,False,0.0,low,1.0,1.0,True,EQ,0.97255,0.383,2.63,3.761,1,False,-2.844,2.0,16.0,"pd,eq",2016-03-29T08:00:00+00:00,1,2016-03-29T08:00:00+00:00,LONG,,aligned,42.2,False,1,no_fvg,London,London,True,False,OB only,,,0.667,0.97867,0.96747,premium,mixed,-1.532,0.517,0.522,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
B3120,USDCHF,2016-03-29T15:00:00+00:00,2016-03-29T17:00:00+00:00,2016-03-29T18:00:00+00:00,NY,bullish,CHoCH CHoCH,proximal,0.96958,0.96864,0.96844,0.97052,,1.0,,0.97052,1.0,wick,,,,,,,,False,triple,sl,0.96844,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,,False,False,0.951,,,,1.053,1,-1,-1,182.0,128.0,131,discount,1.0,True,5.0,4.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2016-03-22T03:00:00+00:00,CHoCH,CHoCH,0,holding,False,full,False,1,1.35,1.45,0.97,marginal,0.683,,1.071,0.001083,0.716,1,64.828,False,,,,,False,15,bullish,with_trend,True,False,False,,0.97867,94.0,False,False,False,INSIDE,intact,intact,intact,intact,2.438,1.949,PD,PW,False,,,8.394,2.0,0.73,3.0,False,-0.323,False,5.0,low,1.0,1.0,False,,,,,,0,,,,,"pd,eq",2016-03-29T14:00:00+00:00,3,2016-03-22T08:00:00+00:00,LONG,,aligned,38.4,False,0,stale,Asia,NY,False,False,Neither,,,0.1884,0.97867,0.96747,discount,both_discount,-0.693,0.43,0.258,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
B3121,USDCHF,2016-03-29T18:00:00+00:00,,,NY,bearish,CHoCH CHoCH,proximal,0.97304,0.97605,0.97625,0.96958,,1.15,,0.96884,1.4,zone,,,0.96945,1.19,,,,False,triple,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,1.576,0,-1,-1,,,3,premium,0.0,False,6.0,3.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2016-03-29T15:00:00+00:00,CHoCH,CHoCH,0,holding,False,none,False,0,1.17,2.15,1.43,marginal,1.379,,1.482,0.002037,0.267,0,49.814,False,,,,,False,18,bullish,ambiguous,False,False,True,bearish,0.96883,65.1,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,0,,,,,"pd,eq",2016-03-29T17:00:00+00:00,1,2016-03-29T17:00:00+00:00,SHORT,,aligned,56.9,False,0,no_fvg,NY,NY,True,False,never_filled,,,0.4973,0.97867,0.96747,discount,mixed,,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",,,,,
B3122,USDCHF,2016-04-01T11:00:00+00:00,2016-04-01T14:00:00+00:00,2016-04-01T15:00:00+00:00,London,bearish,BOS BOS,proximal,0.96024,0.96188,0.96208,0.95712,,1.9,,0.95712,1.9,wick,,,0.95712,1.9,,,,True,triple,sl,0.96208,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,,False,False,0.415,,7.0,,1.778,1,-1,-1,12.0,4.0,9,discount,0.0,,5.0,3.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2016-04-01T02:00:00+00:00,BOS,BOS,0,holding,False,none,False,0,0.64,0.92,0.92,marginal,1.391,,1.932,0.001035,0.59,2,59.928,False,,,,,False,11,bearish,with_trend,False,False,False,,0.95903,40.6,False,False,False,SWEPT_LOW,intact,swept,intact,broken,5.797,,PD,,False,0.0,PD,1.71,2.0,,,False,-0.068,False,74.0,low,2.0,0.0,False,,,,,,0,,,,,"pd,eq",2016-04-01T10:00:00+00:00,1,2016-04-01T10:00:00+00:00,SHORT,,counter,34.2,False,3,no_fvg,Asia,NY,False,True,Fill only,,,-0.6455,0.97867,0.96747,discount,both_discount,-0.415,0.412,0.333,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",1.0,ISM Manufacturing PMI,USD,1.0,ISM Manufacturing PMI
B3123,USDCHF,2016-04-01T13:00:00+00:00,2016-04-01T14:00:00+00:00,2016-04-01T15:00:00+00:00,NY,bearish,BOS BOS,proximal,0.95976,0.96208,0.96228,0.95712,,1.14,,0.95712,1.14,wick,,,0.95712,1.14,,,,True,triple,sl,0.96228,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,,True,True,0.205,0.169,7.0,True,2.243,1,-1,-1,6.0,4.0,5,discount,0.0,,5.0,3.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2016-04-01T08:00:00+00:00,BOS,BOS,0,holding,False,none,False,1,0.48,0.68,0.68,marginal,1.887,,1.78,0.001124,0.288,0,47.389,False,,,,,False,13,bearish,with_trend,False,False,False,,0.95732,52.0,False,False,False,SWEPT_LOW,intact,swept,intact,broken,5.767,,PD,,False,0.0,PD,2.003,2.0,,,False,-0.24,False,74.0,low,2.0,0.0,False,,,,,,0,,,,,"pd,eq",2016-04-01T12:00:00+00:00,1,2016-04-01T10:00:00+00:00,SHORT,,counter,28.9,False,3,no_fvg,London,NY,True,True,Both,,,-0.6884,0.97867,0.96747,discount,both_discount,-0.383,0.412,0.333,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",1.0,ISM Manufacturing PMI,USD,1.0,ISM Manufacturing PMI
B3124,USDCHF,2016-04-01T16:00:00+00:00,,,NY,bearish,Confirmation BOS,proximal,0.96627,0.96697,0.96717,0.96557,,1.0,,0.96557,1.0,wick,,,,,,,,False,triple,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,0.837,0,-1,-1,,,60,discount,0.0,,6.0,4.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2016-03-30T04:00:00+00:00,BOS,Confirm,0,holding,False,full,False,0,0.12,1.63,1.63,solid,0.465,,8.902,0.001075,0.3,1,48.053,False,,,,,False,16,bearish,counter_trend,False,False,True,bullish,0.95544,54.5,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,0,,,,,"pd,eq",2016-04-01T15:00:00+00:00,3,2016-03-30T07:00:00+00:00,SHORT,,counter,8.2,False,1,stale,Asia,NY,False,False,never_filled,,,-0.1071,0.97867,0.96747,discount,both_discount,,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",,,,,
B3125,USDCHF,2016-04-01T16:00:00+00:00,2016-04-01T16:00:00+00:00,2016-04-01T17:00:00+00:00,NY,bullish,CHoCH CHoCH,proximal,0.96059,0.95744,0.95724,0.96546,,1.55,,0.96624,1.79,zone,,,0.96571,1.63,,,,False,triple,sl,0.95724,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,,True,False,0.039,1.273,,True,1.879,1,-1,-1,2.0,1.0,2,discount,1.0,True,7.0,4.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2016-04-01T14:00:00+00:00,CHoCH,CHoCH,0,holding,False,none,False,0,0.15,1.86,1.24,marginal,1.655,,1.189,0.001783,0.308,0,48.053,False,,,,,False,16,bearish,ambiguous,False,False,True,bullish,0.96251,69.8,False,False,False,SWEPT_LOW,intact,swept,intact,broken,3.169,,PD,,True,2.0,PD,0.796,2.0,,,True,,,70.0,high,2.0,0.0,True,PD,0.95712,0.942,3.011,3.023,1,False,1.189,,2.0,"pd,eq",2016-04-01T15:00:00+00:00,1,2016-04-01T15:00:00+00:00,LONG,,aligned,38.0,False,0,no_fvg,NY,NY,True,False,OB only,,,-0.6143,0.97867,0.96747,discount,both_discount,-2.311,0.458,0.231,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
B3126,USDCHF,2016-04-04T06:00:00+00:00,2016-04-04T13:00:00+00:00,2016-04-04T15:00:00+00:00,London,bullish,Confirmation BOS,proximal,0.95807,0.95709,0.95689,0.95856,,0.5,,0.96251,4.53,zone,,,0.9621,4.11,,,,False,triple,tp1,0.95856,0.415,0.5,0.0,103.75,True,,0.415,-0.678,1.0,,,,,,,0.855,2,2,-1,11.0,8.0,4,discount,0.0,,9.0,4.0,1.0,2.0,2.0,0.0,"structure,sweep,fvg,freshness",False,h1_only,2016-04-04T02:00:00+00:00,BOS,Confirm,0,holding,True,pristine,True,0,0.05,0.54,0.54,marginal,0.565,0.369,0.449,0.001381,0.205,0,56.474,False,,,,,False,6,bullish,with_trend,True,False,False,,0.9592,,False,False,False,INSIDE,intact,intact,intact,intact,3.216,1.905,PD,PW,False,,,14.92,2.0,,,True,,,20.0,high,1.0,0.0,True,PD,0.95712,0.181,0.388,1.506,1,False,1.535,,7.0,"pd,eq",2016-04-04T05:00:00+00:00,1,2016-04-04T05:00:00+00:00,LONG,,aligned,17.6,False,1,fresh,Asia,NY,False,True,Fill only,A First Pullback,premium,0.1138,0.97856,0.95544,discount,both_discount,0.427,0.434,0.297,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
B3127,USDCHF,2016-04-05T04:00:00+00:00,2016-04-05T10:00:00+00:00,2016-04-05T13:00:00+00:00,Asia,bullish,Confirmation BOS,proximal,0.95807,0.95709,0.95689,0.96029,,2.27,,0.96144,3.44,zone,,,0.96111,3.1,,,,False,triple,sl,0.95807,0.0,-1.0,-1.0,0.0,True,,1.153,-0.0,0.0,False,False,1.196,,19.0,,1.085,3,-1,-1,32.0,29.0,26,discount,0.0,,5.0,4.0,1.0,0.0,0.0,0.0,"structure,sweep",False,h1_only,2016-04-04T02:00:00+00:00,BOS,Confirm,0,holding,False,full,True,2,0.06,0.57,0.57,marginal,0.717,,0.57,0.001087,0.205,0,67.334,False,,,,,False,4,bullish,with_trend,True,False,False,,0.96144,200.6,False,False,False,INSIDE,intact,intact,intact,intact,3.1,1.104,PD,PD,False,,,18.949,2.0,,,True,,,41.0,high,1.0,0.0,True,PD,0.95712,0.23,0.388,1.913,1,False,1.95,,29.0,"pd,eq",2016-04-05T03:00:00+00:00,1,2016-04-04T05:00:00+00:00,LONG,False,aligned,22.0,False,1,fresh,Asia,London,False,False,Neither,,,0.1138,0.97856,0.95544,discount,both_discount,-0.543,0.261,0.583,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,1.0,ISM Services PMI
B3128,USDCHF,2016-04-05T05:00:00+00:00,2016-04-05T10:00:00+00:00,2016-04-05T11:00:00+00:00,Asia,bullish,Confirmation BOS,proximal,0.95807,0.95709,0.95689,0.95856,,0.5,,0.95919,1.14,zone,,,0.95888,0.83,,,,False,triple,tp1,0.95856,0.415,0.5,0.0,103.75,True,,0.415,-0.0,1.0,,,,,,,1.125,1,1,-1,32.0,29.0,27,discount,0.0,,5.0,4.0,1.0,0.0,0.0,0.0,"structure,sweep",False,h1_only,2016-04-04T02:00:00+00:00,BOS,Confirm,0,holding,False,full,True,2,0.06,0.59,0.59,marginal,0.743,,0.591,0.001049,0.205,0,66.838,False,,,,,False,5,bullish,with_trend,True,False,False,,0.96144,200.6,False,False,False,INSIDE,intact,intact,intact,intact,3.212,1.144,PD,PD,False,,,19.632,2.0,,,True,,,41.0,high,1.0,0.0,True,PD,0.95712,0.238,0.388,1.982,1,False,2.02,,30.0,"pd,eq",2016-04-05T04:00:00+00:00,1,2016-04-04T05:00:00+00:00,LONG,,aligned,22.0,False,1,fresh,Asia,London,False,False,Neither,,,0.1138,0.97856,0.95544,discount,both_discount,-0.562,0.261,0.583,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
B3129,USDCHF,2016-04-05T09:00:00+00:00,2016-04-05T09:00:00+00:00,2016-04-05T13:00:00+00:00,London,bullish,BOS BOS,proximal,0.95949,0.95794,0.95774,0.96029,,0.52,,0.96144,1.26,zone,,,0.96117,1.08,,,,False,triple,sl,0.95774,-1.0,-1.0,-1.0,-250.0,True,,0.109,-0.914,-9.174,False,False,1.069,,19.0,,1.929,4,-1,-1,2.0,1.0,2,premium,0.0,,6.0,3.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2016-04-05T07:00:00+00:00,BOS,BOS,0,holding,False,none,False,0,0.49,1.15,1.15,marginal,1.488,,1.444,0.000907,0.319,0,58.04,False,,,,,False,9,bullish,with_trend,False,False,False,,0.9604,36.1,False,False,False,INSIDE,intact,intact,intact,intact,2.15,2.888,PD,PD,True,,,21.143,2.0,,,True,,,40.0,high,1.0,0.0,False,,,,,,0,,,,,"pd,eq",2016-04-05T08:00:00+00:00,1,2016-04-05T08:00:00+00:00,LONG,,counter,54.9,False,2,no_fvg,London,London,True,False,OB only,,,0.1752,0.97856,0.95544,discount,mixed,-0.761,0.414,0.62,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,1.0,ISM Services PMI
