setup_id,pair,alert_ts,fill_ts,exit_ts,session,direction,event,entry_zone,entry,sl_raw,sl_initial,tp1,tp2,tp1_rr,tp2_rr,exit_reason,exit_price,r_realised,r_if_exit_tp1,r_if_exit_tp2,pnl_usd,eligible_for_headline,headline_exclusion,mfe_r,mae_r,r_capture_ratio,sl_bar_was_sweep,sl_swept_then_tp1,sl_wick_depth_atr,sl_max_adverse_after_sweep_atr,bars_sl_to_tp1_touch,sl_recovered_to_entry,sl_distance_atr,bars_to_exit,bars_to_tp1,bars_to_tp2,ob_to_fill_hours,bars_break_to_pullback,ob_age_h1_bars,pd_zone,reversal_pct,reversed_from_extreme,score,structure_pts,sweep_pts,fvg_pts,freshness_pts,killzone_pts,confluences_present,sl_collision,model,ob_timestamp,bos_tag,bos_tier,event_candle_delta,bos_verdict,fvg_present,fvg_mitigation,sweep_present,ob_touches,break_close_atr,break_body_atr,break_excess,break_tier,ob_range_atr,fvg_size_atr,impulse_leg_atr,atr_at_ob,ob_body_ratio,ob_walkback_depth,news_blocked,news_event_title,news_event_currency,news_event_source,news_event_ts,ist_blocked,alert_utc_hour,h1_trend,trend_alignment,trend_pd_agree,structure_ranging_at_alert,flip_pending_at_alert,flip_pending_dir_at_alert,leg_extreme_at_alert,leg_retrace_pct_at_alert,leg_extreme_clipped,dr_ceiling_broken_at_ob,dr_floor_broken_at_ob,alert_bar_ts,alert_seq,bos_timestamp,bias,be_arm_bar_touched_entry,pd_alignment,pd_pct,weekend_blocked,bos_sequence_count,fvg_state,ob_session,fill_session,ob_in_killzone,fill_in_killzone,killzone_alignment,setup_badge,setup_badge_kind,killzone_blocked,killzone_windows
A6496,EURUSD,2019-06-19T11:00:00+00:00,,,London,bullish,BOS BOS,proximal,1.11939,1.11848,1.11828,1.12237,1.12425,3.27,5.34,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,1.818,0,-1,-1,,,6,discount,0.0,,6.0,3.0,0.0,1.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2019-06-19T05:00:00+00:00,BOS,BOS,0,holding,True,partial,False,0,0.1,0.63,0.63,marginal,1.163,0.131,1.572,0.000611,0.732,1,False,,,,,False,11,bullish,with_trend,True,False,False,,1.1206,88.3,False,False,False,2019-06-19T10:00:00+00:00,1,2019-06-19T10:00:00+00:00,LONG,,aligned,12.7,False,1,fresh,Asia,London,False,False,never_filled,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6497,EURUSD,2019-06-21T09:00:00+00:00,,,London,bullish,BOS BOS,proximal,1.12926,1.12807,1.12787,1.13173,,2.08,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,1.387,0,-1,-1,,,2,premium,0.0,,7.0,3.0,1.0,0.0,2.0,1.0,"structure,sweep,freshness",False,h1_only,2019-06-21T07:00:00+00:00,BOS,BOS,0,holding,False,none,True,0,0.25,2.47,2.47,solid,0.988,,2.335,0.001002,0.626,0,False,,,,,False,9,bullish,with_trend,False,False,False,,1.13158,76.1,False,False,False,2019-06-21T08:00:00+00:00,1,2019-06-21T08:00:00+00:00,LONG,,counter,81.1,False,4,no_fvg,London,London,True,False,never_filled,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6498,EURUSD,2019-06-24T11:00:00+00:00,2019-06-24T14:00:00+00:00,2019-06-24T15:00:00+00:00,London,bullish,BOS BOS,proximal,1.13807,1.13725,1.1370500000000001,1.13947,,1.71,,tp1,1.13947,1.373,1.71,0.0,343.25,True,,1.373,-0.0,1.0,,,,,,,1.055,1,1,-1,9.0,4.0,6,premium,0.0,,6.0,3.0,1.0,0.0,2.0,0.0,"structure,sweep,freshness",False,h1_only,2019-06-24T05:00:00+00:00,BOS,BOS,0,holding,False,none,True,0,0.79,0.83,0.83,marginal,0.642,,10.409,0.000966,0.935,1,False,,,,,False,11,bullish,with_trend,False,False,False,,1.13947,12.8,False,True,False,2019-06-24T10:00:00+00:00,1,2019-06-24T10:00:00+00:00,LONG,,counter,93.3,False,5,no_fvg,Asia,NY,False,True,Fill only,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6499,EURUSD,2019-06-25T18:00:00+00:00,2019-06-25T18:00:00+00:00,2019-06-26T15:00:00+00:00,NY,bearish,CHoCH CHoCH,proximal,1.13795,1.13901,1.13921,1.12853,,8.89,,sl,1.13795,0.0,0.532,0.532,0.0,True,,2.579,-0.0,0.0,True,False,0.225,1.09,,True,1.01,21,-1,-1,2.0,1.0,2,discount,1.0,True,6.0,4.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2019-06-25T16:00:00+00:00,CHoCH,CHoCH,0,holding,False,none,False,0,0.89,1.46,0.97,marginal,0.69,,0.666,0.001247,0.326,0,False,,,,,False,18,bullish,ambiguous,False,False,True,bearish,1.13599,80.0,False,False,True,2019-06-25T17:00:00+00:00,1,2019-06-25T17:00:00+00:00,SHORT,False,counter,37.9,False,0,no_fvg,NY,NY,False,False,Neither,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6500,EURUSD,2019-06-26T16:00:00+00:00,2019-06-27T03:00:00+00:00,2019-06-28T17:00:00+00:00,NY,bullish,BOS BOS,proximal,1.13629,1.1345,1.1343,1.13982,,1.97,,sl,1.13629,0.0,0.322,0.322,0.0,True,,1.518,-0.779,0.0,False,False,1.053,,,,1.638,38,-1,-1,13.0,12.0,2,discount,0.0,,6.0,3.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2019-06-26T14:00:00+00:00,BOS,BOS,0,holding,False,none,False,0,0.23,2.08,2.08,solid,1.309,,1.778,0.001215,0.566,0,False,,,,,False,16,bullish,with_trend,True,False,False,,1.13823,64.5,False,False,False,2019-06-26T15:00:00+00:00,1,2019-06-26T15:00:00+00:00,LONG,False,aligned,28.3,False,1,no_fvg,NY,Asia,True,False,OB only,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6501,EURUSD,2019-06-28T08:00:00+00:00,2019-06-28T17:00:00+00:00,2019-06-28T17:00:00+00:00,London,bullish,BOS BOS,proximal,1.13666,1.13603,1.1358300000000001,1.13763,1.13811,1.54,2.3,sl,1.1358300000000001,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,,True,True,1.378,0.521,2.0,True,1.395,0,-1,-1,12.0,10.0,3,premium,0.0,,3.0,1.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2019-06-28T05:00:00+00:00,BOS,BOS,0,fading,False,none,False,0,0.32,2.29,2.29,solid,0.723,,3.345,0.000595,0.512,0,False,,,,,False,8,bullish,with_trend,False,False,False,,1.13792,54.3,False,False,False,2019-06-28T07:00:00+00:00,1,2019-06-28T07:00:00+00:00,LONG,,counter,57.0,False,3,no_fvg,Asia,NY,False,False,Neither,Caution: Late-Trend Chase,caution,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6502,EURUSD,2019-06-28T18:00:00+00:00,,,NY,bearish,CHoCH CHoCH,proximal,1.13755,1.1391,1.1393,1.13522,,1.5,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,1.436,0,-1,-1,,,3,premium,1.0,True,7.0,4.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2019-06-28T15:00:00+00:00,CHoCH,CHoCH,0,holding,False,none,False,0,0.68,1.23,0.82,marginal,1.108,,1.37,0.001219,0.444,0,False,,,,,False,18,bullish,ambiguous,False,False,True,bearish,1.13501,75.1,False,False,False,2019-06-28T17:00:00+00:00,1,2019-06-28T17:00:00+00:00,SHORT,,aligned,61.5,False,0,no_fvg,NY,NY,True,False,never_filled,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6503,GOLD,2019-01-02T04:00:00+00:00,2019-01-02T18:00:00+00:00,2019-01-02T20:00:00+00:00,Asia,bullish,BOS BOS,proximal,1278.65,1276.88,1276.875,1282.1,1284.02,1.95,3.03,tp1,1282.1,1.944,1.95,3.03,486.0,True,,1.944,-0.0,1.0,,,,,,,0.811,2,2,3,63.0,26.0,16,discount,0.0,,4.0,3.0,0.0,1.0,0.0,0.0,"structure,fvg",False,h1_only,2018-12-31T03:00:00+00:00,BOS,BOS,0,holding,True,partial,False,2,0.05,0.64,0.64,marginal,0.58,0.146,1.626,2.189286,0.394,0,False,,,,,False,4,bullish,with_trend,True,False,False,,1284.02,80.9,False,False,False,2018-12-31T18:00:00+00:00,1,2018-12-31T07:00:00+00:00,LONG,False,aligned,19.1,False,2,fresh,Asia,NY,False,False,Neither,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6504,GOLD,2019-01-02T06:00:00+00:00,2019-01-02T14:00:00+00:00,2019-01-02T15:00:00+00:00,Asia,bullish,BOS BOS,proximal,1282.02,1277.54,1277.5349999999999,1286.44,,0.99,,tp1,1286.44,0.986,0.99,0.0,246.5,True,,0.986,-0.0,1.0,,,,,,,1.793,1,1,-1,44.0,9.0,3,premium,0.0,,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2018-12-31T18:00:00+00:00,BOS,BOS,0,holding,False,none,False,0,0.87,0.91,0.91,marginal,1.591,,2.654,2.501429,0.312,0,False,,,,,False,6,bullish,with_trend,False,False,False,,1286.44,48.8,False,True,False,2019-01-02T05:00:00+00:00,1,2019-01-02T05:00:00+00:00,LONG,,counter,51.2,False,4,no_fvg,NY,NY,False,True,Fill only,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6505,GOLD,2019-01-03T07:00:00+00:00,2019-01-03T07:00:00+00:00,2019-01-03T09:00:00+00:00,London,bullish,BOS BOS,proximal,1288.84,1287.03,1287.0249999999999,1292.24,,1.88,,sl,1288.84,0.0,-1.0,-1.0,0.0,True,,1.003,-0.413,0.0,False,False,0.54,,9.0,,0.624,2,-1,-1,4.0,1.0,4,premium,0.0,,6.0,3.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2019-01-03T03:00:00+00:00,BOS,BOS,0,holding,True,pristine,False,0,0.66,0.85,0.85,marginal,0.451,0.21,2.796,2.907857,0.481,0,False,,,,,False,7,bullish,with_trend,False,False,False,,1292.24,33.2,False,True,False,2019-01-03T06:00:00+00:00,1,2019-01-03T06:00:00+00:00,LONG,True,counter,77.1,False,1,fresh,Asia,London,False,True,Fill only,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6506,GOLD,2019-01-04T15:00:00+00:00,,,NY,bullish,BOS BOS,proximal,1269.19,1266.09,1266.0849999999998,1274.65,1278.92,1.76,3.14,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,1.045,0,-1,-1,,,115,discount,0.0,,6.0,3.0,0.0,1.0,1.0,1.0,"structure,fvg,freshness",False,h1_only,2018-12-27T07:00:00+00:00,BOS,BOS,0,holding,True,partial,False,0,0.12,0.26,0.26,marginal,0.875,0.798,0.162,2.97,0.777,0,False,,,,,False,15,bullish,counter_trend,True,False,True,bearish,1298.52,113.6,False,False,False,2019-01-04T14:00:00+00:00,1,2018-12-27T09:00:00+00:00,LONG,,aligned,-38.7,False,1,fresh,London,NY,True,False,never_filled,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6507,GOLD,2019-01-08T14:00:00+00:00,2019-01-08T14:00:00+00:00,2019-01-08T14:00:00+00:00,NY,bearish,Confirmation BOS,proximal,1282.85,1284.52,1284.525,1278.64,,2.52,,sl,1284.525,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,,False,False,0.794,,,,0.855,0,-1,-1,5.0,1.0,5,discount,0.0,,6.0,4.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2019-01-08T09:00:00+00:00,BOS,Confirm,0,holding,False,none,False,0,0.51,0.89,0.89,marginal,0.597,,3.681,1.958571,0.359,0,False,,,,,False,14,bearish,with_trend,False,False,False,,1279.31,37.2,False,False,True,2019-01-08T13:00:00+00:00,1,2019-01-08T13:00:00+00:00,SHORT,,counter,32.6,False,1,no_fvg,London,NY,True,True,Both,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6508,GOLD,2019-01-09T14:00:00+00:00,,,NY,bullish,CHoCH CHoCH,proximal,1281.59,1279.56,1279.5549999999998,1286.93,,2.63,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,1.125,0,-1,-1,,,4,discount,1.0,True,5.0,4.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2019-01-09T10:00:00+00:00,CHoCH,CHoCH,0,holding,False,none,False,0,0.51,1.82,1.21,marginal,0.846,,0.984,1.809286,0.209,1,False,,,,,False,14,bearish,ambiguous,False,False,True,bullish,1285.47,104.3,False,False,False,2019-01-09T13:00:00+00:00,1,2019-01-09T13:00:00+00:00,LONG,,aligned,22.5,False,0,no_fvg,London,NY,False,False,never_filled,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6509,GOLD,2019-01-10T06:00:00+00:00,2019-01-10T09:00:00+00:00,2019-01-10T13:00:00+00:00,Asia,bullish,BOS BOS,proximal,1293.63,1291.04,1291.0349999999999,1298.52,,1.89,,sl,1291.0349999999999,-1.0,-1.0,-1.0,-250.0,True,,0.254,-0.825,-3.937,False,False,0.61,,,,1.214,4,-1,-1,8.0,7.0,5,premium,0.0,,6.0,3.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2019-01-10T01:00:00+00:00,BOS,BOS,3,holding,True,pristine,False,0,0.38,1.09,1.09,marginal,0.978,0.486,1.104,2.137857,0.278,0,False,,,,,False,6,bullish,with_trend,False,False,False,,1297.03,61.9,False,False,False,2019-01-10T05:00:00+00:00,1,2019-01-10T02:00:00+00:00,LONG,,counter,80.0,False,2,fresh,Asia,London,False,True,Fill only,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6510,GOLD,2019-01-15T15:00:00+00:00,2019-01-15T16:00:00+00:00,2019-01-15T17:00:00+00:00,NY,bullish,BOS BOS,proximal,1289.69,1287.28,1287.2749999999999,1293.36,,1.52,,sl,1287.2749999999999,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,,True,True,0.291,0.126,21.0,True,1.246,1,-1,-1,8.0,2.0,7,discount,0.0,,6.0,3.0,0.0,1.0,1.0,1.0,"structure,fvg,freshness",False,h1_only,2019-01-15T08:00:00+00:00,BOS,BOS,0,holding,True,partial,False,0,0.49,1.6,1.6,solid,0.985,0.464,1.548,1.938571,0.366,2,False,,,,,False,15,bullish,with_trend,True,False,False,,1294.56,116.0,False,True,False,2019-01-15T14:00:00+00:00,1,2019-01-15T14:00:00+00:00,LONG,,aligned,37.0,False,1,fresh,London,NY,True,True,Both,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6511,GOLD,2019-01-15T17:00:00+00:00,2019-01-16T06:00:00+00:00,2019-01-16T14:00:00+00:00,NY,bearish,CHoCH CHoCH,proximal,1292.02,1295.06,1295.065,1287.11,,1.62,,sl,1292.02,0.0,-1.0,-1.0,0.0,True,,1.392,-0.0,0.0,False,False,0.223,,41.0,,1.385,8,-1,-1,16.0,13.0,3,premium,1.0,True,8.0,4.0,0.0,2.0,1.0,1.0,"structure,fvg,freshness",False,h1_only,2019-01-15T14:00:00+00:00,CHoCH,CHoCH,0,holding,True,pristine,False,0,1.12,1.45,0.96,marginal,1.155,0.423,0.587,2.198571,0.543,0,False,,,,,False,17,bullish,ambiguous,False,False,True,bearish,1287.67,109.3,False,False,False,2019-01-15T16:00:00+00:00,1,2019-01-15T16:00:00+00:00,SHORT,False,aligned,79.5,False,0,fresh,NY,Asia,True,False,OB only,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6512,GOLD,2019-01-16T06:00:00+00:00,2019-01-16T07:00:00+00:00,2019-01-16T09:00:00+00:00,Asia,bullish,BOS BOS,proximal,1289.51,1287.78,1287.7749999999999,1292.32,,1.62,,sl,1289.51,0.0,1.62,0.0,0.0,True,,1.228,-0.0,0.0,True,True,0.091,3.174,5.0,True,0.924,2,7,-1,4.0,2.0,3,discount,0.0,,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2019-01-16T03:00:00+00:00,BOS,BOS,0,holding,False,none,False,0,0.28,1.2,1.2,marginal,0.655,,0.41,1.877857,0.61,0,False,,,,,False,6,bullish,with_trend,True,False,False,,1291.89,155.6,False,False,False,2019-01-16T05:00:00+00:00,1,2019-01-16T05:00:00+00:00,LONG,False,aligned,35.5,False,1,no_fvg,Asia,London,False,True,Fill only,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6513,GOLD,2019-01-16T16:00:00+00:00,2019-01-17T13:00:00+00:00,2019-01-17T15:00:00+00:00,NY,bullish,BOS BOS,proximal,1289.54,1287.84,1287.8349999999998,1292.32,,1.64,,sl,1289.54,0.0,1.64,0.0,0.0,True,,1.484,-0.0,0.0,True,True,0.487,7.148,1.0,True,0.954,2,3,-1,26.0,21.0,5,discount,0.0,,4.0,1.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2019-01-16T11:00:00+00:00,BOS,BOS,0,fading,True,pristine,False,0,0.12,0.92,0.92,marginal,0.671,0.302,2.478,1.787857,0.592,0,False,,,,,False,16,bullish,with_trend,True,False,False,,1294.95,81.1,False,True,False,2019-01-16T15:00:00+00:00,1,2019-01-16T15:00:00+00:00,LONG,False,aligned,24.5,False,2,fresh,London,NY,False,True,Fill only,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6514,GOLD,2019-01-17T05:00:00+00:00,2019-01-17T08:00:00+00:00,2019-01-17T13:00:00+00:00,Asia,bearish,CHoCH CHoCH,proximal,1293.88,1295.43,1295.4350000000002,1291.54,1290.36,1.51,2.27,tp1,1291.54,1.505,1.51,2.27,376.25,True,,1.505,-0.688,1.0,,,,,,,0.995,5,5,5,7.0,4.0,4,premium,1.0,True,7.0,4.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2019-01-17T01:00:00+00:00,CHoCH,CHoCH,0,holding,True,pristine,False,0,0.53,0.81,0.54,marginal,0.672,0.307,1.049,1.563571,0.81,0,False,,,,,False,5,bullish,ambiguous,False,False,True,bearish,1291.25,102.7,False,False,False,2019-01-17T04:00:00+00:00,1,2019-01-17T04:00:00+00:00,SHORT,,aligned,123.7,False,0,fresh,Asia,London,False,True,Fill only,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6515,GOLD,2019-01-18T09:00:00+00:00,,,London,bearish,Confirmation BOS,proximal,1290.78,1292.62,1292.625,1287.78,,1.63,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,1.177,0,-1,-1,,,3,discount,0.0,,7.0,4.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2019-01-18T06:00:00+00:00,BOS,Confirm,0,holding,True,pristine,False,0,0.04,1.93,1.93,solid,0.855,0.447,3.28,1.567143,0.672,0,False,,,,,False,9,bearish,with_trend,False,False,False,,1287.64,50.9,False,False,True,2019-01-18T08:00:00+00:00,1,2019-01-18T08:00:00+00:00,SHORT,,counter,40.8,False,1,fresh,Asia,London,False,False,never_filled,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6516,GOLD,2019-01-22T09:00:00+00:00,2019-01-22T15:00:00+00:00,2019-01-22T17:00:00+00:00,London,bullish,CHoCH CHoCH,proximal,1279.47,1277.71,1277.705,1283.4,,2.23,,tp1,1283.4,2.227,2.23,0.0,556.75,True,,2.227,-0.0,1.0,,,,,,,1.117,2,2,-1,9.0,7.0,3,discount,1.0,True,7.0,4.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2019-01-22T06:00:00+00:00,CHoCH,CHoCH,0,holding,True,pristine,False,0,0.75,2.25,1.5,solid,0.797,0.981,0.766,1.58,0.413,0,False,,,,,False,9,bearish,ambiguous,False,False,True,bullish,1284.54,215.7,False,False,False,2019-01-22T08:00:00+00:00,1,2019-01-22T08:00:00+00:00,LONG,False,aligned,-7.4,False,0,fresh,Asia,NY,False,True,Fill only,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6517,GOLD,2019-01-22T11:00:00+00:00,2019-01-22T18:00:00+00:00,2019-01-23T13:00:00+00:00,London,bearish,BOS BOS,proximal,1284.53,1286.92,1286.9250000000002,1280.56,1277.35,1.66,3.0,tp1,1280.56,1.658,1.66,0.0,414.5,True,,1.658,-0.81,1.0,,,,,,,1.657,18,18,-1,102.0,40.0,41,discount,0.0,,5.5,3.0,0.0,1.0,0.5,1.0,"structure,fvg,freshness",False,h1_only,2019-01-18T12:00:00+00:00,BOS,BOS,0,holding,True,partial,False,1,0.34,0.92,0.92,marginal,1.308,0.526,8.36,1.445,0.529,1,False,,,,,False,11,bearish,counter_trend,False,False,True,bullish,1276.76,47.2,False,False,False,2019-01-22T10:00:00+00:00,1,2019-01-18T20:00:00+00:00,SHORT,,counter,39.9,False,4,fresh,London,NY,True,False,OB only,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6518,GOLD,2019-01-23T14:00:00+00:00,2019-01-23T16:00:00+00:00,2019-01-24T05:00:00+00:00,NY,bearish,CHoCH CHoCH,proximal,1284.89,1286.2,1286.2050000000002,1281.14,,2.86,,tp1,1281.14,2.852,2.86,0.0,713.0,True,,2.852,-0.7,1.0,,,,,,,0.867,12,12,-1,5.0,3.0,3,premium,0.0,False,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2019-01-23T11:00:00+00:00,CHoCH,CHoCH,0,holding,False,none,False,0,1.51,2.53,1.68,solid,0.534,,0.745,1.516429,0.506,0,False,,,,,False,14,bullish,ambiguous,False,False,True,bearish,1280.51,112.9,False,False,False,2019-01-23T13:00:00+00:00,1,2019-01-23T13:00:00+00:00,SHORT,False,aligned,82.7,False,0,no_fvg,London,NY,False,True,Fill only,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6519,GOLD,2019-01-25T08:00:00+00:00,,,London,bullish,BOS BOS,proximal,1282.24,1279.39,1279.385,1291.13,1292.71,3.12,3.67,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,1.92,0,-1,-1,,,7,premium,0.0,,6.0,3.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2019-01-25T01:00:00+00:00,BOS,BOS,0,holding,True,pristine,False,0,0.48,0.7,0.7,marginal,1.58,0.269,2.663,1.487143,0.366,0,False,,,,,False,8,bullish,with_trend,False,False,False,,1285.03,54.3,False,False,False,2019-01-25T07:00:00+00:00,1,2019-01-25T07:00:00+00:00,LONG,,counter,56.7,False,1,fresh,Asia,London,False,False,never_filled,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6520,GOLD,2019-01-28T16:00:00+00:00,,,NY,bullish,BOS BOS,proximal,1300.51,1298.52,1298.5149999999999,1303.91,,1.71,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,1.116,0,-1,-1,,,3,premium,0.0,,5.0,1.0,0.0,2.0,1.0,1.0,"structure,fvg,freshness",False,h1_only,2019-01-28T13:00:00+00:00,BOS,BOS,0,fading,True,pristine,False,0,0.09,0.42,0.42,marginal,0.833,0.722,12.568,1.787857,0.349,0,False,,,,,False,16,bullish,with_trend,False,False,False,,1303.81,13.8,False,False,False,2019-01-28T15:00:00+00:00,1,2019-01-28T15:00:00+00:00,LONG,,counter,86.1,False,4,fresh,NY,NY,True,False,never_filled,Caution: Late-Trend Chase,caution,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6521,GOLD,2019-01-29T07:00:00+00:00,,,London,bullish,BOS BOS,proximal,1304.37,1302.67,1302.665,1306.38,,1.18,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,1.192,0,-1,-1,,,4,premium,0.0,,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2019-01-29T03:00:00+00:00,BOS,BOS,0,holding,False,none,False,0,0.34,1.66,1.66,solid,0.839,,4.832,1.43,0.433,0,False,,,,,False,7,bullish,with_trend,False,False,False,,1306.38,22.8,False,True,False,2019-01-29T06:00:00+00:00,1,2019-01-29T06:00:00+00:00,LONG,,counter,93.2,False,5,no_fvg,Asia,London,False,False,never_filled,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6522,GOLD,2019-01-29T16:00:00+00:00,2019-01-29T16:00:00+00:00,2019-01-29T19:00:00+00:00,NY,bullish,BOS BOS,proximal,1309.39,1305.61,1305.6049999999998,1311.67,,0.6,,tp1,1311.67,0.602,0.6,0.0,150.5,True,,0.602,-0.214,1.0,,,,,,,1.675,3,3,-1,2.0,1.0,2,premium,0.0,,5.0,3.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2019-01-29T14:00:00+00:00,BOS,BOS,0,holding,False,none,False,0,0.69,1.52,1.52,solid,1.452,,5.201,2.259286,0.223,0,False,,,,,False,16,bullish,with_trend,False,False,False,,1311.67,16.2,False,True,False,2019-01-29T15:00:00+00:00,1,2019-01-29T15:00:00+00:00,LONG,,counter,93.5,False,6,no_fvg,NY,NY,True,True,Both,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
