setup_id,pair,alert_ts,fill_ts,exit_ts,session,direction,event,entry_zone,entry,sl_raw,sl_initial,tp1,tp2,tp1_rr,tp2_rr,exit_reason,exit_price,r_realised,r_if_exit_tp1,r_if_exit_tp2,pnl_usd,eligible_for_headline,headline_exclusion,mfe_r,mae_r,sl_bar_was_sweep,sl_swept_then_tp1,bars_to_exit,bars_to_tp1,bars_to_tp2,ob_to_fill_hours,bars_break_to_pullback,ob_age_h1_bars,pd_zone,reversal_pct,reversed_from_extreme,score,structure_pts,sweep_pts,fvg_pts,freshness_pts,killzone_pts,confluences_present,sl_collision,model,ob_timestamp,bos_tag,bos_tier,bos_verdict,fvg_present,fvg_mitigation,sweep_present,ob_touches,break_close_atr,break_body_atr,break_excess,break_tier,ob_range_atr,fvg_size_atr,impulse_leg_atr,atr_at_ob,news_blocked,news_event_title,news_event_currency,news_event_source,news_event_ts,ist_blocked,alert_utc_hour,h1_trend,trend_alignment,alert_bar_ts,alert_seq,bos_timestamp,bias,pd_alignment,pd_pct,weekend_blocked,bos_sequence_count,fvg_state,ob_session,fill_session,ob_in_killzone,fill_in_killzone,killzone_alignment,killzone_blocked,killzone_windows
A1502,USDCAD,2025-03-28T07:00:00+00:00,2025-03-28T13:00:00+00:00,2025-03-28T15:00:00+00:00,London,bullish,CHoCH CHoCH,proximal,1.4293,1.42734,1.42714,1.43266,,1.71,,sl,1.4293,0.0,1.71,0.0,0.0,True,,1.491,-0.162,False,False,2,2,-1,26.0,24.0,20,premium,0.0,False,6.0,3.0,1.0,0.0,1.0,1.0,"structure,sweep,freshness",True,h1_only,2025-03-27T11:00:00+00:00,CHoCH,CHoCH,holding,False,full,True,1,1.42,1.51,1.0,marginal,1.689,,2.303,0.001042,False,,,,,False,7,bearish,against_trend,2025-03-28T06:00:00+00:00,1,2025-03-27T13:00:00+00:00,LONG,counter,61.9,False,0,fresh,London,NY,True,True,Both,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A1503,USDCAD,2025-03-28T16:00:00+00:00,2025-03-28T17:00:00+00:00,2025-03-28T18:00:00+00:00,NY,bearish,BOS BOS,proximal,1.43004,1.43272,1.43292,1.426,,1.51,,friday_flat,1.4305,-0.16,-1.0,-1.0,-40.0,True,,0.278,-0.587,,,1,-1,-1,3.0,2.0,2,premium,0.0,,6.0,3.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2025-03-28T14:00:00+00:00,BOS,BOS,holding,False,none,False,0,0.83,2.59,2.59,strong,1.63,,1.295,0.001521,False,,,,,False,16,bearish,with_trend,2025-03-28T15:00:00+00:00,1,2025-03-28T15:00:00+00:00,SHORT,aligned,66.6,False,3,no_fvg,NY,NY,True,False,OB only,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A1504,EURJPY,2025-03-03T10:00:00+00:00,2025-03-03T20:00:00+00:00,2025-03-04T00:00:00+00:00,London,bullish,CHoCH CHoCH,proximal,156.324,155.898,155.878,156.983,,1.55,,sl,156.324,0.0,1.55,0.0,0.0,True,,2.323,-0.547,True,True,4,12,-1,12.0,11.0,2,discount,0.0,False,5.0,3.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2025-03-03T08:00:00+00:00,CHoCH,CHoCH,holding,False,none,False,0,1.02,1.68,1.12,marginal,1.099,,0.904,0.369429,False,,,,,False,10,bearish,against_trend,2025-03-03T09:00:00+00:00,1,2025-03-03T09:00:00+00:00,LONG,aligned,29.5,False,0,no_fvg,London,NY,True,False,OB only,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A1505,EURJPY,2025-03-03T13:00:00+00:00,2025-03-04T21:00:00+00:00,2025-03-05T01:00:00+00:00,NY,bearish,BOS BOS,proximal,159.199,159.602,159.622,158.532,,1.66,,sl,159.199,0.0,-1.0,-1.0,0.0,True,,2.563,-0.738,True,False,4,-1,-1,380.0,283.0,252,premium,0.0,,3.5,3.0,0.0,0.0,0.5,0.0,"structure,freshness",False,h1_only,2025-02-17T01:00:00+00:00,BOS,BOS,holding,False,none,False,1,0.66,1.01,1.01,marginal,0.898,,1.494,0.426286,False,,,,,False,13,bearish,with_trend,2025-03-03T12:00:00+00:00,1,2025-02-17T02:00:00+00:00,SHORT,aligned,128.7,False,3,no_fvg,Asia,Other,False,False,Neither,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A1506,EURJPY,2025-03-06T06:00:00+00:00,,,Asia,bearish,BOS BOS,proximal,161.834,162.198,162.21800000000002,160.772,160.413,2.92,3.9,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,624,premium,0.0,,3.5,3.0,0.0,0.0,0.5,0.0,"structure,freshness",False,h1_only,2025-01-29T06:00:00+00:00,BOS,BOS,holding,False,none,False,1,0.79,1.06,1.06,marginal,1.019,,1.691,0.337571,False,,,,,False,6,bullish,against_trend,2025-03-06T05:00:00+00:00,1,2025-01-29T07:00:00+00:00,SHORT,aligned,109.9,False,1,no_fvg,Asia,Asia,False,False,never_filled,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A1507,EURJPY,2025-03-10T09:00:00+00:00,2025-03-10T09:00:00+00:00,2025-03-10T11:00:00+00:00,London,bearish,CHoCH CHoCH,proximal,159.819,160.169,160.18900000000002,159.267,,1.58,,tp1,159.267,1.492,1.58,0.0,373.0,True,,2.503,-0.341,,,2,2,-1,3.0,1.0,3,discount,1.0,True,8.0,4.0,0.0,2.0,1.0,1.0,"structure,fvg,freshness",False,h1_only,2025-03-10T06:00:00+00:00,CHoCH,CHoCH,holding,True,pristine,False,0,1.86,1.7,1.13,marginal,0.922,0.168,1.132,0.357857,False,,,,,False,9,bullish,against_trend,2025-03-10T08:00:00+00:00,1,2025-03-10T08:00:00+00:00,SHORT,counter,45.3,False,0,fresh,Asia,London,True,False,OB only,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A1508,EURJPY,2025-03-12T08:00:00+00:00,2025-03-12T18:00:00+00:00,2025-03-13T03:00:00+00:00,London,bullish,BOS BOS,proximal,161.474,161.177,161.15699999999998,162.308,,2.81,,sl,161.15699999999998,-1.0,-1.0,-1.0,-250.0,True,,0.612,-0.782,False,False,9,-1,-1,15.0,11.0,5,premium,0.0,,2.0,1.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2025-03-12T03:00:00+00:00,BOS,BOS,fading,False,none,False,0,0.94,1.17,1.17,marginal,0.834,,1.436,0.332071,False,,,,,False,8,bullish,with_trend,2025-03-12T07:00:00+00:00,1,2025-03-12T07:00:00+00:00,LONG,counter,82.8,False,2,no_fvg,Asia,NY,False,False,Neither,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A1509,EURJPY,2025-03-19T08:00:00+00:00,2025-03-19T11:00:00+00:00,2025-03-19T18:00:00+00:00,London,bearish,CHoCH CHoCH,proximal,163.458,163.765,163.785,162.598,161.907,2.8,5.05,tp1,162.598,2.63,2.8,5.05,657.5,True,,4.034,-0.609,,,7,7,13,6.0,4.0,3,premium,0.0,False,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2025-03-19T05:00:00+00:00,CHoCH,CHoCH,holding,False,none,False,0,1.19,2.58,1.72,solid,0.884,,1.507,0.324571,False,,,,,False,8,bullish,against_trend,2025-03-19T07:00:00+00:00,1,2025-03-19T07:00:00+00:00,SHORT,aligned,63.9,False,0,no_fvg,Asia,London,False,True,Fill only,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A1510,EURJPY,2025-03-20T09:00:00+00:00,2025-03-20T09:00:00+00:00,2025-03-20T13:00:00+00:00,London,bearish,Confirmation BOS,proximal,161.455,161.697,161.717,160.772,160.413,2.82,4.31,tp1,160.772,2.607,2.82,0.0,651.75,True,,2.76,-0.24,,,4,4,-1,2.0,1.0,2,discount,0.0,,6.0,4.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2025-03-20T07:00:00+00:00,BOS,Confirm,holding,False,none,False,0,1.11,1.04,1.04,marginal,0.923,,7.597,0.2405,False,,,,,False,9,bearish,with_trend,2025-03-20T08:00:00+00:00,1,2025-03-20T08:00:00+00:00,SHORT,counter,4.3,False,1,no_fvg,London,London,True,False,OB only,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A1511,EURJPY,2025-03-20T14:00:00+00:00,2025-03-21T13:00:00+00:00,2025-03-21T15:00:00+00:00,NY,bullish,BOS BOS,proximal,160.927,160.592,160.572,161.49,161.674,1.68,2.23,sl,160.927,0.0,1.68,2.23,0.0,True,,1.237,-0.076,True,True,2,4,9,180.0,126.0,109,discount,0.0,,3.5,3.0,0.0,0.0,0.5,0.0,"structure,freshness",False,h1_only,2025-03-14T01:00:00+00:00,BOS,BOS,holding,False,full,False,1,0.88,1.22,1.22,marginal,1.082,,0.848,0.291143,False,,,,,False,14,bullish,with_trend,2025-03-20T13:00:00+00:00,1,2025-03-14T07:00:00+00:00,LONG,aligned,5.7,False,3,fresh,Asia,NY,False,True,Fill only,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A1512,EURJPY,2025-03-25T05:00:00+00:00,2025-03-25T05:00:00+00:00,2025-03-25T08:00:00+00:00,Asia,bullish,BOS BOS,proximal,162.529,162.392,162.37199999999999,162.817,,2.1,,sl,162.37199999999999,-1.0,-1.0,-1.0,-250.0,True,,0.879,-0.981,True,False,3,-1,-1,12.0,5.0,12,premium,0.0,,5.0,3.0,0.0,1.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2025-03-24T17:00:00+00:00,BOS,BOS,holding,True,partial,False,0,0.93,1.21,1.21,marginal,0.54,0.42,3.777,0.216857,False,,,,,False,5,bullish,with_trend,2025-03-25T04:00:00+00:00,1,2025-03-25T00:00:00+00:00,LONG,counter,78.2,False,2,fresh,NY,Asia,False,False,Neither,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A1513,EURJPY,2025-03-25T05:00:00+00:00,2025-03-25T12:00:00+00:00,2025-03-25T14:00:00+00:00,Asia,bullish,Confirmation BOS,proximal,162.265,161.978,161.958,162.817,,1.92,,sl,161.958,-1.0,-1.0,-1.0,-250.0,True,,0.681,-0.837,False,False,2,-1,-1,23.0,22.0,16,premium,0.0,,8.2,4.0,1.22,1.0,1.0,1.0,"structure,sweep,fvg,freshness",False,h1_only,2025-03-24T13:00:00+00:00,BOS,Confirm,holding,True,partial,True,0,0.83,1.59,1.59,solid,1.231,0.632,4.874,0.216857,False,,,,,False,5,bullish,with_trend,2025-03-25T04:00:00+00:00,1,2025-03-24T14:00:00+00:00,LONG,counter,66.7,False,1,fresh,NY,London,True,True,Both,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A1514,EURJPY,2025-03-26T18:00:00+00:00,2025-03-27T06:00:00+00:00,2025-03-27T10:00:00+00:00,NY,bearish,BOS BOS,proximal,162.011,162.555,162.57500000000002,160.772,,2.28,,sl,162.57500000000002,-1.0,-1.0,-1.0,-250.0,True,,0.605,-0.977,False,False,4,-1,-1,16.0,13.0,4,discount,0.0,,5.0,3.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2025-03-26T14:00:00+00:00,BOS,BOS,holding,False,none,False,0,0.52,2.09,2.09,solid,1.753,,1.592,0.298929,False,,,,,False,18,bearish,with_trend,2025-03-26T17:00:00+00:00,1,2025-03-26T17:00:00+00:00,SHORT,counter,39.6,False,2,no_fvg,NY,Asia,True,True,Both,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A1515,BTCUSD,2025-03-03T07:00:00+00:00,2025-03-03T11:00:00+00:00,2025-03-03T13:00:00+00:00,London,bearish,BOS BOS,proximal,92773.52,93292.59,93312.59,91157.7,,3.11,,sl,93312.59,-1.0,-1.0,-1.0,-250.0,True,,0.808,-0.759,False,False,2,-1,-1,6.0,5.0,2,premium,0.0,,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2025-03-03T05:00:00+00:00,BOS,BOS,holding,False,none,False,0,0.47,1.01,1.01,marginal,0.296,,4.463,1684.563571,False,,,,,False,7,bearish,with_trend,2025-03-03T06:00:00+00:00,1,2025-03-03T06:00:00+00:00,SHORT,aligned,87.7,False,9,no_fvg,Asia,London,False,False,Neither,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York"
A1516,BTCUSD,2025-03-03T13:00:00+00:00,,,NY,bearish,BOS BOS,proximal,94289.03,95228.12,95248.12,92355.87,,2.06,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,116,premium,0.0,,3.5,3.0,0.0,0.0,0.5,0.0,"structure,freshness",False,h1_only,2025-02-24T17:00:00+00:00,BOS,BOS,holding,False,full,False,1,1.47,1.66,1.66,solid,0.958,,2.444,959.487143,False,,,,,False,13,bearish,with_trend,2025-03-03T12:00:00+00:00,1,2025-02-24T22:00:00+00:00,SHORT,aligned,96.7,False,5,fresh,NY,NY,False,False,never_filled,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York"
A1517,BTCUSD,2025-03-03T15:00:00+00:00,,,NY,bearish,BOS BOS,proximal,92859.35,93686.36,93706.36,91157.7,,2.06,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,2,premium,0.0,,5.0,3.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2025-03-03T13:00:00+00:00,BOS,BOS,holding,False,none,False,0,1.64,3.76,3.76,strong,0.675,,5.202,1195.25,False,,,,,False,15,bearish,with_trend,2025-03-03T14:00:00+00:00,1,2025-03-03T14:00:00+00:00,SHORT,aligned,88.2,False,1,no_fvg,NY,NY,True,False,never_filled,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York"
A1518,BTCUSD,2025-03-05T12:00:00+00:00,2025-03-05T16:00:00+00:00,2025-03-06T05:00:00+00:00,London,bullish,Confirmation BOS,proximal,87842.8,86670.61,86650.61,92553.72,93708.81,4.02,5.0,tp1,92553.72,3.951,4.02,0.0,987.75,True,,4.164,-0.225,,,13,13,-1,13.0,6.0,9,premium,0.0,,7.0,4.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2025-03-05T03:00:00+00:00,BOS,Confirm,holding,True,pristine,False,0,1.13,1.7,1.7,solid,1.352,0.534,6.635,852.157143,False,,,,,False,12,bullish,with_trend,2025-03-05T11:00:00+00:00,1,2025-03-05T10:00:00+00:00,LONG,counter,69.8,False,1,fresh,Asia,NY,False,False,Neither,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York"
A1519,BTCUSD,2025-03-10T15:00:00+00:00,2025-03-11T11:00:00+00:00,2025-03-11T18:00:00+00:00,NY,bearish,BOS BOS,proximal,82041.61,83832.91,83852.91,78116.21,,2.19,,sl,82041.61,0.0,-1.0,-1.0,0.0,True,,1.669,-0.068,False,False,7,-1,-1,24.0,21.0,4,premium,0.0,,8.2,3.0,1.22,2.0,1.0,1.0,"structure,sweep,fvg,freshness",False,h1_only,2025-03-10T11:00:00+00:00,BOS,BOS,holding,True,pristine,True,0,1.03,1.34,1.34,marginal,1.4,0.872,1.341,1265.476429,False,,,,,False,15,bearish,with_trend,2025-03-10T14:00:00+00:00,1,2025-03-10T14:00:00+00:00,SHORT,aligned,59.5,False,3,fresh,London,London,True,True,Both,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York"
A1520,BTCUSD,2025-03-12T13:00:00+00:00,2025-03-12T13:00:00+00:00,2025-03-12T14:00:00+00:00,NY,bullish,Confirmation BOS,proximal,82746.61,82047.71,82027.71,84514.24,,2.53,,sl,82027.71,-1.0,-1.0,-1.0,-250.0,True,,2.036,-0.574,False,False,1,-1,-1,3.0,1.0,3,premium,0.0,,6.2,4.0,1.22,0.0,1.0,0.0,"structure,sweep,freshness",False,h1_only,2025-03-12T10:00:00+00:00,BOS,Confirm,holding,False,none,True,0,0.55,1.32,1.32,marginal,0.842,,5.834,806.536429,False,,,,,False,13,bullish,with_trend,2025-03-12T12:00:00+00:00,1,2025-03-12T12:00:00+00:00,LONG,counter,78.5,False,1,no_fvg,London,NY,False,True,Fill only,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York"
A1521,BTCUSD,2025-03-18T14:00:00+00:00,2025-03-19T00:00:00+00:00,2025-03-19T03:00:00+00:00,NY,bearish,CHoCH CHoCH,proximal,83011.46,83465.14,83485.14,82208.6,,1.77,,sl,83011.46,0.0,-1.0,-1.0,0.0,True,,1.057,-0.496,False,False,3,-1,-1,16.0,11.0,6,premium,0.0,False,5.0,3.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2025-03-18T08:00:00+00:00,CHoCH,CHoCH,holding,False,none,False,0,2.19,1.76,1.17,marginal,0.737,,1.098,588.217857,False,,,,,False,14,bullish,against_trend,2025-03-18T13:00:00+00:00,1,2025-03-18T13:00:00+00:00,SHORT,aligned,52.0,False,0,no_fvg,London,Asia,True,False,OB only,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York"
A1522,BTCUSD,2025-03-21T13:00:00+00:00,2025-03-21T13:00:00+00:00,2025-03-21T18:00:00+00:00,NY,bearish,Confirmation BOS,proximal,83769.5,84338.91,84358.91,82645.11,,1.97,,friday_flat,83970.84,-0.342,-1.0,-1.0,-85.5,True,,1.12,-0.8,,,5,-1,-1,4.0,1.0,4,discount,0.0,,6.0,4.0,1.0,0.0,1.0,0.0,"structure,sweep,freshness",False,h1_only,2025-03-21T09:00:00+00:00,BOS,Confirm,holding,False,none,True,0,0.43,1.32,1.32,marginal,1.164,,4.788,471.984286,False,,,,,False,13,bearish,with_trend,2025-03-21T12:00:00+00:00,1,2025-03-21T12:00:00+00:00,SHORT,counter,49.1,False,1,no_fvg,London,NY,False,True,Fill only,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York"
A1523,BTCUSD,2025-03-24T11:00:00+00:00,2025-03-24T13:00:00+00:00,2025-03-24T23:00:00+00:00,London,bullish,BOS BOS,proximal,87175.81,86696.19,86676.19,88937.92,,3.67,,sl,87175.81,0.0,-1.0,-1.0,0.0,True,,3.16,-0.152,True,False,10,-1,-1,6.0,4.0,4,premium,0.0,,4.5,3.0,0.0,0.0,0.5,1.0,"structure,freshness",False,h1_only,2025-03-24T07:00:00+00:00,BOS,BOS,holding,False,none,False,1,0.86,1.05,1.05,marginal,0.766,,4.9,599.75,False,,,,,False,11,bullish,with_trend,2025-03-24T10:00:00+00:00,1,2025-03-24T09:00:00+00:00,LONG,counter,85.3,False,2,no_fvg,London,NY,True,True,Both,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York"
A1524,BTCUSD,2025-03-24T14:00:00+00:00,2025-03-24T14:00:00+00:00,2025-03-24T15:00:00+00:00,NY,bearish,Confirmation BOS,proximal,88728.29,89305.98,89325.98,87811.73,,1.59,,tp1,87811.73,1.534,1.59,3.318,383.5,True,,1.868,-0.044,,,1,1,-1,412.0,256.0,269,premium,0.0,,5.0,4.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2025-03-07T10:00:00+00:00,BOS,Confirm,holding,False,none,False,0,10.82,1.01,1.01,marginal,1.048,,5.472,532.128571,False,,,,,False,14,bullish,against_trend,2025-03-24T13:00:00+00:00,1,2025-03-09T23:00:00+00:00,SHORT,aligned,117.9,False,1,no_fvg,London,NY,False,False,Neither,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York"
A1525,BTCUSD,2025-03-26T15:00:00+00:00,,,NY,bearish,CHoCH CHoCH,proximal,87905.63,88276.03,88296.03,87103.72,,2.16,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,5,premium,1.0,True,7.0,4.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2025-03-26T10:00:00+00:00,CHoCH,CHoCH,holding,True,pristine,False,0,1.44,1.93,1.28,marginal,0.688,0.54,0.984,509.080714,False,,,,,False,15,bullish,against_trend,2025-03-26T14:00:00+00:00,1,2025-03-26T13:00:00+00:00,SHORT,aligned,71.0,False,0,fresh,London,NY,False,False,never_filled,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York"
A1526,BTCUSD,2025-03-28T08:00:00+00:00,,,London,bearish,BOS BOS,proximal,86931.53,87420.11,87440.11,85932.82,,2.04,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,8,premium,0.0,,7.0,3.0,1.0,2.0,1.0,0.0,"structure,sweep,fvg,freshness",False,h1_only,2025-03-28T00:00:00+00:00,BOS,BOS,holding,True,pristine,True,0,1.21,1.04,1.04,marginal,0.97,0.204,3.707,482.973571,False,,,,,False,8,bearish,with_trend,2025-03-28T07:00:00+00:00,1,2025-03-28T07:00:00+00:00,SHORT,aligned,69.2,False,4,fresh,Asia,London,False,False,never_filled,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York"
A1527,BTCUSD,2025-03-28T15:00:00+00:00,,,NY,bearish,Confirmation BOS,proximal,84755.49,85227.56,85247.56,83696.28,,2.24,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,4,discount,0.0,,6.7,4.0,1.17,0.0,0.5,1.0,"structure,sweep,freshness",False,h1_only,2025-03-28T11:00:00+00:00,BOS,Confirm,holding,False,none,True,1,1.57,1.48,1.48,marginal,0.81,,3.991,557.767143,False,,,,,False,15,bearish,with_trend,2025-03-28T14:00:00+00:00,1,2025-03-28T13:00:00+00:00,SHORT,counter,17.9,False,1,no_fvg,London,NY,True,False,never_filled,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York"
