setup_id,pair,alert_ts,fill_ts,exit_ts,session,direction,event,entry_zone,entry,sl_raw,sl_initial,tp1,tp2,tp1_rr,tp2_rr,tp1_wick,tp1_wick_rr,tp1_zone_source,tp2_wick,tp2_zone_source,tp_wick,tp_wick_rr,tp_nextpool,tp_nextpool_rr,tp_nextpool_zone_source,tp2_collapsed_to_tp1,tp_targets,exit_reason,exit_price,r_realised,r_if_exit_tp1,r_if_exit_tp2,pnl_usd,eligible_for_headline,headline_exclusion,mfe_r,mae_r,r_capture_ratio,sl_bar_was_sweep,sl_swept_then_tp1,sl_wick_depth_atr,sl_max_adverse_after_sweep_atr,bars_sl_to_tp1_touch,sl_recovered_to_entry,sl_distance_atr,bars_to_exit,bars_to_tp1,bars_to_tp2,ob_to_fill_hours,bars_break_to_pullback,ob_age_h1_bars,pd_zone,reversal_pct,reversed_from_extreme,score,structure_pts,sweep_pts,fvg_pts,freshness_pts,killzone_pts,confluences_present,sl_collision,model,ob_timestamp,bos_tag,bos_tier,event_candle_delta,bos_verdict,fvg_present,fvg_mitigation,sweep_present,ob_touches,break_close_atr,break_body_atr,break_excess,break_tier,ob_range_atr,fvg_size_atr,impulse_leg_atr,atr_at_ob,ob_body_ratio,ob_walkback_depth,chop_at_alert,news_blocked,news_event_title,news_event_currency,news_event_source,news_event_ts,ist_blocked,alert_utc_hour,h1_trend,trend_alignment,trend_pd_agree,structure_ranging_at_alert,flip_pending_at_alert,flip_pending_dir_at_alert,leg_extreme_at_alert,leg_extreme_clipped,dr_ceiling_broken_at_ob,dr_floor_broken_at_ob,day_state_at_fill,pdh_status_at_fill,pdl_status_at_fill,pwh_status_at_fill,pwl_status_at_fill,dist_next_pool_above_atr,dist_next_pool_below_atr,next_pool_above_tier,next_pool_below_tier,trade_toward_pool,last_sweep_age_h1,last_sweep_tier,eqh_above_dist_atr,eqh_above_size,eql_below_dist_atr,eql_below_size,eq_trade_toward,eq_sl_gap_atr,eq_sl_at_risk,eq_last_sweep_age_h1,eq_last_sweep_side,eq_intact_above_count,eq_intact_below_count,sweep2_present,sweep2_tier,sweep2_level,sweep2_pierce_atr,sweep2_rejection_ratio,sweep2_follow_atr,sweep2_pools_swept,sweep2_rn_aligned,sweep2_rn_dist_atr,sweep2_eq_size,sweep2_age_at_alert_h1,sweep2_tiers_checked,setup_liq_stop_present,setup_liq_stop_offset_atr,setup_liq_stop_tier,setup_liq_tp_present,setup_liq_tp_offset_atr,setup_liq_legextreme_swept,alert_bar_ts,alert_seq,bos_timestamp,bias,be_arm_bar_touched_entry,pd_alignment,pd_pct,weekend_blocked,bos_sequence_count,fvg_state,ob_session,fill_session,ob_in_killzone,fill_in_killzone,killzone_alignment,leg_er_at_alert,setup_badge,setup_badge_kind,weekly_pd_position_at_alert,weekly_range_high_at_alert,weekly_range_low_at_alert,weekly_pd_zone_at_alert,pd_zone_agreement_at_alert,approach_speed_atr_at_fill,approach_body_ratio_at_fill,approach_er_at_fill,killzone_blocked,killzone_windows,news_fill,news_fill_event,news_fill_ccy,news_open,news_open_event
B4082,GOLD,2016-05-16T08:00:00+00:00,2016-05-16T15:00:00+00:00,2016-05-16T15:00:00+00:00,London,bullish,BOS BOS,proximal,1277.23,1275.19,1275.185,1279.27,,1.0,,1279.27,1.0,wick,,,,,,,,False,triple,sl,1275.185,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,,False,False,0.762,,10.0,,0.781,0,-1,-1,11.0,8.0,4,premium,0.0,,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2016-05-16T04:00:00+00:00,BOS,BOS,0,holding,False,none,False,0,0.82,1.39,1.39,marginal,0.588,,3.09,2.617857,0.331,0,31.78,False,,,,,False,8,bullish,with_trend,False,False,False,,1283.88,False,True,False,EXPANSION_UP,broken,intact,swept,intact,,5.902,,PD,False,0.0,PW,,,,,,,,7.0,high,0.0,0.0,False,,,,,,0,,,,,"pd,eq,sw",False,,,False,,False,2016-05-16T07:00:00+00:00,1,2016-05-16T07:00:00+00:00,LONG,,counter,69.9,False,2,no_fvg,Asia,NY,False,True,Fill only,1.0,,,0.6666,1287.46,1256.78,premium,both_premium,-1.066,0.41,0.553,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
B4083,GOLD,2016-05-16T14:00:00+00:00,2016-05-16T15:00:00+00:00,2016-05-16T15:00:00+00:00,NY,bullish,BOS BOS,proximal,1282.91,1280.35,1280.3449999999998,1290.64,,3.02,,1295.47,4.91,zone,,,1294.28,4.44,,,,False,triple,sl,1280.3449999999998,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,,False,False,2.409,,,,0.863,0,-1,-1,3.0,2.0,2,premium,0.0,,5.0,3.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2016-05-16T12:00:00+00:00,BOS,BOS,0,holding,False,none,False,0,0.9,1.55,1.55,solid,0.693,,4.245,2.970714,0.233,0,34.035,False,,,,,False,14,bullish,with_trend,False,False,False,,1288.62,False,True,False,EXPANSION_UP,broken,intact,swept,intact,,7.113,,PD,False,0.0,PW,,,,,,,,7.0,high,0.0,0.0,False,,,,,,0,,,,,"pd,eq,sw",False,,,False,,False,2016-05-16T13:00:00+00:00,1,2016-05-16T13:00:00+00:00,LONG,,counter,78.7,False,3,no_fvg,NY,NY,True,True,Both,,,,0.8517,1287.46,1256.78,premium,both_premium,-0.939,0.41,0.553,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
B4084,GOLD,2016-05-17T10:00:00+00:00,2016-05-17T15:00:00+00:00,2016-05-17T15:00:00+00:00,London,bearish,CHoCH CHoCH,proximal,1278.43,1281.37,1281.375,1275.4,,1.03,,1262.88,5.29,zone,,,1263.93,4.93,,,,False,triple,sl,1281.375,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,,True,True,0.235,0.341,2.0,True,1.123,0,-1,-1,12.0,6.0,7,premium,0.0,False,6.0,3.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2016-05-17T03:00:00+00:00,CHoCH,CHoCH,0,holding,True,pristine,False,0,0.19,1.22,0.81,marginal,0.931,0.606,1.716,2.622143,0.205,1,40.49,False,,,,,False,10,bullish,ambiguous,False,False,True,bearish,1269.02,False,False,True,SWEPT_LOW,intact,swept,swept,intact,3.886,8.257,PD,PW,False,1.0,PD,,,,,,,,1.0,low,0.0,0.0,False,,,,,,0,,,,,"pd,pw,eq,sw",True,-0.193,bare,False,,False,2016-05-17T09:00:00+00:00,1,2016-05-17T09:00:00+00:00,SHORT,,aligned,79.4,False,0,fresh,Asia,NY,False,True,Fill only,0.959,,,0.7057,1287.46,1256.78,premium,both_premium,1.125,0.328,0.282,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
B4085,GOLD,2016-05-18T07:00:00+00:00,2016-05-18T07:00:00+00:00,2016-05-18T08:00:00+00:00,London,bearish,CHoCH CHoCH,proximal,1274.36,1276.47,1276.475,1272.25,,1.0,,1272.25,1.0,wick,,,,,,,,False,triple,tp1,1272.25,0.998,1.0,0.0,249.5,True,,0.998,-0.0,1.0,,,,,,,0.747,1,1,-1,2.0,1.0,2,discount,0.0,False,4.7,3.0,0.67,0.0,1.0,0.0,"structure,sweep,freshness",False,h1_only,2016-05-18T05:00:00+00:00,CHoCH,CHoCH,0,holding,False,none,False,0,0.07,0.69,0.46,marginal,0.569,,1.021,2.831429,0.547,0,41.614,False,,,,,False,7,bullish,ambiguous,False,False,True,bearish,1273.03,False,False,False,INSIDE,intact,intact,swept,intact,2.794,1.886,PD,PD,True,38.0,PW,,,1.886,2.0,True,,,4.0,high,0.0,1.0,True,SW,1280.87,0.141,4.5,2.769,1,False,0.307,,7.0,"pd,eq,sw",False,,,False,,False,2016-05-18T06:00:00+00:00,1,2016-05-18T06:00:00+00:00,SHORT,,counter,45.1,False,0,no_fvg,Asia,London,False,True,Fill only,,,,0.573,1287.46,1256.78,premium,mixed,-0.735,0.558,0.661,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
B4086,GOLD,2016-05-18T16:00:00+00:00,2016-05-18T16:00:00+00:00,2016-05-18T19:00:00+00:00,NY,bearish,Confirmation BOS,proximal,1272.03,1276.01,1276.015,1262.88,,2.3,,1262.88,2.3,wick,,,1262.88,2.3,,,,True,triple,tp1,1262.88,2.296,2.3,5.107,574.0,True,,2.296,-0.467,1.0,,,,,,,1.12,3,3,-1,4.0,1.0,4,discount,0.0,,6.7,4.0,0.67,0.0,1.0,1.0,"structure,sweep,freshness",False,h1_only,2016-05-18T12:00:00+00:00,BOS,Confirm,0,holding,False,none,False,0,0.09,0.95,0.95,marginal,0.978,,1.937,3.557857,0.822,1,47.132,False,,,,,False,16,bearish,with_trend,False,False,False,,1266.51,False,False,False,SWEPT_LOW,intact,swept,swept,intact,2.878,4.286,PD,PW,False,0.0,PD,,,,,,,,0.0,low,0.0,0.0,True,SW,1280.87,0.112,4.5,4.036,1,False,0.245,,16.0,"pd,eq,sw",False,,,True,0.0,False,2016-05-18T15:00:00+00:00,1,2016-05-18T15:00:00+00:00,SHORT,,counter,25.4,False,1,no_fvg,NY,NY,True,False,OB only,0.723,,,0.4971,1287.46,1256.78,discount,both_discount,-1.456,0.54,0.108,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",1.0,FOMC Meeting Minutes,USD,1.0,FOMC Meeting Minutes
B4087,GOLD,2016-05-19T07:00:00+00:00,2016-05-19T08:00:00+00:00,2016-05-19T11:00:00+00:00,London,bearish,BOS BOS,proximal,1256.17,1259.53,1259.535,1252.81,,1.0,,1252.81,1.0,wick,,,,,,,,False,triple,tp1,1252.81,0.999,1.0,0.0,249.75,True,,0.999,-0.0,1.0,,,,,,,0.83,3,3,-1,5.0,2.0,4,discount,0.0,,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2016-05-19T03:00:00+00:00,BOS,BOS,0,holding,False,none,False,0,0.47,1.12,1.12,marginal,0.705,,4.662,4.054286,0.472,1,51.318,False,,,,,False,7,bearish,with_trend,False,False,False,,1252.38,False,False,True,EXPANSION_DOWN,intact,broken,swept,broken,6.191,,PD,,False,2.0,PW,,,,,,,,14.0,low,0.0,0.0,False,,,,,,0,,,,,"pd,eq,sw",False,,,False,,False,2016-05-19T06:00:00+00:00,1,2016-05-19T06:00:00+00:00,SHORT,,counter,13.3,False,3,no_fvg,Asia,London,False,True,Fill only,0.937,,,-0.0199,1287.46,1256.78,discount,both_discount,-1.001,0.481,0.642,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
B4088,GOLD,2016-05-19T14:00:00+00:00,2016-05-19T16:00:00+00:00,2016-05-20T00:00:00+00:00,NY,bearish,BOS BOS,proximal,1252.74,1256.86,1256.865,1248.62,,1.0,,1248.62,1.0,wick,,,,,,,,False,triple,sl,1256.865,-1.0,-1.0,-1.0,-250.0,True,,0.49,-0.95,-2.041,True,True,0.675,0.965,34.0,True,1.223,7,-1,-1,8.0,3.0,6,discount,0.0,,5.0,3.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2016-05-19T08:00:00+00:00,BOS,BOS,0,holding,False,none,False,0,2.01,2.14,2.14,solid,1.073,,6.413,3.372857,0.494,0,41.422,False,,,,,False,14,bearish,with_trend,False,False,False,,1244.67,False,False,True,EXPANSION_DOWN,intact,broken,swept,broken,8.459,,PD,,False,6.0,PD,,,,,,,,6.0,low,0.0,0.0,False,,,,,,0,,,,,"pd,eq,sw",False,,,False,,False,2016-05-19T13:00:00+00:00,1,2016-05-19T13:00:00+00:00,SHORT,,counter,22.3,False,4,no_fvg,London,NY,True,False,OB only,1.0,,,-0.1317,1287.46,1256.78,discount,both_discount,-0.878,0.493,0.362,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
B4089,GOLD,2016-05-20T16:00:00+00:00,2016-05-23T02:00:00+00:00,2016-05-23T06:00:00+00:00,NY,bearish,BOS BOS,proximal,1254.96,1258.08,1258.085,1252.82,,0.69,,1243.66,3.62,zone,,,1244.77,3.27,,,,False,triple,tp1,1252.82,0.685,0.69,8.79,171.25,True,,0.685,-0.16,1.0,,,,,,,1.126,4,4,-1,62.0,10.0,4,premium,0.0,,7.0,3.0,0.0,2.0,1.0,1.0,"structure,fvg,freshness",False,h1_only,2016-05-20T12:00:00+00:00,BOS,BOS,0,holding,True,pristine,False,0,0.14,0.76,0.76,marginal,0.944,0.331,2.407,2.775714,0.408,1,54.135,False,,,,,False,16,bearish,with_trend,True,False,False,,1250.29,False,False,True,INSIDE,intact,intact,intact,intact,1.859,2.241,PD,PD,False,,,,,,,,,,11.0,low,0.0,0.0,False,,,,,,0,,,,,"pd,eq,sw",False,,,False,,False,2016-05-20T15:00:00+00:00,1,2016-05-20T15:00:00+00:00,SHORT,,aligned,52.8,False,5,fresh,NY,Asia,True,False,OB only,0.765,,,-0.0593,1287.46,1256.78,discount,mixed,0.681,0.493,0.357,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
B4090,GOLD,2016-05-23T07:00:00+00:00,,,London,bearish,BOS BOS,proximal,1253.35,1256.44,1256.4450000000002,1248.74,,1.49,,1248.74,1.49,wick,,,1248.74,1.49,,,,True,triple,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,1.29,0,-1,-1,,,5,premium,0.0,,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2016-05-23T02:00:00+00:00,BOS,BOS,0,holding,False,none,False,0,0.05,2.1,2.1,solid,1.08,,2.443,2.398571,0.541,2,53.619,False,,,,,False,7,bearish,with_trend,True,False,False,,1249.88,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,0,,,,,"pd,pw,eq,sw",True,-0.211,bare,True,0.0,False,2016-05-23T06:00:00+00:00,1,2016-05-23T06:00:00+00:00,SHORT,,aligned,64.0,False,6,no_fvg,Asia,London,False,False,never_filled,0.887,,,0.2155,1288.62,1243.66,discount,mixed,,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",,,,,
B4091,GOLD,2016-05-23T12:00:00+00:00,2016-05-23T12:00:00+00:00,2016-05-23T14:00:00+00:00,NY,bearish,Range BOS,proximal,1249.64,1252.18,1252.1850000000002,1243.66,,2.35,,1243.66,2.35,wick,,,1243.66,2.35,,,,True,triple,tp1,1243.66,2.35,2.35,0.0,587.5,True,,2.35,-0.114,1.0,,,,,,,1.093,2,2,-1,2.0,1.0,2,discount,0.0,,5.0,4.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2016-05-23T10:00:00+00:00,BOS,Range,0,holding,False,none,False,0,0.27,0.95,0.95,marginal,0.876,,2.791,2.329286,0.48,0,52.869,False,,,,,False,12,bearish,with_trend,False,False,False,,1247.8,False,False,False,SWEPT_LOW,intact,swept,intact,intact,4.499,2.567,PD,PW,True,0.0,PD,,,,,,,,9.0,low,0.0,0.0,False,,,,,,0,,,,,"pd,pw,eq,sw",False,,,True,0.0,True,2016-05-23T11:00:00+00:00,1,2016-05-23T11:00:00+00:00,SHORT,True,counter,12.5,False,1,no_fvg,London,NY,False,True,Fill only,,,,0.133,1288.62,1243.66,discount,both_discount,-1.219,0.482,0.528,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
B4092,GOLD,2016-05-25T11:00:00+00:00,2016-05-26T02:00:00+00:00,2016-05-26T02:00:00+00:00,London,bearish,BOS BOS,proximal,1227.95,1229.38,1229.3850000000002,1226.52,,1.0,,1226.52,1.0,wick,,,,,,,,False,triple,sl,1229.3850000000002,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,,False,False,1.936,,7.0,,0.581,0,-1,-1,22.0,15.0,7,discount,0.0,,5.0,3.0,0.0,1.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2016-05-25T04:00:00+00:00,BOS,BOS,0,holding,True,partial,False,0,0.89,0.91,0.91,marginal,0.376,0.518,2.76,2.471429,0.204,0,48.257,False,,,,,False,11,bearish,with_trend,False,False,False,,1220.48,False,False,True,INSIDE,intact,intact,intact,broken,0.862,4.131,PD,PD,False,56.0,PW,9.768,2.0,,,False,9.187,False,68.0,low,1.0,0.0,False,,,,,,0,,,,,"pd,eq,sw",True,0.281,bare,False,,False,2016-05-25T10:00:00+00:00,1,2016-05-25T10:00:00+00:00,SHORT,,counter,23.6,False,9,fresh,Asia,Asia,False,False,Neither,1.0,,,-0.3494,1288.62,1243.66,discount,both_discount,0.939,0.467,0.377,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
B4093,GOLD,2016-05-25T15:00:00+00:00,2016-05-25T15:00:00+00:00,2016-05-25T18:00:00+00:00,NY,bearish,BOS BOS,proximal,1220.78,1224.15,1224.1550000000002,1217.41,,1.0,,1217.41,1.0,wick,,,,,,,,False,triple,sl,1224.1550000000002,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.981,,False,False,0.309,,31.0,,1.193,3,-1,-1,3.0,1.0,3,discount,0.0,,5.0,3.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2016-05-25T12:00:00+00:00,BOS,BOS,0,holding,False,none,False,0,0.45,0.71,0.71,marginal,1.015,,3.395,2.827857,0.774,0,47.381,False,,,,,False,15,bearish,with_trend,False,False,False,,1217.74,False,False,True,EXPANSION_DOWN,intact,broken,intact,broken,11.072,,PD,,False,9.0,PD,11.072,2.0,,,False,9.879,False,58.0,low,1.0,0.0,False,,,,,,0,,,,,"pd,eq,sw",False,,,False,,False,2016-05-25T14:00:00+00:00,1,2016-05-25T14:00:00+00:00,SHORT,,counter,8.9,False,11,no_fvg,NY,NY,True,True,Both,1.0,,,-0.5089,1288.62,1243.66,discount,both_discount,-0.785,0.478,0.487,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",1.0,Crude Oil Inventories,USD,0.0,
B4094,GOLD,2016-05-26T16:00:00+00:00,,,NY,bearish,BOS BOS,proximal,1224.59,1229.85,1229.855,1219.33,,1.0,,1219.33,1.0,wick,,,,,,,,False,triple,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,1.539,0,-1,-1,,,3,discount,0.0,,6.7,3.0,1.67,0.0,1.0,1.0,"structure,sweep,freshness",False,h1_only,2016-05-26T13:00:00+00:00,BOS,BOS,0,holding,False,none,False,0,1.12,1.4,1.4,marginal,1.391,,2.513,3.422143,0.231,0,52.003,False,,,,,False,16,bearish,with_trend,False,False,False,,1221.74,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,True,PD,1230.08,0.283,2.033,2.437,2,True,0.023,,9.0,"pd,eq,sw",False,,,False,,True,2016-05-26T15:00:00+00:00,1,2016-05-26T15:00:00+00:00,SHORT,,counter,41.7,False,1,no_fvg,NY,NY,True,False,never_filled,1.0,,,-0.4242,1288.62,1243.66,discount,both_discount,,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",,,,,
B4095,GOLD,2016-05-27T04:00:00+00:00,2016-05-27T06:00:00+00:00,2016-05-27T09:00:00+00:00,Asia,bearish,BOS BOS,proximal,1221.68,1223.47,1223.475,1219.89,,1.0,,1219.89,1.0,wick,,,,,,,,False,triple,sl,1223.475,-1.0,-1.0,-1.0,-250.0,True,,0.819,-0.747,-1.221,True,True,0.007,0.0,1.0,True,0.529,3,-1,-1,5.0,3.0,3,discount,0.0,,6.0,3.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2016-05-27T01:00:00+00:00,BOS,BOS,0,holding,True,pristine,False,0,1.39,1.72,1.72,solid,0.38,0.63,4.052,3.395714,0.659,0,23.033,False,,,,,False,4,bearish,with_trend,False,False,False,,1211.52,False,False,True,EXPANSION_DOWN,intact,broken,intact,broken,3.678,,PD,,False,83.0,PW,8.955,2.0,,,False,8.427,False,13.0,high,1.0,0.0,False,,,,,,0,,,,,"pd,eq,sw",False,,,False,,False,2016-05-27T03:00:00+00:00,1,2016-05-27T03:00:00+00:00,SHORT,,counter,44.9,False,2,fresh,Asia,London,False,True,Fill only,1.0,,,-0.4889,1288.62,1243.66,discount,both_discount,-0.657,0.765,0.137,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
B4096,GOLD,2016-05-31T17:00:00+00:00,2016-06-01T05:00:00+00:00,2016-06-01T13:00:00+00:00,NY,bullish,Confirmation BOS,proximal,1213.08,1207.76,1207.755,1220.21,,1.34,,1223.5,1.96,zone,,,1222.49,1.77,,,,False,triple,tp1,1220.21,1.339,1.34,0.0,334.75,True,,1.339,-0.0,1.0,,,,,,,2.115,8,8,-1,16.0,12.0,4,premium,0.0,,6.0,4.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2016-05-31T13:00:00+00:00,BOS,Confirm,0,holding,False,none,True,0,0.15,0.83,0.83,marginal,1.914,,2.208,2.517857,0.355,1,56.239,False,,,,,False,17,bullish,with_trend,False,False,False,,1216.16,False,True,False,SWEPT_HIGH,swept,intact,intact,swept,17.022,2.403,PW,PD,False,1.0,PD,15.493,2.0,5.346,2.0,False,3.231,False,157.0,low,1.0,1.0,False,,,,,,0,,,,,"pd,eq,sw",True,0.201,bare,False,,False,2016-05-31T16:00:00+00:00,1,2016-05-31T16:00:00+00:00,LONG,False,counter,81.4,False,1,no_fvg,NY,Asia,True,False,OB only,1.0,,,0.1301,1255.94,1206.67,discount,mixed,1.315,0.672,0.101,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,1.0,ISM Manufacturing PMI
B4097,GOLD,2016-06-01T06:00:00+00:00,2016-06-01T15:00:00+00:00,2016-06-01T15:00:00+00:00,London,bullish,Confirmation BOS,proximal,1212.34,1210.22,1210.215,1217.5,,2.43,,1219.83,3.53,zone,,,1218.88,3.08,,,,False,triple,sl,1210.215,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,,True,True,0.111,1.805,16.0,True,0.891,0,-1,-1,28.0,22.0,18,discount,0.0,,6.0,4.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2016-05-31T11:00:00+00:00,BOS,Confirm,0,holding,False,none,False,0,0.17,0.9,0.9,marginal,0.679,,2.331,2.385,0.525,2,40.58,False,,,,,False,6,bullish,with_trend,True,False,False,,1218.15,False,False,False,SWEPT_HIGH,swept,intact,intact,swept,18.281,2.226,PW,PD,False,0.0,PD,16.667,2.0,5.333,2.0,False,4.442,False,167.0,low,1.0,1.0,False,,,,,,0,,,,,"pd,eq,sw",False,,,False,,False,2016-06-01T05:00:00+00:00,1,2016-05-31T16:00:00+00:00,LONG,,aligned,35.3,False,1,no_fvg,London,NY,True,True,Both,0.351,,,0.1151,1255.94,1206.67,discount,both_discount,0.26,0.428,0.139,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",1.0,ISM Manufacturing PMI,USD,0.0,
B4098,GOLD,2016-06-01T09:00:00+00:00,,,London,bearish,BOS BOS,proximal,1224.59,1229.85,1229.855,1214.86,,1.85,,1212.79,2.24,zone,,,1213.76,2.06,,,,False,triple,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,1.539,0,-1,-1,,,82,discount,0.0,,7.7,3.0,1.67,1.0,1.0,1.0,"structure,sweep,fvg,freshness",False,h1_only,2016-05-26T13:00:00+00:00,BOS,BOS,0,holding,True,partial,False,0,1.12,1.4,1.4,marginal,1.391,0.108,2.513,3.422143,0.231,0,53.675,False,,,,,False,9,bullish,counter_trend,False,False,False,,1218.3,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,True,PD,1230.08,0.283,2.033,2.437,2,True,0.023,,88.0,"pd,eq,sw",False,,,False,,False,2016-06-01T08:00:00+00:00,4,2016-05-26T15:00:00+00:00,SHORT,,counter,41.7,False,1,fresh,NY,London,True,False,never_filled,1.0,,,0.3637,1255.94,1206.67,discount,both_discount,,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",,,,,
B4099,GOLD,2016-06-01T13:00:00+00:00,2016-06-01T13:00:00+00:00,2016-06-01T14:00:00+00:00,NY,bullish,BOS BOS,proximal,1216.84,1215.1,1215.0949999999998,1220.21,,1.94,,1223.5,3.83,zone,,,1222.6,3.31,,,,False,triple,sl,1215.0949999999998,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,,True,True,0.725,4.099,45.0,True,0.779,1,-1,-1,4.0,1.0,4,premium,0.0,,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2016-06-01T09:00:00+00:00,BOS,BOS,0,holding,False,none,False,0,0.27,0.97,0.97,marginal,0.553,,2.249,2.240714,0.371,1,56.903,False,,,,,False,13,bullish,with_trend,False,False,False,,1219.34,False,False,False,SWEPT_HIGH,swept,intact,intact,swept,17.45,4.378,PW,PD,False,9.0,PD,15.732,2.0,7.685,2.0,False,6.906,False,165.0,low,1.0,1.0,False,,,,,,0,,,,,"pd,eq,sw",False,,,True,-0.17,False,2016-06-01T12:00:00+00:00,1,2016-06-01T12:00:00+00:00,LONG,,counter,74.2,False,2,no_fvg,London,NY,False,True,Fill only,0.839,,,0.2064,1255.94,1206.67,discount,mixed,-1.16,0.408,0.676,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",1.0,ISM Manufacturing PMI,USD,1.0,ISM Manufacturing PMI
