setup_id,pair,alert_ts,fill_ts,exit_ts,session,direction,event,entry_zone,entry,sl_initial,tp_2r,exit_reason,exit_price,r_realised,pnl_usd,eligible_for_headline,headline_exclusion,mfe_r,mae_r,r_capture_ratio,sl_bar_was_sweep,sl_swept_then_2r,sl_swept_then_1r,sl_wick_depth_atr,sl_max_adverse_after_sweep_atr,bars_sl_to_2r_touch,bars_sl_to_1r_touch,sl_recovered_to_entry,sl_distance_atr,sl_dist_atr_at_alert,tp_dist_atr_at_alert,bars_to_exit,bars_to_mfe,bars_to_mae,ob_to_fill_hours,bars_break_to_pullback,ob_age_h1_bars,pd_zone,reversal_pct,reversed_from_extreme,score,structure_pts,sweep_pts,fvg_pts,freshness_pts,killzone_pts,confluences_present,sl_collision,model,ob_timestamp,bos_tag,bos_tier,event_candle_delta,bos_verdict,fvg_present,fvg_mitigation,sweep_present,ob_touches,break_close_atr,break_body_atr,break_excess,break_tier,is_mss,ob_range_atr,fvg_size_atr,impulse_leg_to_extreme_atr,atr_at_ob,atr_at_fill,ob_body_ratio,ob_walkback_depth,chop_at_alert,news_blocked,news_event_title,news_event_currency,news_event_source,news_event_ts,ist_blocked,alert_utc_hour,h1_trend,trend_alignment,trend_pd_agree,flip_pending_at_alert,flip_pending_dir_at_alert,leg_extreme_at_alert,leg_extreme_clipped,dr_ceiling_broken_at_ob,dr_floor_broken_at_ob,day_state_at_fill,pdh_status_at_fill,pdl_status_at_fill,pwh_status_at_fill,pwl_status_at_fill,dist_next_pool_above_atr,dist_next_pool_below_atr,next_pool_above_tier,next_pool_below_tier,trade_toward_pool,last_sweep_age_h1,last_sweep_tier,eqh_above_dist_atr,eqh_above_size,eql_below_dist_atr,eql_below_size,eq_trade_toward,eq_sl_gap_atr,eq_sl_at_risk,eq_last_sweep_age_h1,eq_last_sweep_side,eq_intact_above_count,eq_intact_below_count,sweep2_present,sweep2_pools_swept,sweep2_age_at_fill_h1,sweep2_tiers_checked,sweep2_sw_present,sweep2_sw_pierce_atr,sweep2_sw_rejection_ratio,sweep2_sw_follow_atr,sweep2_sw_rn_aligned,sweep2_eq_present,sweep2_eq_pierce_atr,sweep2_eq_rejection_ratio,sweep2_eq_follow_atr,sweep2_eq_rn_aligned,sweep2_eq_size,sweep2_pw_present,sweep2_pw_pierce_atr,sweep2_pw_rejection_ratio,sweep2_pw_follow_atr,sweep2_pw_rn_aligned,sweep2_pd_present,sweep2_pd_pierce_atr,sweep2_pd_rejection_ratio,sweep2_pd_follow_atr,sweep2_pd_rn_aligned,setup_liq_stop_present,setup_liq_stop_offset_atr,setup_liq_stop_tier,setup_liq_tp_present,setup_liq_tp_offset_atr,setup_liq_legextreme_swept,session_level_event,session_level_which,session_level_side,session_level_pair_relevant,alert_bar_ts,alert_seq,bos_timestamp,bias,mfe_intrade_r,sl_bar_best_favor_r,sl_bar_reached_1r_ambiguous,ob_penetration_depth,pd_alignment,pd_pct,weekend_blocked,bos_sequence_count,atr_regime_pct_at_fill,atr_regime_ratio_at_fill,fvg_state,ob_session,fill_session,ob_in_killzone,fill_in_killzone,killzone_alignment,leg_er_at_alert,setup_badge,setup_badge_kind,weekly_pd_position_at_alert,weekly_range_high_at_alert,weekly_range_low_at_alert,weekly_pd_zone_at_alert,pd_zone_agreement_at_alert,approach_speed_atr_at_fill,approach_body_ratio_at_fill,approach_er_at_fill,killzone_blocked,killzone_windows,news_fill,news_fill_event,news_fill_ccy,news_open,news_open_event
B9835,EURUSD,2015-09-16T15:00:00+00:00,2015-09-17T17:00:00+00:00,2015-09-17T17:00:00+00:00,NY,bearish,CHoCH CHoCH,proximal,1.13428,1.13549,1.1318599999999996,sl,1.13549,-1.0,-250.0,True,,0.0,-0.0,,True,False,False,0.921,6.815,,,True,0.785,0.591,1.182,0,0.0,0.0,86.0,79.0,60,premium,1.0,True,6.0,4.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2015-09-14T03:00:00+00:00,CHoCH,CHoCH,0,holding,False,none,False,0,0.32,0.83,0.56,marginal,False,0.655,,3.865,0.001542,0.002244,0.861,1,40.299,False,,,,,False,15,bearish,with_trend,True,False,,1.12832,False,False,False,SWEPT_HIGH,swept,intact,swept,intact,,8.365,,PD,True,1.0,PD,,,,,,,,1.0,high,0.0,0.0,False,0,,,False,,,,,False,,,,,,False,,,,,False,,,,,False,,,False,,False,none,none,none,False,2015-09-16T14:00:00+00:00,2,2015-09-14T10:00:00+00:00,SHORT,0.0,3.322,True,0.0,aligned,66.4,False,0,33.98,0.8147,no_fvg,Asia,NY,False,False,Neither,0.428,,,0.9715,1.13493,1.1121,premium,both_premium,-0.901,0.427,0.416,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",1.0,FOMC Statement,USD,1.0,FOMC Statement
B9836,EURUSD,2015-09-16T16:00:00+00:00,,,NY,bullish,CHoCH CHoCH,proximal,1.12385,1.12168,1.12819,never_filled,,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,,,1.028,1.028,2.056,0,,,,,6,discount,1.0,True,8.0,4.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2015-09-16T10:00:00+00:00,CHoCH,CHoCH,0,holding,True,pristine,False,0,0.21,0.41,0.28,marginal,False,0.933,1.942,3.515,0.002111,,0.508,0,41.293,False,,,,,False,16,bearish,ambiguous,False,True,bullish,1.13127,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,0,,"eq,sw",False,,,,,False,,,,,,False,,,,,False,,,,,True,-0.142,bare,False,,False,none,none,none,False,2015-09-16T15:00:00+00:00,1,2015-09-16T15:00:00+00:00,LONG,0.0,,,,aligned,21.6,False,0,,,fresh,London,NY,False,False,never_filled,1.0,,,0.5147,1.13493,1.1121,premium,mixed,,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",,,,,
B9837,EURUSD,2015-09-17T08:00:00+00:00,2015-09-17T16:00:00+00:00,2015-09-17T17:00:00+00:00,London,bullish,Confirmation BOS,proximal,1.1298,1.12829,1.1328199999999995,tp,1.1328199999999995,2.0,500.0,True,,10.728,-0.0,0.186,,,,,,,,,1.026,1.026,2.052,1,17.0,0.0,11.0,9.0,3,premium,0.0,,6.0,4.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2015-09-17T05:00:00+00:00,BOS,Confirm,0,holding,False,none,False,0,0.17,1.44,1.44,marginal,,0.89,,1.855,0.001471,0.001833,0.382,0,56.157,False,,,,,False,8,bullish,with_trend,False,False,,1.13253,False,True,False,SWEPT_HIGH,swept,intact,swept,intact,,5.722,,PD,False,0.0,PD,,,,,,,,0.0,high,0.0,0.0,False,0,,"eq,sw,pd,pw",False,,,,,False,,,,,,False,,,,,False,,,,,False,,,True,0.007,False,none,none,none,False,2015-09-17T07:00:00+00:00,1,2015-09-17T07:00:00+00:00,LONG,4.709,,,0.0,counter,75.5,False,1,31.45,0.7988,no_fvg,Asia,NY,False,False,Neither,1.0,,,0.7753,1.13493,1.1121,premium,both_premium,1.196,0.495,0.049,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",1.0,FOMC Statement,USD,1.0,FOMC Statement
B9838,EURUSD,2015-09-17T18:00:00+00:00,2015-09-20T21:00:00+00:00,2015-09-20T21:00:00+00:00,NY,bullish,BOS BOS,proximal,1.13139,1.12921,1.1357499999999996,sl,1.12921,-1.0,-250.0,True,,0.729,-0.867,-1.372,False,,,0.437,,,,,0.971,0.971,1.943,0,11.0,10.0,77.0,28.0,2,premium,0.0,,5.0,3.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2015-09-17T16:00:00+00:00,BOS,BOS,0,holding,False,none,False,0,0.6,1.79,1.79,solid,,0.882,,2.46,0.002244,0.002801,0.328,0,49.826,False,,,,,False,18,bullish,with_trend,False,False,,1.13691,False,True,False,INSIDE,intact,intact,intact,intact,6.51,1.996,PW,PD,False,,,,,,,,,,1.0,high,0.0,0.0,False,0,,"eq,sw,pd,pw",False,,,,,False,,,,,,False,,,,,False,,,,,True,-0.352,bare,False,,False,none,none,none,False,2015-09-17T17:00:00+00:00,1,2015-09-17T17:00:00+00:00,LONG,0.0,-1.138,False,0.0,counter,64.5,False,2,83.92,1.3088,no_fvg,NY,Other,False,False,Neither,,,,0.8449,1.13493,1.1121,premium,both_premium,2.718,0.64,0.581,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
B9839,EURUSD,2015-09-18T09:00:00+00:00,2015-09-18T12:00:00+00:00,2015-09-18T14:00:00+00:00,London,bullish,BOS BOS,proximal,1.14133,1.13929,1.14541,sl,1.13929,-1.0,-250.0,True,,0.794,-0.824,-1.259,False,,,1.16,,,,,0.943,0.943,1.886,2,1.0,1.0,6.0,4.0,3,premium,0.0,,6.0,1.0,0.0,2.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2015-09-18T06:00:00+00:00,BOS,BOS,0,fading,True,pristine,False,0,0.41,0.88,0.88,marginal,,0.85,0.73,1.812,0.002164,0.002012,0.799,0,50.415,False,,,,,False,9,bullish,with_trend,False,False,,1.14525,False,True,False,SWEPT_HIGH,swept,intact,broken,intact,,5.967,,PD,False,1.0,PD,,,1.082,2.0,False,0.139,True,20.0,high,0.0,1.0,False,0,,"eq,sw,pd,pw",False,,,,,False,,,,,,False,,,,,False,,,,,True,-0.083,bare,False,,False,none,none,none,False,2015-09-18T08:00:00+00:00,1,2015-09-18T08:00:00+00:00,LONG,0.794,-0.181,False,0.913,counter,83.6,False,3,38.3,0.8536,fresh,London,NY,True,True,Both,1.0,Caution: Late-Trend Chase,caution,1.2803,1.13493,1.1121,premium,both_premium,0.823,0.478,0.193,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
B9840,EURUSD,2015-09-18T15:00:00+00:00,,,NY,bearish,CHoCH CHoCH,proximal,1.14224,1.14412,1.1384799999999995,never_filled,,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,,,0.848,0.848,1.695,0,,,,,4,premium,1.0,True,8.0,4.0,1.0,0.0,2.0,1.0,"structure,sweep,freshness",False,h1_only,2015-09-18T11:00:00+00:00,CHoCH,CHoCH,0,holding,False,none,True,0,0.91,1.33,0.89,marginal,False,0.757,,2.462,0.002218,,0.405,0,49.369,False,,,,,False,15,bullish,ambiguous,False,True,bearish,1.13678,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,1,,"eq,sw",False,,,,,False,,,,,,False,,,,,False,,,,,False,,,False,,False,none,none,none,False,2015-09-18T14:00:00+00:00,1,2015-09-18T14:00:00+00:00,SHORT,0.0,,,,aligned,84.7,False,0,,,no_fvg,London,NY,True,False,never_filled,1.0,,,1.3202,1.13493,1.1121,premium,both_premium,,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",,,,,
B9841,EURUSD,2015-09-21T12:00:00+00:00,,,NY,bearish,Confirmation BOS,proximal,1.1295,1.13243,1.1236399999999998,never_filled,,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,,,1.562,1.562,3.124,0,,,,,5,discount,0.0,,10.0,4.0,1.0,2.0,2.0,1.0,"structure,sweep,fvg,freshness",False,h1_only,2015-09-21T07:00:00+00:00,BOS,Confirm,0,holding,True,pristine,True,0,0.92,1.55,1.55,solid,,1.455,0.442,2.362,0.001876,,0.663,0,45.253,False,,,,,False,12,bearish,with_trend,False,False,,1.12507,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,False,1,,"eq,sw",False,,,,,False,,,,,,False,,,,,False,,,,,True,0.293,EQ,False,,False,sweep,asia,high,True,2015-09-21T11:00:00+00:00,1,2015-09-21T11:00:00+00:00,SHORT,0.0,,,,counter,21.2,False,1,,,fresh,London,NY,True,False,never_filled,1.0,,,0.3298,1.146,1.12138,discount,both_discount,,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",,,,,
B9842,EURUSD,2015-09-21T15:00:00+00:00,2015-09-22T06:00:00+00:00,2015-09-22T08:00:00+00:00,NY,bullish,CHoCH CHoCH,proximal,1.11644,1.11447,1.1203800000000002,tp,1.1203800000000002,2.0,500.0,True,,2.736,-0.843,0.731,,,,,,,,,0.768,0.854,1.708,2,48.0,6.0,302.0,204.0,191,discount,1.0,True,8.0,4.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2015-09-09T16:00:00+00:00,CHoCH,CHoCH,0,holding,True,pristine,False,0,0.62,1.13,0.75,marginal,False,0.69,0.078,,0.002565,0.001126,0.26,0,33.231,False,,,,,False,15,bearish,counter_trend,False,False,,,True,False,False,INSIDE,intact,intact,intact,broken,0.643,,PD,,True,,,,,,,,,,13.0,high,0.0,0.0,False,0,,"eq,sw,pd,pw",False,,,,,False,,,,,,False,,,,,False,,,,,False,,,False,,,none,none,none,False,2015-09-21T14:00:00+00:00,2,2015-09-09T18:00:00+00:00,LONG,2.173,,,0.1638,aligned,19.1,False,0,0.46,0.4446,fresh,NY,London,False,True,Fill only,,,,-0.2006,1.146,1.12138,discount,both_discount,0.686,0.422,0.125,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
B9843,EURUSD,2015-09-23T11:00:00+00:00,2015-09-23T12:00:00+00:00,2015-09-23T13:00:00+00:00,London,bullish,CHoCH CHoCH,proximal,1.11321,1.1105,1.11863,tp,1.11863,2.0,500.0,True,,6.033,-0.638,0.332,,,,,,,,,1.303,1.303,2.607,1,26.0,1.0,4.0,2.0,3,discount,1.0,True,8.0,4.0,1.0,0.0,2.0,1.0,"structure,sweep,freshness",False,h1_only,2015-09-23T08:00:00+00:00,CHoCH,CHoCH,0,holding,False,none,True,0,0.94,1.4,0.94,marginal,False,1.207,,1.972,0.002079,0.002421,0.275,0,54.99,False,,,,,False,11,bearish,ambiguous,False,True,bullish,1.11731,False,False,False,SWEPT_LOW,intact,swept,intact,broken,3.612,,PD,,True,2.0,PD,3.612,2.0,1.308,2.0,False,0.005,True,26.0,low,1.0,1.0,True,1,10.0,"eq,sw,pd,pw",False,,,,,False,,,,,,False,,,,,True,0.289,0.006,2.89,False,True,-0.005,bare,False,,False,sweep,asia,high,True,2015-09-23T10:00:00+00:00,1,2015-09-23T10:00:00+00:00,LONG,2.052,,,0.6892,aligned,7.7,False,0,56.05,0.9798,no_fvg,London,NY,True,True,Both,1.0,,,-0.3318,1.146,1.12138,discount,both_discount,-2.4,0.39,0.438,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
B9844,EURUSD,2015-09-24T11:00:00+00:00,2015-09-24T18:00:00+00:00,2015-09-24T21:00:00+00:00,London,bullish,Confirmation BOS,proximal,1.12228,1.11817,1.1304999999999996,sl,1.11817,-1.0,-250.0,True,,0.258,-0.29,-3.876,False,,,0.712,,,,,2.077,2.077,4.153,3,2.0,2.0,10.0,8.0,3,premium,0.0,,8.0,4.0,1.0,0.0,2.0,1.0,"structure,sweep,freshness",False,h1_only,2015-09-24T08:00:00+00:00,BOS,Confirm,0,holding,False,none,True,0,0.76,1.35,1.35,marginal,,1.975,,0.758,0.001979,0.002916,0.348,0,50.184,False,,,,,False,11,bullish,with_trend,False,False,,1.12378,False,True,False,EXPANSION_UP,broken,intact,intact,swept,11.984,5.957,PW,PD,False,7.0,PW,,,5.957,2.0,False,3.88,False,8.0,high,0.0,1.0,True,1,40.0,"eq,sw,pd,pw",False,,,,,False,,,,,,False,,,,,True,0.303,0.006,6.305,False,False,,,False,,False,sweep,asia,high,True,2015-09-24T10:00:00+00:00,1,2015-09-24T10:00:00+00:00,LONG,0.258,0.127,False,0.3043,counter,88.7,False,1,82.16,1.2789,no_fvg,London,NY,True,False,OB only,1.0,,,0.0366,1.146,1.12138,discount,mixed,2.91,0.557,0.154,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
B9845,EURUSD,2015-09-24T12:00:00+00:00,,,NY,bearish,Confirmation BOS,proximal,1.13033,1.13213,1.12673,never_filled,,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,,,1.75,0.834,1.668,0,,,,,81,discount,0.0,,9.0,4.0,1.0,2.0,2.0,0.0,"structure,sweep,fvg,freshness",False,h1_only,2015-09-21T03:00:00+00:00,BOS,Confirm,0,holding,True,pristine,True,0,1.76,2.97,2.97,strong,,1.556,0.807,11.9,0.001029,,0.612,1,44.399,False,,,,,False,12,bullish,counter_trend,False,False,,1.11809,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,1,,"eq,sw",False,,,,,False,,,,,,False,,,,,False,,,,,False,,,False,,False,break,asia,high,True,2015-09-24T11:00:00+00:00,1,2015-09-21T11:00:00+00:00,SHORT,0.0,,,,counter,43.9,False,1,,,fresh,Asia,NY,False,False,never_filled,0.656,,,0.3635,1.146,1.12138,discount,both_discount,,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",,,,,
B9846,EURUSD,2015-09-25T08:00:00+00:00,2015-09-25T09:00:00+00:00,2015-09-25T10:00:00+00:00,London,bearish,CHoCH CHoCH,proximal,1.11631,1.1174,1.1141299999999998,sl,1.1174,-1.0,-250.0,True,,3.514,-0.679,-0.285,True,True,True,0.152,5.094,2.0,1.0,True,0.519,0.519,1.038,1,3.0,2.0,4.0,2.0,3,discount,1.0,True,6.0,4.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2015-09-25T05:00:00+00:00,CHoCH,CHoCH,0,holding,False,none,False,0,1.55,1.65,1.1,marginal,False,0.424,,1.742,0.002101,0.002273,0.404,0,34.904,False,,,,,False,8,bullish,ambiguous,False,True,bearish,1.11265,False,False,True,EXPANSION_DOWN,intact,broken,intact,broken,6.307,,PD,,False,3.0,PD,,,2.77,2.0,True,,,11.0,high,0.0,1.0,False,0,,"eq,sw,pd,pw",False,,,,,False,,,,,,False,,,,,False,,,,,False,,,False,,False,sweep,asia,low,True,2015-09-25T07:00:00+00:00,1,2015-09-25T07:00:00+00:00,SHORT,0.0,0.881,False,0.0,counter,21.6,False,0,52.26,0.9522,no_fvg,Asia,London,False,False,Neither,1.0,,,-0.2059,1.146,1.12138,discount,both_discount,-1.561,0.552,0.519,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
B9847,EURUSD,2015-09-28T13:00:00+00:00,2015-09-28T14:00:00+00:00,2015-09-28T14:00:00+00:00,NY,bearish,CHoCH CHoCH,proximal,1.11788,1.12048,1.11268,sl,1.12048,-1.0,-250.0,True,,0.815,-0.665,-1.227,True,False,False,0.586,4.095,,,True,1.397,1.397,2.795,0,48.0,47.0,5.0,2.0,4,premium,1.0,True,6.0,4.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2015-09-28T09:00:00+00:00,CHoCH,CHoCH,0,holding,False,none,False,0,0.39,0.92,0.61,marginal,False,1.29,,1.537,0.001861,0.002156,0.371,0,53.589,False,,,,,False,13,bullish,ambiguous,False,True,bearish,1.11502,False,False,False,INSIDE,intact,intact,intact,intact,2.644,3.38,PD,PD,False,,,1.892,2.0,3.972,2.0,False,0.494,True,4.0,low,1.0,1.0,False,0,,"eq,sw,pd,pw",False,,,,,False,,,,,,False,,,,,False,,,,,True,-0.107,EQ,True,-0.107,False,break,asia,low,True,2015-09-28T12:00:00+00:00,1,2015-09-28T12:00:00+00:00,SHORT,0.0,0.485,False,0.0,aligned,64.1,False,0,41.02,0.882,no_fvg,London,NY,False,True,Fill only,1.0,,,0.3286,1.13298,1.11049,discount,mixed,-0.645,0.451,0.385,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
B9848,EURUSD,2015-09-28T17:00:00+00:00,,,NY,bearish,Confirmation BOS,proximal,1.13033,1.13213,1.12673,never_filled,,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,,,1.75,0.751,1.502,0,,,,,134,discount,0.0,,9.0,4.0,1.0,2.0,2.0,0.0,"structure,sweep,fvg,freshness",False,h1_only,2015-09-21T03:00:00+00:00,BOS,Confirm,0,holding,True,pristine,True,0,1.76,2.97,2.97,strong,,1.556,0.807,11.9,0.001029,,0.612,1,49.056,False,,,,,False,17,bullish,counter_trend,False,False,,1.11809,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,1,,"eq,sw",False,,,,,False,,,,,,False,,,,,False,,,,,False,,,False,,False,break,london,high,True,2015-09-28T16:00:00+00:00,2,2015-09-21T11:00:00+00:00,SHORT,0.0,,,,counter,43.9,False,1,,,fresh,Asia,NY,False,False,never_filled,0.656,,,0.8822,1.13298,1.11049,premium,mixed,,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",,,,,
B9849,EURUSD,2015-09-29T14:00:00+00:00,,,NY,bearish,Confirmation BOS,proximal,1.13033,1.13213,1.12673,never_filled,,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,,,1.75,0.748,1.497,0,,,,,155,discount,0.0,,9.0,4.0,1.0,2.0,2.0,0.0,"structure,sweep,fvg,freshness",False,h1_only,2015-09-21T03:00:00+00:00,BOS,Confirm,0,holding,True,pristine,True,0,1.76,2.97,2.97,strong,,1.556,0.807,,0.001029,,0.612,1,50.042,False,,,,,False,14,bullish,ambiguous,False,True,bearish,,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,1,,"eq,sw",False,,,,,False,,,,,,False,,,,,False,,,,,False,,,False,,,sweep,asia,high,True,2015-09-29T13:00:00+00:00,3,2015-09-21T11:00:00+00:00,SHORT,0.0,,,,counter,43.9,False,1,,,fresh,Asia,NY,False,False,never_filled,,,,0.8822,1.13298,1.11049,premium,mixed,,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",,,,,
B9850,EURUSD,2015-09-30T14:00:00+00:00,2015-10-02T12:00:00+00:00,2015-10-02T12:00:00+00:00,NY,bearish,Confirmation BOS,proximal,1.12117,1.12344,1.11663,sl,1.12344,-1.0,-250.0,True,,0.0,-0.0,,False,,,4.783,,,,,1.339,1.339,2.677,0,0.0,0.0,53.0,47.0,7,discount,0.0,,9.0,4.0,0.0,2.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2015-09-30T07:00:00+00:00,BOS,Confirm,0,holding,True,pristine,False,0,0.42,1.15,1.15,marginal,,1.221,0.531,2.158,0.001696,0.002218,0.435,0,39.615,False,,,,,False,14,bearish,with_trend,False,False,,1.11751,False,False,True,INSIDE,intact,intact,intact,intact,6.965,0.159,PW,PD,True,,,2.907,2.0,6.298,2.0,False,1.569,False,15.0,low,1.0,1.0,False,0,,"eq,sw,pd,pw",False,,,,,False,,,,,,False,,,,,False,,,,,False,,,False,,False,break,asia,low,True,2015-09-30T13:00:00+00:00,1,2015-09-30T13:00:00+00:00,SHORT,0.0,2.696,True,0.0,counter,34.6,False,1,1.87,0.5038,fresh,London,NY,True,True,Both,1.0,,,0.4749,1.13298,1.11049,discount,both_discount,-0.277,0.179,0.99,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",1.0,Unemployment Rate,USD,1.0,Unemployment Rate
B9851,EURUSD,2015-10-02T04:00:00+00:00,2015-10-02T12:00:00+00:00,2015-10-02T12:00:00+00:00,Asia,bearish,BOS BOS,proximal,1.11877,1.12025,1.1158100000000002,sl,1.12025,-1.0,-250.0,True,,0.0,-0.0,,False,,,8.304,,,,,1.088,1.088,2.175,0,0.0,0.0,11.0,9.0,3,premium,0.0,,5.0,3.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2015-10-02T01:00:00+00:00,BOS,BOS,0,holding,False,none,False,0,0.06,0.77,0.77,marginal,,0.941,,0.713,0.001361,0.002218,0.594,0,55.722,False,,,,,False,4,bearish,with_trend,True,False,,1.1178,False,False,False,INSIDE,intact,intact,intact,intact,1.565,3.895,PD,PD,False,,,5.387,2.0,6.085,2.0,False,4.299,False,15.0,low,1.0,1.0,False,0,,"eq,sw,pd,pw",False,,,,,False,,,,,,False,,,,,False,,,,,True,0.478,EQ,False,,False,none,none,none,False,2015-10-02T03:00:00+00:00,1,2015-10-02T03:00:00+00:00,SHORT,0.0,2.514,True,0.0,aligned,71.3,False,2,1.87,0.5038,no_fvg,Asia,NY,False,True,Fill only,1.0,,,0.3682,1.13298,1.11049,discount,mixed,-0.345,0.179,0.99,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",1.0,Unemployment Rate,USD,1.0,Unemployment Rate
B9852,EURUSD,2015-10-02T13:00:00+00:00,2015-10-02T13:00:00+00:00,2015-10-02T15:00:00+00:00,NY,bearish,Confirmation BOS,proximal,1.13033,1.13213,1.12673,tp,1.12673,2.0,500.0,True,,5.222,-0.822,0.383,,,,,,,,,1.75,0.812,1.623,2,4.0,1.0,274.0,218.0,226,discount,0.0,,8.0,4.0,1.0,2.0,1.0,0.0,"structure,sweep,fvg,freshness",False,h1_only,2015-09-21T03:00:00+00:00,BOS,Confirm,0,holding,True,pristine,True,1,1.76,2.97,2.97,strong,,1.556,0.807,,0.001029,0.002441,0.612,1,24.737,False,,,,,False,13,bearish,counter_trend,False,True,bullish,,True,False,False,INSIDE,intact,intact,intact,intact,2.576,9.168,PW,PD,False,,,,,,,,,,0.0,low,0.0,0.0,True,1,243.0,"eq,sw,pd,pw",False,,,,,False,,,,,,False,,,,,True,1.867,27.75,18.482,False,False,,,False,,,sweep,asia,low,True,2015-10-02T12:00:00+00:00,4,2015-09-21T11:00:00+00:00,SHORT,2.578,,,0.925,counter,43.9,False,1,59.09,1.0111,fresh,Asia,NY,False,True,Fill only,,,,0.8822,1.13298,1.11049,premium,mixed,12.114,0.324,0.79,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",1.0,Unemployment Rate,USD,0.0,
