setup_id,pair,alert_ts,fill_ts,exit_ts,session,direction,event,entry_zone,entry,sl_raw,sl_initial,tp1,tp2,tp1_rr,tp2_rr,tp1_wick,tp1_wick_rr,tp1_zone_source,tp2_wick,tp2_zone_source,tp_wick,tp_wick_rr,tp_nextpool,tp_nextpool_rr,tp_nextpool_zone_source,tp2_collapsed_to_tp1,tp_targets,exit_reason,exit_price,r_realised,r_if_exit_tp1,r_if_exit_tp2,pnl_usd,eligible_for_headline,headline_exclusion,mfe_r,mae_r,r_capture_ratio,sl_bar_was_sweep,sl_swept_then_tp1,sl_wick_depth_atr,sl_max_adverse_after_sweep_atr,bars_sl_to_tp1_touch,sl_recovered_to_entry,sl_distance_atr,bars_to_exit,bars_to_tp1,bars_to_tp2,ob_to_fill_hours,bars_break_to_pullback,ob_age_h1_bars,pd_zone,reversal_pct,reversed_from_extreme,score,structure_pts,sweep_pts,fvg_pts,freshness_pts,killzone_pts,confluences_present,sl_collision,model,ob_timestamp,bos_tag,bos_tier,event_candle_delta,bos_verdict,fvg_present,fvg_mitigation,sweep_present,ob_touches,break_close_atr,break_body_atr,break_excess,break_tier,is_mss,ob_range_atr,fvg_size_atr,impulse_leg_atr,atr_at_ob,atr_at_fill,ob_body_ratio,ob_walkback_depth,chop_at_alert,news_blocked,news_event_title,news_event_currency,news_event_source,news_event_ts,ist_blocked,alert_utc_hour,h1_trend,trend_alignment,trend_pd_agree,structure_ranging_at_alert,flip_pending_at_alert,flip_pending_dir_at_alert,leg_extreme_at_alert,leg_extreme_clipped,dr_ceiling_broken_at_ob,dr_floor_broken_at_ob,day_state_at_fill,pdh_status_at_fill,pdl_status_at_fill,pwh_status_at_fill,pwl_status_at_fill,dist_next_pool_above_atr,dist_next_pool_below_atr,next_pool_above_tier,next_pool_below_tier,trade_toward_pool,last_sweep_age_h1,last_sweep_tier,eqh_above_dist_atr,eqh_above_size,eql_below_dist_atr,eql_below_size,eq_trade_toward,eq_sl_gap_atr,eq_sl_at_risk,eq_last_sweep_age_h1,eq_last_sweep_side,eq_intact_above_count,eq_intact_below_count,sweep2_present,sweep2_tier,sweep2_level,sweep2_pierce_atr,sweep2_rejection_ratio,sweep2_follow_atr,sweep2_pools_swept,sweep2_rn_aligned,sweep2_rn_dist_atr,sweep2_eq_size,sweep2_age_at_alert_h1,sweep2_tiers_checked,setup_liq_stop_present,setup_liq_stop_offset_atr,setup_liq_stop_tier,setup_liq_tp_present,setup_liq_tp_offset_atr,setup_liq_legextreme_swept,session_level_event,session_level_which,session_level_side,alert_bar_ts,alert_seq,bos_timestamp,bias,be_arm_bar_touched_entry,pd_alignment,pd_pct,weekend_blocked,bos_sequence_count,fvg_state,ob_session,fill_session,ob_in_killzone,fill_in_killzone,killzone_alignment,leg_er_at_alert,setup_badge,setup_badge_kind,weekly_pd_position_at_alert,weekly_range_high_at_alert,weekly_range_low_at_alert,weekly_pd_zone_at_alert,pd_zone_agreement_at_alert,approach_speed_atr_at_fill,approach_body_ratio_at_fill,approach_er_at_fill,killzone_blocked,killzone_windows,news_fill,news_fill_event,news_fill_ccy,news_open,news_open_event
B5011,USDJPY,2020-02-28T15:00:00+00:00,2020-03-02T07:00:00+00:00,2020-03-02T08:00:00+00:00,NY,bearish,BOS BOS,proximal,108.557,108.782,108.802,108.332,,1.0,,108.332,1.0,wick,,,,,,,,False,triple,tp1,108.332,0.918,1.0,4.661,229.5,True,,0.918,-0.0,1.0,,,,,,,1.0,1,1,-1,68.0,17.0,4,discount,0.0,,4.7,3.0,0.67,0.0,1.0,0.0,"structure,sweep,freshness",False,h1_only,2020-02-28T11:00:00+00:00,BOS,BOS,0,holding,False,none,False,0,0.33,1.75,1.75,solid,,0.837,,7.49,0.245,0.360786,0.268,0,37.825,False,,,,,False,15,bearish,with_trend,False,False,False,,108.379,False,False,True,SWEPT_LOW,intact,swept,intact,swept,5.42,,PD,,False,7.0,PD,14.971,3.0,,,False,13.971,False,37.0,low,1.0,0.0,True,SW,110.241,0.42,10.0,7.6,1,False,0.984,,21.0,"pd,eq,sw",False,,,False,,False,break,london,low,2020-02-28T14:00:00+00:00,1,2020-02-28T14:00:00+00:00,SHORT,,counter,7.7,False,4,no_fvg,London,London,False,False,Neither,1.0,,,-0.4272,112.225,109.655,discount,both_discount,0.257,0.391,0.78,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
B5012,USDJPY,2020-03-02T08:00:00+00:00,,,London,bearish,Range BOS,proximal,109.476,109.698,109.718,109.254,,1.0,,109.254,1.0,wick,,,,,,,,False,triple,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,1.001,0,-1,-1,,,33,discount,0.0,,7.7,4.0,0.67,2.0,1.0,0.0,"structure,sweep,fvg,freshness",False,h1_only,2020-02-27T23:00:00+00:00,BOS,Range,0,holding,True,pristine,False,0,0.09,0.61,0.61,marginal,,0.836,0.298,4.221,0.241643,,0.421,0,42.931,False,,,,,False,8,bearish,counter_trend,False,False,True,bullish,108.509,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,True,SW,110.241,0.426,10.0,4.068,1,False,0.997,,38.0,"pd,eq,sw",False,,,False,,False,break,london,low,2020-03-02T07:00:00+00:00,2,2020-02-28T02:00:00+00:00,SHORT,,counter,15.1,False,1,fresh,Other,London,False,False,never_filled,0.882,,,0.4719,111.681,107.506,discount,both_discount,,,,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",,,,,
B5013,USDJPY,2020-03-02T08:00:00+00:00,2020-03-02T08:00:00+00:00,2020-03-02T08:00:00+00:00,London,bullish,CHoCH CHoCH,proximal,108.29,108.039,108.019,108.557,110.119,1.06,7.29,108.867,2.3,zone,,zone,108.759,1.87,110.119,7.29,zone,False,triple,sl,108.019,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,,False,False,0.042,,,,0.751,0,-1,-1,4.0,1.0,4,discount,1.0,True,6.0,4.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2020-03-02T04:00:00+00:00,CHoCH,CHoCH,0,holding,False,none,False,0,0.24,0.46,0.31,marginal,False,0.64,,0.626,0.360786,0.370857,0.437,0,42.931,False,,,,,False,8,bearish,ambiguous,False,False,True,bullish,108.576,False,False,False,SWEPT_LOW,intact,swept,intact,swept,4.421,,PD,,True,8.0,PD,9.399,2.0,,,True,,,38.0,low,2.0,0.0,False,,,,,,0,,,,,"pd,pw,eq,sw",False,,,False,,False,sweep,asia,low,2020-03-02T07:00:00+00:00,1,2020-03-02T07:00:00+00:00,LONG,,aligned,27.8,False,0,no_fvg,Asia,London,True,False,OB only,1.0,,,0.1878,111.681,107.506,discount,both_discount,-0.92,0.439,0.732,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
B5014,USDJPY,2020-03-04T08:00:00+00:00,2020-03-04T08:00:00+00:00,2020-03-04T11:00:00+00:00,London,bullish,CHoCH CHoCH,proximal,107.441,107.333,107.313,107.549,,1.0,,107.549,1.0,wick,,,,,,,,False,triple,tp1,107.549,0.844,1.0,0.0,211.0,True,,0.844,-0.586,1.0,,,,,,,0.582,3,3,-1,4.0,1.0,4,discount,1.0,True,7.7,4.0,1.67,0.0,1.0,1.0,"structure,sweep,freshness",False,h1_only,2020-03-04T04:00:00+00:00,CHoCH,CHoCH,0,holding,False,none,False,0,0.05,0.53,0.36,marginal,False,0.4,,1.255,0.22,0.207929,0.659,0,38.849,False,,,,,False,8,bearish,ambiguous,False,False,True,bullish,107.687,False,False,False,SWEPT_LOW,intact,swept,intact,swept,4.959,,PD,,True,0.0,PW,21.745,3.0,,,True,,,86.0,low,1.0,0.0,True,PD,106.929,0.395,2.859,3.445,2,True,-0.323,,8.0,"pd,eq,sw",False,,,False,,False,sweep,asia,low,2020-03-04T07:00:00+00:00,1,2020-03-04T07:00:00+00:00,LONG,,aligned,35.4,False,0,no_fvg,Asia,London,True,False,OB only,1.0,,,-0.0156,111.681,107.506,discount,both_discount,-0.745,0.401,0.653,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
B5015,USDJPY,2020-03-04T16:00:00+00:00,2020-03-04T16:00:00+00:00,2020-03-04T23:00:00+00:00,NY,bearish,BOS BOS,proximal,107.46,107.682,107.702,107.156,,1.37,,106.842,2.78,zone,,,106.895,2.55,,,,False,triple,sl,107.702,-1.0,-1.0,-1.0,-250.0,True,,0.674,-0.5,-1.484,False,False,0.209,,10.0,,1.366,7,-1,-1,4.0,2.0,4,premium,0.0,,5.0,3.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2020-03-04T12:00:00+00:00,BOS,BOS,1,holding,False,none,False,0,0.93,1.74,1.74,solid,,1.14,,2.054,0.177214,0.185286,0.252,0,50.071,False,,,,,False,16,bearish,with_trend,True,False,False,,107.14,False,False,False,SWEPT_LOW,intact,swept,intact,broken,6.049,,PD,,False,3.0,PW,1.281,2.0,,,False,-0.085,False,94.0,low,1.0,0.0,False,,,,,,0,,,,,"pd,eq,sw",True,-0.085,bare,False,,False,break,asia,low,2020-03-04T15:00:00+00:00,1,2020-03-04T14:00:00+00:00,SHORT,,aligned,73.1,False,1,no_fvg,London,NY,True,True,Both,0.539,,,-0.011,111.681,107.506,discount,mixed,-1.529,0.513,0.236,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",1.0,ISM Services PMI,USD,0.0,
B5016,USDJPY,2020-03-05T15:00:00+00:00,2020-03-05T15:00:00+00:00,2020-03-05T16:00:00+00:00,NY,bearish,BOS BOS,proximal,106.807,107.051,107.071,106.563,,1.0,,106.563,1.0,wick,,,,,,,,False,triple,tp1,106.563,0.924,1.0,17.962,231.0,True,,0.924,-0.0,1.0,,,,,,,1.675,1,1,-1,4.0,1.0,4,discount,0.0,,3.7,1.0,1.67,0.0,1.0,0.0,"structure,sweep,freshness",False,h1_only,2020-03-05T11:00:00+00:00,BOS,BOS,0,fading,False,none,False,0,0.25,0.54,0.54,marginal,,1.422,,5.997,0.157571,0.1695,0.379,1,36.426,False,,,,,False,15,bearish,with_trend,False,False,False,,106.718,False,False,True,BOTH_SIDES,swept,broken,intact,broken,30.932,,PW,,False,2.0,PD,,,,,,,,14.0,high,0.0,0.0,True,PD,107.687,0.178,0.021,6.15,2,False,1.187,,14.0,"pd,eq,sw",False,,,False,,False,break,asia,low,2020-03-05T14:00:00+00:00,1,2020-03-05T14:00:00+00:00,SHORT,,counter,8.7,False,2,no_fvg,London,NY,False,True,Fill only,0.806,Caution: Late-Trend Chase,caution,-0.1674,111.681,107.506,discount,both_discount,-0.895,0.38,0.702,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
B5017,USDJPY,2020-03-06T10:00:00+00:00,,,London,bearish,BOS BOS,proximal,105.804,106.009,106.029,105.599,,1.0,,105.599,1.0,wick,,,,,,,,False,triple,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,0.879,0,-1,-1,,,4,discount,0.0,,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2020-03-06T06:00:00+00:00,BOS,BOS,0,holding,False,none,False,0,2.3,2.32,2.32,solid,,0.723,,2.294,0.255857,,0.53,0,36.36,False,,,,,False,10,bearish,with_trend,False,False,False,,105.113,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,0,,,,,"pd,eq,sw",False,,,False,,False,break,asia,low,2020-03-06T09:00:00+00:00,1,2020-03-06T09:00:00+00:00,SHORT,,counter,26.3,False,4,no_fvg,Asia,London,False,False,never_filled,1.0,,,-0.4077,111.681,107.506,discount,both_discount,,,,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",,,,,
B5018,USDJPY,2020-03-10T06:00:00+00:00,,,London,bearish,Range BOS,proximal,106.084,106.289,106.309,105.879,,1.0,,105.879,1.0,wick,,,,,,,,False,triple,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,0.959,0,-1,-1,,,55,discount,0.0,,7.7,4.0,1.67,1.0,1.0,0.0,"structure,sweep,fvg,freshness",False,h1_only,2020-03-05T23:00:00+00:00,BOS,Range,0,holding,True,partial,False,0,0.05,1.29,1.29,marginal,,0.788,0.592,7.562,0.234714,,0.53,1,25.3,False,,,,,False,6,bearish,counter_trend,False,False,True,bullish,105.753,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,True,PD,107.687,0.119,0.021,7.584,2,False,0.797,,77.0,"pd,eq,sw",True,0.132,bare,False,,False,break,ny,low,2020-03-10T05:00:00+00:00,2,2020-03-06T01:00:00+00:00,SHORT,,counter,9.7,False,1,fresh,Other,London,False,False,never_filled,0.854,,,0.3047,108.576,104.992,discount,both_discount,,,,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",,,,,
B5019,USDJPY,2020-03-10T06:00:00+00:00,2020-03-10T19:00:00+00:00,2020-03-10T20:00:00+00:00,London,bearish,BOS BOS,proximal,105.804,106.009,106.029,105.599,,1.0,,105.599,1.0,wick,,,,,,,,False,triple,tp1,105.599,0.911,1.0,0.0,227.75,True,,0.911,-0.0,1.0,,,,,,,0.879,1,1,-1,109.0,58.0,48,discount,0.0,,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2020-03-06T06:00:00+00:00,BOS,BOS,0,holding,False,full,False,0,2.3,2.32,2.32,solid,,0.723,,2.294,0.255857,0.701071,0.53,0,25.3,False,,,,,False,6,bearish,counter_trend,False,False,True,bullish,104.992,False,False,True,SWEPT_HIGH,swept,intact,intact,swept,10.834,18.084,PW,PD,False,0.0,PW,,,15.016,2.0,True,,,90.0,high,0.0,1.0,False,,,,,,0,,,,,"pd,eq,sw",True,0.125,bare,False,,False,break,asia,low,2020-03-10T05:00:00+00:00,2,2020-03-06T09:00:00+00:00,SHORT,,counter,26.3,False,4,stale,Asia,NY,False,False,Neither,0.485,,,0.2266,108.576,104.992,discount,both_discount,5.546,0.491,0.354,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
B5020,USDJPY,2020-03-10T09:00:00+00:00,,,London,bullish,CHoCH CHoCH,proximal,102.393,102.088,102.068,102.698,,1.0,,102.698,1.0,wick,,,,,,,,False,triple,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,0.656,0,-1,-1,,,12,discount,1.0,True,7.7,4.0,0.67,2.0,1.0,0.0,"structure,sweep,fvg,freshness",False,h1_only,2020-03-09T21:00:00+00:00,CHoCH,CHoCH,0,holding,True,pristine,False,0,0.79,1.21,0.81,marginal,False,0.575,0.452,2.984,0.495714,,0.298,0,36.064,False,,,,,False,9,bearish,ambiguous,False,False,True,bullish,105.011,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,True,SW,101.807,1.271,7.025,2.901,2,False,-0.389,,19.0,"pd,pw,eq,sw",True,-0.135,bare,False,,False,break,ny,high,2020-03-10T08:00:00+00:00,2,2020-03-09T23:00:00+00:00,LONG,,aligned,18.5,False,0,fresh,Other,London,False,False,never_filled,0.895,,,-0.7252,108.576,104.992,discount,both_discount,,,,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",,,,,
B5021,USDJPY,2020-03-10T16:00:00+00:00,2020-03-10T16:00:00+00:00,2020-03-10T18:00:00+00:00,NY,bearish,BOS BOS,proximal,104.044,104.674,104.694,102.393,,2.62,,102.001,3.24,zone,,,102.196,2.93,,,,False,triple,sl,104.694,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.952,,False,False,0.903,,,,1.002,2,-1,-1,3.0,1.0,3,premium,0.0,,5.7,3.0,0.67,0.0,1.0,1.0,"structure,sweep,freshness",False,h1_only,2020-03-10T13:00:00+00:00,BOS,BOS,0,holding,False,none,False,0,0.06,0.88,0.88,marginal,,0.94,,2.306,0.648714,0.683143,0.403,0,44.816,False,,,,,False,16,bearish,with_trend,True,False,False,,103.21,False,False,False,SWEPT_HIGH,swept,intact,intact,broken,6.986,4.42,PW,PD,True,2.0,PD,5.696,3.0,3.209,2.0,True,4.694,False,75.0,low,3.0,1.0,True,SW,105.011,0.31,0.86,2.776,1,True,0.017,,5.0,"pd,eq,sw",False,,,False,,False,sweep,asia,low,2020-03-10T15:00:00+00:00,1,2020-03-10T15:00:00+00:00,SHORT,,aligned,71.1,False,1,no_fvg,NY,NY,True,False,OB only,1.0,,,-0.2645,108.576,104.992,discount,mixed,-0.848,0.49,0.454,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
B5022,USDJPY,2020-03-12T15:00:00+00:00,2020-03-12T17:00:00+00:00,2020-03-12T18:00:00+00:00,NY,bearish,Range BOS,proximal,106.084,106.289,106.309,105.879,,1.0,,105.879,1.0,wick,,,,,,,,False,triple,tp1,105.879,0.911,1.0,0.0,227.75,True,,0.911,-0.0,1.0,,,,,,,0.959,1,1,-1,162.0,112.0,112,discount,0.0,,7.7,4.0,1.67,1.0,1.0,0.0,"structure,sweep,fvg,freshness",False,h1_only,2020-03-05T23:00:00+00:00,BOS,Range,0,holding,True,partial,False,0,0.05,1.29,1.29,marginal,,0.788,0.592,7.562,0.234714,0.592714,0.53,1,45.515,False,,,,,False,15,bearish,counter_trend,False,False,True,bullish,105.753,False,False,True,BOTH_SIDES,swept,swept,intact,swept,10.617,,PW,,False,0.0,PD,,,10.984,2.0,True,,,136.0,high,0.0,2.0,True,PD,107.687,0.119,0.021,7.584,2,False,0.797,,134.0,"pd,eq,sw",True,0.132,bare,False,,False,break,ny,low,2020-03-12T14:00:00+00:00,3,2020-03-06T01:00:00+00:00,SHORT,,counter,9.7,False,1,fresh,Other,NY,False,False,Neither,0.854,,,0.3047,108.576,104.992,discount,both_discount,2.441,0.589,0.585,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
B5023,USDJPY,2020-03-12T15:00:00+00:00,,,NY,bullish,CHoCH CHoCH,proximal,103.849,103.673,103.653,104.025,,1.0,,104.025,1.0,wick,,,,,,,,False,triple,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,0.355,0,-1,-1,,,4,discount,1.0,True,8.7,4.0,0.67,2.0,1.0,1.0,"structure,sweep,fvg,freshness",False,h1_only,2020-03-12T11:00:00+00:00,CHoCH,CHoCH,0,holding,True,pristine,False,0,0.5,1.2,0.8,marginal,False,0.283,0.727,0.669,0.551714,,0.801,0,45.515,False,,,,,False,15,bearish,ambiguous,False,False,True,bullish,105.494,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,True,SW,103.21,0.219,2.882,4.14,1,False,0.381,,12.0,"pd,eq,sw",True,-0.266,bare,False,,True,sweep,london,low,2020-03-12T14:00:00+00:00,1,2020-03-12T14:00:00+00:00,LONG,,aligned,26.9,False,0,fresh,London,NY,True,False,never_filled,1.0,,,-0.3189,108.576,104.992,discount,both_discount,,,,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",,,,,
B5024,USDJPY,2020-03-12T18:00:00+00:00,2020-03-13T12:00:00+00:00,2020-03-13T12:00:00+00:00,NY,bearish,BOS BOS,proximal,107.187,107.392,107.412,106.982,,1.0,,106.982,1.0,wick,,,,,,,,False,triple,sl,107.412,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,,True,True,0.519,7.115,1.0,True,1.477,0,-1,-1,197.0,148.0,131,discount,0.0,,6.2,3.0,1.67,1.0,0.5,0.0,"structure,sweep,fvg,freshness",False,h1_only,2020-03-05T07:00:00+00:00,BOS,BOS,0,holding,True,partial,False,1,0.13,1.81,1.81,solid,,1.214,1.588,3.131,0.152357,0.497643,0.249,0,44.644,False,,,,,False,18,bearish,counter_trend,False,False,True,bullish,106.794,False,False,False,EXPANSION_UP,broken,intact,intact,swept,9.117,26.897,PW,PD,False,3.0,PD,,,24.16,2.0,True,,,155.0,high,0.0,1.0,True,PD,107.687,0.184,0.021,3.282,2,False,1.227,,137.0,"pd,eq,sw",False,,,False,,False,break,asia,low,2020-03-12T17:00:00+00:00,3,2020-03-05T08:00:00+00:00,SHORT,,counter,38.5,False,1,fresh,London,NY,False,True,Fill only,1.0,,,0.6124,108.576,104.992,premium,mixed,6.839,0.442,0.93,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
B5025,USDJPY,2020-03-13T10:00:00+00:00,,,London,bullish,Confirmation BOS,proximal,105.068,104.873,104.853,105.263,,1.0,,105.263,1.0,wick,,,,,,,,False,triple,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,0.46,0,-1,-1,,,7,premium,0.0,,8.7,4.0,1.67,1.0,1.0,1.0,"structure,sweep,fvg,freshness",False,h1_only,2020-03-13T03:00:00+00:00,BOS,Confirm,0,holding,True,partial,False,0,0.36,0.98,0.98,marginal,,0.374,0.914,3.568,0.467429,,0.423,2,45.996,False,,,,,False,10,bullish,with_trend,False,False,False,,106.273,False,True,False,,,,,,,,,,,,,,,,,,,,,,,,True,PD,104.088,0.509,0.256,4.675,2,False,0.188,,20.0,"pd,eq,sw",False,,,False,,False,sweep,asia,low,2020-03-13T09:00:00+00:00,1,2020-03-13T09:00:00+00:00,LONG,,counter,62.2,False,1,fresh,Asia,London,True,False,never_filled,0.931,,,0.0212,108.576,104.992,discount,mixed,,,,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",,,,,
B5026,USDJPY,2020-03-13T12:00:00+00:00,2020-03-13T16:00:00+00:00,2020-03-13T18:00:00+00:00,NY,bearish,CHoCH CHoCH,proximal,107.835,108.071,108.091,107.599,,1.0,,107.599,1.0,wick,,,,,,,,False,triple,friday_flat,107.653,0.711,-1.0,-1.0,177.75,True,,0.891,-0.621,0.798,,,,,,,0.418,2,-1,-1,249.0,193.0,197,premium,1.0,True,5.0,4.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2020-03-03T07:00:00+00:00,CHoCH,CHoCH,0,holding,False,none,False,0,0.2,0.41,0.27,marginal,False,0.353,,0.615,0.612643,0.557786,0.477,3,38.596,False,,,,,False,12,bullish,counter_trend,False,False,False,,,True,False,False,EXPANSION_UP,broken,intact,intact,swept,1.21,7.747,PW,PD,False,7.0,PD,,,7.066,2.0,True,,,0.0,low,0.0,2.0,False,,,,,,0,,,,,"eq,sw",True,0.07,bare,False,,,break,asia,low,2020-03-13T11:00:00+00:00,1,2020-03-03T15:00:00+00:00,SHORT,,aligned,101.5,False,0,no_fvg,London,NY,False,False,Neither,,,,0.7932,108.576,104.992,premium,both_premium,-0.263,0.48,0.475,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
B5027,USDJPY,2020-03-16T12:00:00+00:00,2020-03-16T14:00:00+00:00,2020-03-16T18:00:00+00:00,NY,bearish,CHoCH CHoCH,proximal,106.226,106.752,106.772,104.941,103.849,2.44,4.52,104.503,3.28,zone,,zone,104.71,2.88,103.849,4.52,zone,False,triple,sl,106.226,0.0,-1.0,-1.0,0.0,True,,1.185,-0.451,0.0,True,False,0.022,3.518,,True,0.792,4,-1,-1,7.0,3.0,5,premium,1.0,True,7.0,4.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2020-03-16T07:00:00+00:00,CHoCH,CHoCH,0,holding,True,pristine,False,0,0.03,0.69,0.46,marginal,False,0.734,0.148,1.628,0.689357,0.550643,0.318,0,58.29,False,,,,,False,12,bullish,ambiguous,False,False,True,bearish,105.7,False,False,False,INSIDE,intact,intact,intact,intact,3.293,2.499,PW,PD,True,,,,,3.946,2.0,True,,,10.0,low,0.0,2.0,False,,,,,,0,,,,,"pd,eq,sw",False,,,False,,False,sweep,asia,high,2020-03-16T11:00:00+00:00,1,2020-03-16T11:00:00+00:00,SHORT,True,aligned,58.0,False,0,fresh,London,NY,False,True,Fill only,1.0,,,0.6898,108.496,101.177,premium,both_premium,-0.209,0.456,0.468,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
B5028,USDJPY,2020-03-16T13:00:00+00:00,,,NY,bullish,CHoCH CHoCH,proximal,103.849,103.673,103.653,104.025,,1.0,,104.025,1.0,wick,,,,,,,,False,triple,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,0.355,0,-1,-1,,,49,discount,1.0,True,7.7,4.0,0.67,1.0,1.0,1.0,"structure,sweep,fvg,freshness",False,h1_only,2020-03-12T11:00:00+00:00,CHoCH,CHoCH,0,holding,True,partial,False,0,0.5,1.2,0.8,marginal,False,0.283,0.727,0.669,0.551714,,0.801,0,49.977,False,,,,,False,13,bullish,counter_trend,True,False,True,bearish,106.1,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,True,SW,103.21,0.219,2.882,4.14,1,False,0.381,,57.0,"pd,eq,sw",True,-0.257,bare,False,,True,sweep,london,low,2020-03-16T12:00:00+00:00,3,2020-03-12T14:00:00+00:00,LONG,,aligned,26.9,False,0,fresh,London,NY,True,False,never_filled,0.683,,,0.3651,108.496,101.177,discount,both_discount,,,,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",,,,,
B5029,USDJPY,2020-03-17T15:00:00+00:00,2020-03-17T15:00:00+00:00,2020-03-17T16:00:00+00:00,NY,bullish,BOS BOS,proximal,107.14,106.746,106.726,107.564,107.899,1.08,1.93,107.564,1.08,wick,,zone,107.564,1.08,107.899,1.93,zone,True,triple,tp1,107.564,1.024,1.08,0.0,256.0,True,,1.024,-0.0,1.0,,,,,,,0.94,1,1,-1,2.0,1.0,2,premium,0.0,,5.0,3.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2020-03-17T13:00:00+00:00,BOS,BOS,0,holding,False,none,False,0,0.24,1.01,1.01,marginal,,0.849,,3.545,0.440643,0.427929,0.503,0,50.945,False,,,,,False,15,bullish,with_trend,False,False,False,,107.421,False,True,False,INSIDE,intact,intact,intact,intact,0.962,4.546,PD,PD,True,,,,,8.247,2.0,False,7.308,False,0.0,low,0.0,2.0,False,,,,,,0,,,,,"pd,eq,sw",False,,,True,0.0,False,sweep,london,low,2020-03-17T14:00:00+00:00,1,2020-03-17T14:00:00+00:00,LONG,,counter,87.7,False,2,no_fvg,NY,NY,True,True,Both,,,,0.8147,108.496,101.177,premium,both_premium,-1.23,0.67,0.242,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",1.0,Fed Announcement,USD,0.0,
