setup_id,pair,alert_ts,fill_ts,exit_ts,session,direction,event,entry_zone,entry,sl_raw,sl_initial,tp1,tp2,tp1_rr,tp2_rr,tp1_wick,tp1_wick_rr,tp1_zone_source,tp2_wick,tp2_zone_source,exit_reason,exit_price,r_realised,r_if_exit_tp1,r_if_exit_tp2,pnl_usd,eligible_for_headline,headline_exclusion,mfe_r,mae_r,r_capture_ratio,sl_bar_was_sweep,sl_swept_then_tp1,sl_wick_depth_atr,sl_max_adverse_after_sweep_atr,bars_sl_to_tp1_touch,sl_recovered_to_entry,sl_distance_atr,bars_to_exit,bars_to_tp1,bars_to_tp2,ob_to_fill_hours,bars_break_to_pullback,ob_age_h1_bars,pd_zone,reversal_pct,reversed_from_extreme,score,structure_pts,sweep_pts,fvg_pts,freshness_pts,killzone_pts,confluences_present,sl_collision,model,ob_timestamp,bos_tag,bos_tier,event_candle_delta,bos_verdict,fvg_present,fvg_mitigation,sweep_present,ob_touches,break_close_atr,break_body_atr,break_excess,break_tier,ob_range_atr,fvg_size_atr,impulse_leg_atr,atr_at_ob,ob_body_ratio,ob_walkback_depth,chop_at_alert,news_blocked,news_event_title,news_event_currency,news_event_source,news_event_ts,ist_blocked,alert_utc_hour,h1_trend,trend_alignment,trend_pd_agree,structure_ranging_at_alert,flip_pending_at_alert,flip_pending_dir_at_alert,leg_extreme_at_alert,leg_retrace_pct_at_alert,leg_extreme_clipped,dr_ceiling_broken_at_ob,dr_floor_broken_at_ob,day_state_at_alert,pdh_status_at_alert,pdl_status_at_alert,pwh_status_at_alert,pwl_status_at_alert,dist_next_pool_above_atr,dist_next_pool_below_atr,next_pool_above_tier,next_pool_below_tier,trade_toward_pool,last_sweep_age_h1,last_sweep_tier,eqh_above_dist_atr,eqh_above_size,eql_below_dist_atr,eql_below_size,eq_trade_toward,eq_sl_gap_atr,eq_sl_at_risk,eq_last_sweep_age_h1,eq_last_sweep_side,eq_intact_above_count,eq_intact_below_count,alert_bar_ts,alert_seq,bos_timestamp,bias,be_arm_bar_touched_entry,pd_alignment,pd_pct,weekend_blocked,bos_sequence_count,fvg_state,ob_session,fill_session,ob_in_killzone,fill_in_killzone,killzone_alignment,setup_badge,setup_badge_kind,weekly_pd_position_at_alert,weekly_range_high_at_alert,weekly_range_low_at_alert,weekly_pd_zone_at_alert,pd_zone_agreement_at_alert,approach_speed_atr_at_fill,approach_body_ratio_at_fill,approach_er_at_fill,killzone_blocked,killzone_windows
A6965,GOLD,2025-03-25T13:00:00+00:00,,,NY,bullish,BOS BOS,proximal,2997.89,2992.33,2992.325,3001.33,,0.62,,3001.33,0.62,wick,,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,0.985,0,-1,-1,,,135,premium,0.0,,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2025-03-17T16:00:00+00:00,BOS,BOS,0,holding,False,none,False,0,0.06,0.68,0.68,marginal,0.896,,3.409,5.65,0.532,2,56.148,False,,,,,False,13,bullish,counter_trend,False,False,True,bearish,3057.5,79.0,False,True,False,INSIDE,intact,intact,intact,intact,0.791,2.8,PD,PW,True,,,,,2.871,2.0,False,1.886,False,53.0,low,0,1,2025-03-25T12:00:00+00:00,3,2025-03-18T00:00:00+00:00,LONG,,counter,77.1,False,6,no_fvg,NY,NY,False,False,never_filled,,,0.2097,3057.5,2982.07,discount,mixed,,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6966,GOLD,2025-03-26T05:00:00+00:00,,,Asia,bullish,BOS BOS,proximal,2997.89,2992.33,2992.325,3001.33,,0.62,,3001.33,0.62,wick,,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,0.985,0,-1,-1,,,150,premium,0.0,,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2025-03-17T16:00:00+00:00,BOS,BOS,0,holding,False,none,False,0,0.06,0.68,0.68,marginal,0.896,,3.409,5.65,0.532,2,52.652,False,,,,,False,5,bullish,counter_trend,False,False,True,bearish,3057.5,79.0,False,True,False,INSIDE,intact,intact,intact,intact,1.696,2.8,PD,PW,True,,,,,2.871,2.0,False,1.886,False,68.0,low,0,1,2025-03-26T04:00:00+00:00,4,2025-03-18T00:00:00+00:00,LONG,,counter,77.1,False,6,no_fvg,NY,Asia,False,False,never_filled,,,0.2097,3057.5,2982.07,discount,mixed,,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6967,GOLD,2025-03-26T08:00:00+00:00,2025-03-26T09:00:00+00:00,2025-03-26T10:00:00+00:00,London,bullish,BOS BOS,proximal,3017.82,3013.68,3013.6749999999997,3022.07,,1.03,,3026.45,2.08,zone,,,tp1,3022.07,1.025,1.03,0.0,256.25,True,,1.025,-0.0,1.0,,,,,,,0.805,1,1,-1,5.0,2.0,4,discount,0.0,,6.0,3.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2025-03-26T04:00:00+00:00,BOS,BOS,0,holding,True,pristine,False,0,0.66,1.18,1.18,marginal,0.707,0.809,1.83,5.152143,0.643,0,50.892,False,,,,,False,8,bullish,with_trend,True,False,False,,3030.97,98.6,False,False,False,INSIDE,intact,intact,intact,intact,3.552,2.009,PD,PD,False,,,,,7.016,2.0,False,6.212,False,71.0,low,0,1,2025-03-26T07:00:00+00:00,1,2025-03-26T07:00:00+00:00,LONG,,aligned,45.8,False,1,fresh,Asia,London,False,False,Neither,A First Pullback,premium,0.4739,3057.5,2982.07,discount,both_discount,-0.279,0.726,0.006,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6968,GOLD,2025-03-26T14:00:00+00:00,,,NY,bullish,BOS BOS,proximal,2997.89,2992.33,2992.325,3001.33,,0.62,,3001.33,0.62,wick,,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,0.985,0,-1,-1,,,159,premium,0.0,,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2025-03-17T16:00:00+00:00,BOS,BOS,0,holding,False,none,False,0,0.06,0.68,0.68,marginal,0.896,,3.409,5.65,0.532,2,61.732,False,,,,,False,14,bullish,counter_trend,False,False,True,bearish,3057.5,79.0,True,True,False,INSIDE,intact,intact,intact,intact,1.696,2.8,PD,PW,True,,,,,2.871,2.0,False,1.886,False,77.0,low,0,1,2025-03-26T13:00:00+00:00,5,2025-03-18T00:00:00+00:00,LONG,,counter,77.1,False,6,no_fvg,NY,NY,False,False,never_filled,,,0.2097,3057.5,2982.07,discount,mixed,,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6969,GOLD,2025-03-26T14:00:00+00:00,2025-03-27T00:00:00+00:00,2025-03-27T02:00:00+00:00,NY,bearish,CHoCH CHoCH,proximal,3023.14,3031.05,3031.0550000000003,3014.1,,1.14,,3014.1,1.14,wick,,,sl,3031.0550000000003,-1.0,-1.0,-1.0,-250.0,True,,0.038,-0.678,-26.316,False,False,0.247,,,,1.108,2,-1,-1,13.0,10.0,3,premium,1.0,True,6.0,4.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2025-03-26T11:00:00+00:00,CHoCH,CHoCH,0,holding,False,none,False,0,0.11,1.39,0.93,marginal,1.037,,0.455,7.145,0.583,0,61.732,False,,,,,False,14,bullish,ambiguous,False,False,True,bearish,3015.86,144.7,False,False,False,INSIDE,intact,intact,intact,intact,1.817,2.193,PD,PD,False,,,,,5.804,2.0,True,,,77.0,low,0,1,2025-03-26T13:00:00+00:00,1,2025-03-26T13:00:00+00:00,SHORT,,aligned,69.6,False,0,no_fvg,London,Asia,True,False,OB only,,,0.5445,3057.5,2982.07,premium,both_premium,0.592,0.374,0.68,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6970,GOLD,2025-03-27T05:00:00+00:00,2025-03-27T06:00:00+00:00,2025-03-27T07:00:00+00:00,Asia,bullish,BOS BOS,proximal,3028.51,3022.34,3022.335,3032.21,,0.6,,3032.21,0.6,wick,,,tp1,3032.21,0.599,0.6,14.029,149.75,True,,0.599,-0.0,1.0,,,,,,,1.178,1,1,-1,5.0,3.0,4,premium,0.0,,6.0,3.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2025-03-27T01:00:00+00:00,BOS,BOS,1,holding,True,pristine,False,0,0.24,0.35,0.35,marginal,1.082,0.202,2.781,5.24,0.317,0,31.671,False,,,,,False,5,bullish,with_trend,False,False,False,,3038.69,48.4,False,True,False,EXPANSION_UP,broken,intact,intact,intact,5.532,3.097,PW,PD,False,2.0,PD,,,3.097,2.0,False,1.919,False,91.0,low,0,2,2025-03-27T04:00:00+00:00,1,2025-03-27T03:00:00+00:00,LONG,,counter,72.0,False,1,fresh,Asia,London,False,True,Fill only,,,0.6157,3057.5,2982.07,premium,both_premium,0.338,0.472,0.416,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6971,GOLD,2025-03-27T10:00:00+00:00,2025-03-27T13:00:00+00:00,2025-03-27T14:00:00+00:00,London,bullish,BOS BOS,proximal,3036.02,3028.75,3028.745,3041.29,,0.72,,3041.29,0.72,wick,,,tp1,3041.29,0.724,0.72,11.189,181.0,True,,0.724,-0.0,1.0,,,,,,,1.276,1,1,-1,8.0,4.0,5,premium,0.0,,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2025-03-27T05:00:00+00:00,BOS,BOS,0,holding,False,none,False,0,0.23,1.69,1.69,solid,1.187,,3.691,5.703571,0.604,0,44.465,False,,,,,False,10,bullish,with_trend,False,False,False,,3041.23,22.1,False,True,False,EXPANSION_UP,broken,intact,intact,intact,3.766,4.162,PW,PD,True,7.0,PD,,,4.162,2.0,False,2.887,False,96.0,low,0,2,2025-03-27T09:00:00+00:00,1,2025-03-27T09:00:00+00:00,LONG,,counter,86.6,False,2,no_fvg,Asia,NY,False,True,Fill only,,,0.7152,3057.5,2982.07,premium,both_premium,-1.753,0.57,0.685,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6972,GOLD,2025-03-27T14:00:00+00:00,,,NY,bullish,BOS BOS,proximal,3017.82,3013.68,3013.6749999999997,3022.07,,1.03,,3026.45,2.08,zone,,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,0.805,0,-1,-1,,,33,discount,0.0,,3.0,3.0,0.0,0.0,0.0,0.0,structure,False,h1_only,2025-03-26T04:00:00+00:00,BOS,BOS,0,holding,False,full,False,2,0.66,1.18,1.18,marginal,0.707,,1.83,5.152143,0.643,0,41.803,False,,,,,False,14,bullish,with_trend,True,False,False,,3056.06,99.5,False,False,False,EXPANSION_UP,broken,intact,intact,intact,7.702,1.075,PW,PD,False,11.0,PD,,,1.075,2.0,False,0.271,True,100.0,low,0,2,2025-03-27T13:00:00+00:00,2,2025-03-26T07:00:00+00:00,LONG,,aligned,45.8,False,1,stale,Asia,NY,False,False,never_filled,,,0.4739,3057.5,2982.07,discount,both_discount,,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6973,GOLD,2025-04-01T15:00:00+00:00,2025-04-01T15:00:00+00:00,2025-04-01T15:00:00+00:00,NY,bullish,BOS BOS,proximal,3126.62,3119.47,3119.4649999999997,3132.91,,0.88,,3149.21,3.16,zone,,,sl,3119.4649999999997,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,,False,False,0.636,,9.0,,0.729,0,-1,-1,16.0,15.0,16,premium,0.0,,3.0,3.0,0.0,0.0,0.0,0.0,structure,False,h1_only,2025-03-31T23:00:00+00:00,BOS,BOS,0,holding,False,full,False,2,0.0,0.79,0.79,marginal,0.678,,2.812,9.812857,0.373,0,59.175,False,,,,,False,15,bullish,with_trend,False,False,False,,3149.21,45.7,False,False,False,EXPANSION_UP,broken,intact,broken,intact,,5.091,,PD,False,14.0,PD,,,6.182,2.0,False,5.453,False,14.0,high,0,2,2025-04-01T14:00:00+00:00,1,2025-04-01T00:00:00+00:00,LONG,,counter,84.6,False,6,fresh,Asia,NY,False,True,Fill only,,,1.469,3086.95,3002.36,premium,both_premium,0.174,0.301,0.165,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6974,GOLD,2025-04-01T16:00:00+00:00,2025-04-03T11:00:00+00:00,2025-04-03T12:00:00+00:00,NY,bullish,BOS BOS,proximal,3086.14,3075.43,3075.4249999999997,3098.01,3110.85,1.11,2.31,3098.01,1.11,wick,3127.38,zone,sl,3075.4249999999997,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,,True,True,1.481,11.316,2.0,True,1.163,1,-1,-1,138.0,82.0,45,premium,0.0,,3.5,3.0,0.0,0.0,0.5,0.0,"structure,freshness",False,h1_only,2025-03-28T17:00:00+00:00,BOS,BOS,1,holding,False,none,False,1,0.34,0.19,0.19,marginal,1.108,,6.552,9.215714,0.603,0,54.972,False,,,,,False,16,bullish,counter_trend,False,False,True,bearish,3149.21,51.4,False,True,False,EXPANSION_UP,broken,intact,broken,intact,,1.029,,PD,False,15.0,PD,,,2.19,2.0,False,1.027,False,15.0,high,0,2,2025-04-01T15:00:00+00:00,2,2025-03-30T22:00:00+00:00,LONG,,counter,87.6,False,4,no_fvg,NY,London,False,True,Fill only,,,0.9904,3086.95,3002.36,premium,both_premium,3.624,0.459,0.929,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6975,GOLD,2025-04-01T16:00:00+00:00,2025-04-03T10:00:00+00:00,2025-04-03T11:00:00+00:00,NY,bullish,BOS BOS,proximal,3089.91,3076.83,3076.825,3098.01,3110.85,0.62,1.6,3098.01,0.62,wick,3127.38,zone,tp1,3098.01,0.619,0.62,0.0,154.75,True,,0.619,-0.0,1.0,,,,,,,1.194,1,1,-1,82.0,77.0,39,premium,0.0,,6.0,3.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2025-03-31T00:00:00+00:00,BOS,BOS,0,holding,True,pristine,False,0,0.8,1.11,1.11,marginal,1.148,0.344,6.517,10.962857,0.812,0,54.972,False,,,,,False,16,bullish,counter_trend,False,False,True,bearish,3149.21,48.4,False,True,False,EXPANSION_UP,broken,intact,broken,intact,,1.209,,PD,False,15.0,PD,,,2.185,2.0,False,0.991,True,15.0,high,0,2,2025-04-01T15:00:00+00:00,2,2025-03-31T02:00:00+00:00,LONG,,counter,83.5,False,5,fresh,Asia,London,False,False,Neither,,,1.035,3086.95,3002.36,premium,both_premium,0.554,0.332,0.885,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6976,GOLD,2025-04-01T16:00:00+00:00,2025-04-02T01:00:00+00:00,2025-04-02T01:00:00+00:00,NY,bearish,CHoCH CHoCH,proximal,3127.6,3135.24,3135.245,3089.91,,4.93,,3076.66,6.67,zone,,,sl,3135.245,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,,True,True,0.032,3.143,32.0,True,0.736,0,-1,-1,13.0,9.0,4,premium,1.0,True,6.0,4.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2025-04-01T12:00:00+00:00,CHoCH,CHoCH,0,holding,False,none,False,0,0.95,1.38,0.92,marginal,0.687,,1.338,10.386429,0.427,1,54.972,False,,,,,False,16,bullish,ambiguous,False,False,True,bearish,3113.22,58.3,False,False,False,EXPANSION_UP,broken,intact,broken,intact,,4.904,,PD,True,15.0,PD,,,5.935,2.0,True,,,15.0,high,0,2,2025-04-01T15:00:00+00:00,1,2025-04-01T15:00:00+00:00,SHORT,,aligned,85.3,False,0,no_fvg,NY,Asia,True,False,OB only,,,1.4806,3086.95,3002.36,premium,both_premium,0.873,0.56,0.396,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6977,GOLD,2025-04-02T05:00:00+00:00,2025-04-03T11:00:00+00:00,2025-04-03T12:00:00+00:00,Asia,bullish,BOS BOS,proximal,3086.14,3075.43,3075.4249999999997,3098.01,3110.85,1.11,2.31,3098.01,1.11,wick,3127.38,zone,sl,3075.4249999999997,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,,True,True,1.481,11.316,2.0,True,1.163,1,-1,-1,138.0,82.0,57,premium,0.0,,3.5,3.0,0.0,0.0,0.5,0.0,"structure,freshness",False,h1_only,2025-03-28T17:00:00+00:00,BOS,BOS,1,holding,False,none,False,1,0.34,0.19,0.19,marginal,1.108,,6.552,9.215714,0.603,0,42.739,False,,,,,False,5,bullish,counter_trend,False,False,True,bearish,3149.21,51.4,False,True,False,INSIDE,intact,intact,broken,intact,1.58,9.091,PD,PW,True,,,,,2.19,2.0,False,1.027,False,27.0,high,0,2,2025-04-02T04:00:00+00:00,3,2025-03-30T22:00:00+00:00,LONG,,counter,87.6,False,4,no_fvg,NY,London,False,True,Fill only,,,0.9904,3086.95,3002.36,premium,both_premium,3.624,0.459,0.929,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6978,GOLD,2025-04-02T11:00:00+00:00,2025-04-03T11:00:00+00:00,2025-04-03T12:00:00+00:00,London,bullish,BOS BOS,proximal,3086.14,3075.43,3075.4249999999997,3098.01,3110.85,1.11,2.31,3098.01,1.11,wick,3127.38,zone,sl,3075.4249999999997,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,,True,True,1.481,11.316,2.0,True,1.163,1,-1,-1,138.0,82.0,63,premium,0.0,,3.5,3.0,0.0,0.0,0.5,0.0,"structure,freshness",False,h1_only,2025-03-28T17:00:00+00:00,BOS,BOS,1,holding,False,none,False,1,0.34,0.19,0.19,marginal,1.108,,6.552,9.215714,0.603,0,60.121,False,,,,,False,11,bullish,counter_trend,False,False,True,bearish,3149.21,51.4,False,True,False,INSIDE,intact,intact,broken,intact,1.58,9.091,PD,PW,True,,,,,2.19,2.0,False,1.027,False,33.0,high,0,2,2025-04-02T10:00:00+00:00,4,2025-03-30T22:00:00+00:00,LONG,,counter,87.6,False,4,no_fvg,NY,London,False,True,Fill only,,,0.9904,3086.95,3002.36,premium,both_premium,3.624,0.459,0.929,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6979,GOLD,2025-04-02T11:00:00+00:00,2025-04-03T10:00:00+00:00,2025-04-03T11:00:00+00:00,London,bullish,BOS BOS,proximal,3089.91,3076.83,3076.825,3098.01,3110.85,0.62,1.6,3098.01,0.62,wick,3127.38,zone,tp1,3098.01,0.619,0.62,0.0,154.75,True,,0.619,-0.0,1.0,,,,,,,1.194,1,1,-1,82.0,77.0,57,premium,0.0,,6.0,3.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2025-03-31T00:00:00+00:00,BOS,BOS,0,holding,True,pristine,False,0,0.8,1.11,1.11,marginal,1.148,0.344,6.517,10.962857,0.812,0,60.121,False,,,,,False,11,bullish,counter_trend,False,False,True,bearish,3149.21,48.4,False,True,False,INSIDE,intact,intact,broken,intact,0.984,7.986,PD,PW,True,,,,,2.185,2.0,False,0.991,True,33.0,high,0,2,2025-04-02T10:00:00+00:00,3,2025-03-31T02:00:00+00:00,LONG,,counter,83.5,False,5,fresh,Asia,London,False,False,Neither,,,1.035,3086.95,3002.36,premium,both_premium,0.554,0.332,0.885,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6980,GOLD,2025-04-03T06:00:00+00:00,2025-04-03T11:00:00+00:00,2025-04-03T12:00:00+00:00,London,bullish,BOS BOS,proximal,3086.14,3075.43,3075.4249999999997,3098.01,3110.85,1.11,2.31,3098.01,1.11,wick,3127.38,zone,sl,3075.4249999999997,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,,True,True,1.481,11.316,2.0,True,1.163,1,-1,-1,138.0,82.0,81,premium,0.0,,3.5,3.0,0.0,0.0,0.5,0.0,"structure,freshness",False,h1_only,2025-03-28T17:00:00+00:00,BOS,BOS,1,holding,False,none,False,1,0.34,0.19,0.19,marginal,1.108,,6.552,9.215714,0.603,0,52.719,False,,,,,False,6,bullish,with_trend,False,False,False,,3167.89,57.8,False,True,False,EXPANSION_UP,broken,intact,broken,intact,2.028,9.091,PD,PW,True,,,,,2.19,2.0,False,1.027,False,8.0,high,0,2,2025-04-03T05:00:00+00:00,5,2025-03-30T22:00:00+00:00,LONG,,counter,87.6,False,4,no_fvg,NY,London,False,True,Fill only,,,0.9904,3086.95,3002.36,premium,both_premium,3.624,0.459,0.929,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6981,GOLD,2025-04-03T11:00:00+00:00,2025-04-04T14:00:00+00:00,2025-04-04T14:00:00+00:00,London,bullish,BOS BOS,proximal,3036.02,3028.75,3028.745,3054.84,,2.59,,3058.03,3.03,zone,,,sl,3028.745,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,,True,True,0.376,12.866,10.0,True,1.276,0,-1,-1,201.0,143.0,121,premium,0.0,,3.5,3.0,0.0,0.0,0.5,0.0,"structure,freshness",False,h1_only,2025-03-27T05:00:00+00:00,BOS,BOS,0,holding,False,full,False,1,0.23,1.69,1.69,solid,1.187,,3.691,5.703571,0.604,0,38.813,False,,,,,False,11,bullish,counter_trend,False,False,True,bearish,3167.89,87.8,False,True,False,EXPANSION_UP,broken,intact,broken,intact,12.064,5.902,PD,PW,False,,,,,4.162,2.0,False,2.887,False,13.0,high,0,1,2025-04-03T10:00:00+00:00,2,2025-03-27T09:00:00+00:00,LONG,,counter,86.6,False,2,stale,Asia,NY,False,True,Fill only,,,0.3979,3086.95,3002.36,discount,mixed,8.514,0.508,0.375,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6982,GOLD,2025-04-03T11:00:00+00:00,2025-04-03T13:00:00+00:00,2025-04-03T13:00:00+00:00,London,bullish,BOS BOS,proximal,3057.7,3054.28,3054.275,3059.83,,0.62,,3059.83,0.62,wick,,,sl,3054.275,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,,True,True,0.041,9.916,1.0,True,0.409,0,-1,-1,161.0,105.0,106,premium,0.0,,6.0,3.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2025-03-27T20:00:00+00:00,BOS,BOS,0,holding,True,pristine,False,0,0.47,1.51,1.51,solid,0.348,0.638,3.753,8.383571,0.274,1,38.813,False,,,,,False,11,bullish,counter_trend,False,False,True,bearish,3167.89,78.0,False,True,False,EXPANSION_UP,broken,intact,broken,intact,5.622,6.601,PD,PW,True,,,,,5.418,2.0,False,5.009,False,13.0,high,0,1,2025-04-03T10:00:00+00:00,2,2025-03-28T00:00:00+00:00,LONG,,counter,90.4,False,3,fresh,Other,NY,False,True,Fill only,,,0.6542,3086.95,3002.36,premium,both_premium,5.399,0.592,0.937,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6983,GOLD,2025-04-03T13:00:00+00:00,2025-04-04T15:00:00+00:00,2025-04-04T16:00:00+00:00,NY,bullish,BOS BOS,proximal,3017.82,3013.68,3013.6749999999997,3027.07,,2.23,,3027.07,2.23,wick,,,tp1,3027.07,2.232,2.23,0.0,558.0,True,,2.232,-0.0,1.0,,,,,,,0.805,1,1,-1,227.0,169.0,147,discount,0.0,,3.0,3.0,0.0,0.0,0.0,0.0,structure,False,h1_only,2025-03-26T04:00:00+00:00,BOS,BOS,0,holding,False,full,False,2,0.66,1.18,1.18,marginal,0.707,,1.83,5.152143,0.643,0,33.35,False,,,,,False,13,bullish,counter_trend,True,False,True,bearish,3167.89,99.9,False,False,False,BOTH_SIDES,broken,broken,broken,intact,,3.001,,PW,False,,,,,1.075,2.0,False,0.271,True,15.0,high,0,1,2025-04-03T12:00:00+00:00,3,2025-03-26T07:00:00+00:00,LONG,,aligned,45.8,False,1,stale,Asia,NY,False,True,Fill only,,,0.1828,3086.95,3002.36,discount,both_discount,14.006,0.485,0.471,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6984,GOLD,2025-04-03T13:00:00+00:00,2025-04-04T14:00:00+00:00,2025-04-04T15:00:00+00:00,NY,bullish,BOS BOS,proximal,3028.51,3022.34,3022.335,3032.21,,0.6,,3032.21,0.6,wick,,,sl,3022.335,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,,False,False,1.06,,1.0,,1.178,1,-1,-1,205.0,149.0,127,premium,0.0,,3.5,3.0,0.0,0.0,0.5,0.0,"structure,freshness",True,h1_only,2025-03-27T01:00:00+00:00,BOS,BOS,1,holding,False,none,False,1,0.24,0.35,0.35,marginal,1.082,,2.781,5.24,0.317,0,33.35,False,,,,,False,13,bullish,counter_trend,False,False,True,bearish,3167.89,92.8,False,True,False,BOTH_SIDES,broken,broken,broken,intact,,4.99,,PW,False,,,,,3.097,2.0,False,1.919,False,15.0,high,0,1,2025-04-03T12:00:00+00:00,2,2025-03-27T03:00:00+00:00,LONG,,counter,72.0,False,1,no_fvg,Asia,NY,False,True,Fill only,,,0.3091,3086.95,3002.36,discount,mixed,9.267,0.508,0.375,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6985,GOLD,2025-04-04T09:00:00+00:00,2025-04-04T14:00:00+00:00,2025-04-04T14:00:00+00:00,London,bullish,BOS BOS,proximal,3057.7,3054.28,3054.275,3059.83,,0.62,,3059.83,0.62,wick,,,sl,3054.275,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,,False,False,3.301,,,,0.409,0,-1,-1,186.0,129.0,127,premium,0.0,,4.5,3.0,0.0,1.0,0.5,0.0,"structure,fvg,freshness",False,h1_only,2025-03-27T20:00:00+00:00,BOS,BOS,0,holding,True,partial,False,1,0.47,1.51,1.51,solid,0.348,0.638,3.753,8.383571,0.274,1,46.986,False,,,,,False,9,bullish,counter_trend,False,False,True,bearish,3167.89,78.0,False,True,False,INSIDE,intact,intact,broken,intact,13.144,0.45,PD,PD,False,,,,,5.418,2.0,False,5.009,False,18.0,low,0,1,2025-04-04T08:00:00+00:00,3,2025-03-28T00:00:00+00:00,LONG,,counter,90.4,False,3,fresh,Other,NY,False,True,Fill only,,,0.6542,3086.95,3002.36,premium,both_premium,5.792,0.508,0.375,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
